 v-sweep         v(b0)           v(b1)           v(b2)           v(b3)           v(b4)           v(b5)           v(b6)           i(vbias)        i(viout)        v(vout)        
 0.00000000e+00  5.66990857e-01  5.66990857e-01  5.66990856e-01  5.66990856e-01  5.66990856e-01  5.66990857e-01  3.23339506e-09  7.08053522e-07  4.11013404e-07  0.00000000e+00 
 1.00000000e-02  5.66990856e-01  5.66990856e-01  5.66990856e-01  5.66990856e-01  5.66990856e-01  5.66990856e-01  3.23339506e-09  7.08053520e-07  4.11013171e-07  1.00000000e-02 
 2.00000000e-02  5.66990854e-01  5.66990854e-01  5.66990854e-01  5.66990854e-01  5.66990854e-01  5.66990854e-01  3.23339506e-09  7.08053507e-07  4.11012898e-07  2.00000000e-02 
 3.00000000e-02  5.66990860e-01  5.66990860e-01  5.66990860e-01  5.66990860e-01  5.66990860e-01  5.66990860e-01  3.23339506e-09  7.08053543e-07  4.11012638e-07  3.00000000e-02 
 4.00000000e-02  5.66990856e-01  5.66990856e-01  5.66990856e-01  5.66990856e-01  5.66990856e-01  5.66990856e-01  3.23339506e-09  7.08053518e-07  4.11012400e-07  4.00000000e-02 
 5.00000000e-02  5.66990856e-01  5.66990856e-01  5.66990856e-01  5.66990856e-01  5.66990856e-01  5.66990856e-01  3.23339506e-09  7.08053520e-07  4.11012120e-07  5.00000000e-02 
 6.00000000e-02  5.66990855e-01  5.66990855e-01  5.66990855e-01  5.66990855e-01  5.66990855e-01  5.66990855e-01  3.23339506e-09  7.08053516e-07  4.11011813e-07  6.00000000e-02 
 7.00000000e-02  5.66990857e-01  5.66990857e-01  5.66990857e-01  5.66990857e-01  5.66990857e-01  5.66990857e-01  3.23339506e-09  7.08053523e-07  4.11011519e-07  7.00000000e-02 
 8.00000000e-02  5.66990860e-01  5.66990860e-01  5.66990860e-01  5.66990860e-01  5.66990860e-01  5.66990860e-01  3.23339506e-09  7.08053539e-07  4.11011279e-07  8.00000000e-02 
 9.00000000e-02  5.66990858e-01  5.66990858e-01  5.66990858e-01  5.66990858e-01  5.66990858e-01  5.66990858e-01  3.23339506e-09  7.08053529e-07  4.11010933e-07  9.00000000e-02 
 1.00000000e-01  5.66990854e-01  5.66990854e-01  5.66990854e-01  5.66990854e-01  5.66990854e-01  5.66990854e-01  3.23339506e-09  7.08053507e-07  4.11010679e-07  1.00000000e-01 
 1.10000000e-01  5.66990858e-01  5.66990858e-01  5.66990857e-01  5.66990858e-01  5.66990857e-01  5.66990858e-01  3.23339506e-09  7.08053527e-07  4.11010452e-07  1.10000000e-01 
 1.20000000e-01  5.66990857e-01  5.66990857e-01  5.66990857e-01  5.66990857e-01  5.66990857e-01  5.66990857e-01  3.23339506e-09  7.08053525e-07  4.11010137e-07  1.20000000e-01 
 1.30000000e-01  5.66990858e-01  5.66990858e-01  5.66990858e-01  5.66990858e-01  5.66990858e-01  5.66990858e-01  3.23339506e-09  7.08053529e-07  4.11009913e-07  1.30000000e-01 
 1.40000000e-01  5.66990856e-01  5.66990856e-01  5.66990856e-01  5.66990856e-01  5.66990856e-01  5.66990856e-01  3.23339506e-09  7.08053520e-07  4.11009623e-07  1.40000000e-01 
 1.50000000e-01  5.66990856e-01  5.66990856e-01  5.66990856e-01  5.66990856e-01  5.66990856e-01  5.66990856e-01  3.23339506e-09  7.08053518e-07  4.11009307e-07  1.50000000e-01 
 1.60000000e-01  5.66990858e-01  5.66990858e-01  5.66990857e-01  5.66990858e-01  5.66990857e-01  5.66990858e-01  3.23339506e-09  7.08053527e-07  4.11009009e-07  1.60000000e-01 
 1.70000000e-01  5.66990857e-01  5.66990857e-01  5.66990857e-01  5.66990857e-01  5.66990857e-01  5.66990857e-01  3.23339506e-09  7.08053529e-07  4.11008718e-07  1.70000000e-01 
 1.80000000e-01  5.66990859e-01  5.66990859e-01  5.66990859e-01  5.66990859e-01  5.66990859e-01  5.66990859e-01  3.23339506e-09  7.08053534e-07  4.11008502e-07  1.80000000e-01 
 1.90000000e-01  5.66990860e-01  5.66990860e-01  5.66990860e-01  5.66990860e-01  5.66990860e-01  5.66990860e-01  3.23339506e-09  7.08053543e-07  4.11008219e-07  1.90000000e-01 
 2.00000000e-01  5.66990857e-01  5.66990857e-01  5.66990857e-01  5.66990857e-01  5.66990857e-01  5.66990857e-01  3.23339506e-09  7.08053522e-07  4.11007951e-07  2.00000000e-01 
 2.10000000e-01  5.66990858e-01  5.66990858e-01  5.66990858e-01  5.66990858e-01  5.66990858e-01  5.66990858e-01  3.23339506e-09  7.08053527e-07  4.11007630e-07  2.10000000e-01 
 2.20000000e-01  5.66990855e-01  5.66990855e-01  5.66990855e-01  5.66990855e-01  5.66990855e-01  5.66990855e-01  3.23339506e-09  7.08053513e-07  4.11007287e-07  2.20000000e-01 
 2.30000000e-01  5.66990859e-01  5.66990859e-01  5.66990859e-01  5.66990859e-01  5.66990859e-01  5.66990859e-01  3.23339506e-09  7.08053536e-07  4.11007056e-07  2.30000000e-01 
 2.40000000e-01  5.66990860e-01  5.66990860e-01  5.66990860e-01  5.66990860e-01  5.66990860e-01  5.66990860e-01  3.23339506e-09  7.08053539e-07  4.11006802e-07  2.40000000e-01 
 2.50000000e-01  5.66990859e-01  5.66990859e-01  5.66990859e-01  5.66990859e-01  5.66990859e-01  5.66990859e-01  3.23339506e-09  7.08053536e-07  4.11006436e-07  2.50000000e-01 
 2.60000000e-01  5.66990859e-01  5.66990859e-01  5.66990859e-01  5.66990859e-01  5.66990859e-01  5.66990859e-01  3.23339506e-09  7.08053532e-07  4.11006198e-07  2.60000000e-01 
 2.70000000e-01  5.66990858e-01  5.66990858e-01  5.66990858e-01  5.66990858e-01  5.66990858e-01  5.66990858e-01  3.23339506e-09  7.08053534e-07  4.11005919e-07  2.70000000e-01 
 2.80000000e-01  5.66990857e-01  5.66990857e-01  5.66990857e-01  5.66990857e-01  5.66990857e-01  5.66990857e-01  3.23339506e-09  7.08053523e-07  4.11005637e-07  2.80000000e-01 
 2.90000000e-01  5.66990856e-01  5.66990856e-01  5.66990856e-01  5.66990856e-01  5.66990856e-01  5.66990856e-01  3.23339506e-09  7.08053522e-07  4.11005313e-07  2.90000000e-01 
 3.00000000e-01  5.66990856e-01  5.66990856e-01  5.66990856e-01  5.66990856e-01  5.66990856e-01  5.66990856e-01  3.23339506e-09  7.08053522e-07  4.11005002e-07  3.00000000e-01 
 3.10000000e-01  5.66990856e-01  5.66990856e-01  5.66990856e-01  5.66990856e-01  5.66990856e-01  5.66990856e-01  3.23339506e-09  7.08053516e-07  4.11004711e-07  3.10000000e-01 
 3.20000000e-01  5.66990856e-01  5.66990856e-01  5.66990856e-01  5.66990856e-01  5.66990856e-01  5.66990856e-01  3.23339506e-09  7.08053520e-07  4.11004466e-07  3.20000000e-01 
 3.30000000e-01  5.66990855e-01  5.66990855e-01  5.66990855e-01  5.66990855e-01  5.66990855e-01  5.66990855e-01  3.23339506e-09  7.08053509e-07  4.11004097e-07  3.30000000e-01 
 3.40000000e-01  5.66990861e-01  5.66990861e-01  5.66990860e-01  5.66990861e-01  5.66990861e-01  5.66990861e-01  3.23339506e-09  7.08053545e-07  4.11003860e-07  3.40000000e-01 
 3.50000000e-01  5.66990858e-01  5.66990858e-01  5.66990858e-01  5.66990858e-01  5.66990858e-01  5.66990858e-01  3.23339506e-09  7.08053525e-07  4.11003573e-07  3.50000000e-01 
