 vbias#branch    v(b0)           v(b1)           v(b2)           v(b3)           v(b4)           v(b5)           v(b6)           i(vbias)        i(viout)        v(vout)        
 7.47840582e-07  3.24826739e-09  3.27760110e-09  3.26506876e-09  3.29127301e-09  3.26434317e-09  3.23013355e-09  3.28822222e-09  7.47840582e-07  4.05656166e-08  1.00000000e+00 
 7.47841273e-07  5.69291910e-01  3.27760110e-09  3.26506876e-09  3.29127302e-09  3.26434306e-09  3.23013345e-09  3.28822211e-09  7.47841273e-07  4.43381083e-08  1.00000000e+00 
 7.47841350e-07  3.24826751e-09  5.69291923e-01  3.26506877e-09  3.29127302e-09  3.26434317e-09  3.23013345e-09  3.28822211e-09  7.47841350e-07  4.85853278e-08  1.00000000e+00 
 7.47842025e-07  5.69292045e-01  5.69292045e-01  3.26506877e-09  3.29127302e-09  3.26434306e-09  3.23013345e-09  3.28822222e-09  7.47842025e-07  5.31172830e-08  1.00000000e+00 
 7.47841334e-07  3.24826751e-09  3.27760110e-09  5.69291921e-01  3.29127302e-09  3.26434317e-09  3.23013356e-09  3.28822222e-09  7.47841334e-07  5.71580188e-08  1.00000000e+00 
 7.47842030e-07  5.69292045e-01  3.27760111e-09  5.69292045e-01  3.29127302e-09  3.26434306e-09  3.23013345e-09  3.28822222e-09  7.47842030e-07  6.29916528e-08  1.00000000e+00 
 7.47842101e-07  3.24826739e-09  5.69292058e-01  5.69292058e-01  3.29127302e-09  3.26434306e-09  3.23013356e-09  3.28822222e-09  7.47842101e-07  6.87445336e-08  1.00000000e+00 
 7.47842803e-07  5.69292184e-01  5.69292184e-01  5.69292184e-01  3.29127302e-09  3.26434318e-09  3.23013357e-09  3.28822211e-09  7.47842803e-07  7.43642588e-08  1.00000000e+00 
 7.47841321e-07  3.24826739e-09  3.27760110e-09  3.26506876e-09  5.69291918e-01  3.26434317e-09  3.23013356e-09  3.28822211e-09  7.47841321e-07  8.03135762e-08  1.00000000e+00 
 7.47842009e-07  5.69292042e-01  3.27760111e-09  3.26506876e-09  5.69292042e-01  3.26434306e-09  3.23013356e-09  3.28822211e-09  7.47842009e-07  8.75812987e-08  1.00000000e+00 
 7.47842074e-07  3.24826739e-09  5.69292053e-01  3.26506877e-09  5.69292053e-01  3.26434306e-09  3.23013356e-09  3.28822211e-09  7.47842074e-07  9.44322807e-08  1.00000000e+00 
 7.47842790e-07  5.69292182e-01  5.69292182e-01  3.26506877e-09  5.69292182e-01  3.26434307e-09  3.23013357e-09  3.28822222e-09  7.47842790e-07  1.00790068e-07  1.00000000e+00 
 7.47842076e-07  3.24826739e-09  3.27760111e-09  5.69292053e-01  5.69292053e-01  3.26434306e-09  3.23013345e-09  3.28822211e-09  7.47842076e-07  1.05642236e-07  1.00000000e+00 
 7.47842799e-07  5.69292183e-01  3.27760111e-09  5.69292183e-01  5.69292183e-01  3.26434318e-09  3.23013357e-09  3.28822211e-09  7.47842799e-07  1.12251122e-07  1.00000000e+00 
 7.47842851e-07  3.24826740e-09  5.69292193e-01  5.69292193e-01  5.69292193e-01  3.26434318e-09  3.23013357e-09  3.28822211e-09  7.47842851e-07  1.18217059e-07  1.00000000e+00 
 7.47843540e-07  5.69292317e-01  5.69292317e-01  5.69292317e-01  5.69292317e-01  3.26434307e-09  3.23013357e-09  3.28822212e-09  7.47843540e-07  1.23758817e-07  1.00000000e+00 
 7.47841298e-07  3.24826751e-09  3.27760111e-09  3.26506877e-09  3.29127303e-09  5.69291914e-01  3.23013345e-09  3.28822223e-09  7.47841298e-07  1.42890030e-07  1.00000000e+00 
 7.47841987e-07  5.69292038e-01  3.27760111e-09  3.26506877e-09  3.29127302e-09  5.69292038e-01  3.23013345e-09  3.28822211e-09  7.47841987e-07  1.50479416e-07  1.00000000e+00 
 7.47842053e-07  3.24826751e-09  5.69292049e-01  3.26506877e-09  3.29127302e-09  5.69292049e-01  3.23013345e-09  3.28822211e-09  7.47842053e-07  1.57575911e-07  1.00000000e+00 
 7.47842778e-07  5.69292179e-01  5.69292179e-01  3.26506877e-09  3.29127302e-09  5.69292179e-01  3.23013345e-09  3.28822222e-09  7.47842778e-07  1.64091681e-07  1.00000000e+00 
 7.47842064e-07  3.24826739e-09  3.27760111e-09  5.69292051e-01  3.29127302e-09  5.69292051e-01  3.23013356e-09  3.28822222e-09  7.47842064e-07  1.69151193e-07  1.00000000e+00 
 7.47842765e-07  5.69292177e-01  3.27760111e-09  5.69292177e-01  3.29127302e-09  5.69292177e-01  3.23013345e-09  3.28822211e-09  7.47842765e-07  1.75881638e-07  1.00000000e+00 
 7.47842817e-07  3.24826751e-09  5.69292187e-01  5.69292187e-01  3.29127302e-09  5.69292187e-01  3.23013356e-09  3.28822211e-09  7.47842817e-07  1.81940045e-07  1.00000000e+00 
 7.47843513e-07  5.69292312e-01  5.69292312e-01  5.69292312e-01  3.29127303e-09  5.69292312e-01  3.23013357e-09  3.28822212e-09  7.47843513e-07  1.87521970e-07  1.00000000e+00 
 7.47842034e-07  3.24826751e-09  3.27760111e-09  3.26506877e-09  5.69292046e-01  5.69292046e-01  3.23013356e-09  3.28822211e-09  7.47842034e-07  1.92676723e-07  1.00000000e+00 
