 vbias#branch    v(b0)           v(b1)           v(b2)           v(b3)           v(b4)           v(b5)           v(b6)           i(vbias)        i(viout)        v(vout)        
 1.57821121e-07  3.30308103e-09  3.26925695e-09  3.23560222e-09  3.25881945e-09  3.25650375e-09  3.30773445e-09  3.29625222e-09  1.57821121e-07  3.62555852e-09  1.00000000e+00 
 1.57822050e-07  4.48675721e-01  3.26925698e-09  3.23560214e-09  3.25881948e-09  3.25650367e-09  3.30773437e-09  3.29625225e-09  1.57822050e-07  5.77435344e-09  1.00000000e+00 
 1.57822017e-07  3.30308105e-09  4.48675679e-01  3.23560224e-09  3.25881946e-09  3.25650376e-09  3.30773447e-09  3.29625213e-09  1.57822017e-07  1.00241380e-08  1.00000000e+00 
 1.57822819e-07  4.48676357e-01  4.48676357e-01  3.23560215e-09  3.25881950e-09  3.25650379e-09  3.30773450e-09  3.29625216e-09  1.57822819e-07  1.56323665e-08  1.00000000e+00 
 1.57821993e-07  3.30308105e-09  3.26925696e-09  4.48675683e-01  3.25881946e-09  3.25650376e-09  3.30773447e-09  3.29625213e-09  1.57821993e-07  2.13058797e-08  1.00000000e+00 
 1.57822985e-07  4.48676475e-01  3.26925700e-09  4.48676475e-01  3.25881950e-09  3.25650368e-09  3.30773451e-09  3.29625216e-09  1.57822985e-07  2.71473368e-08  1.00000000e+00 
 1.57822876e-07  3.30308108e-09  4.48676396e-01  4.48676396e-01  3.25881961e-09  3.25650379e-09  3.30773440e-09  3.29625216e-09  1.57822876e-07  3.29976615e-08  1.00000000e+00 
 1.57823894e-07  4.48677158e-01  4.48677158e-01  4.48677158e-01  3.25881952e-09  3.25650381e-09  3.30773442e-09  3.29625217e-09  1.57823894e-07  3.88477872e-08  1.00000000e+00 
 1.57822073e-07  3.30308107e-09  3.26925698e-09  3.23560214e-09  4.48675757e-01  3.25650367e-09  3.30773449e-09  3.29625225e-09  1.57822073e-07  4.15767829e-08  1.00000000e+00 
 1.57822936e-07  4.48676454e-01  3.26925700e-09  3.23560215e-09  4.48676454e-01  3.25650379e-09  3.30773440e-09  3.29625227e-09  1.57822936e-07  4.73136197e-08  1.00000000e+00 
 1.57822945e-07  3.30308109e-09  4.48676415e-01  3.23560215e-09  4.48676415e-01  3.25650379e-09  3.30773439e-09  3.29625216e-09  1.57822945e-07  5.31371995e-08  1.00000000e+00 
 1.57824122e-07  4.48677261e-01  4.48677261e-01  3.23560216e-09  4.48677261e-01  3.25650381e-09  3.30773442e-09  3.29625229e-09  1.57824122e-07  5.89741944e-08  1.00000000e+00 
 1.57823073e-07  3.30308109e-09  3.26925700e-09  4.48676506e-01  4.48676506e-01  3.25650380e-09  3.30773440e-09  3.29625216e-09  1.57823073e-07  6.45147793e-08  1.00000000e+00 
 1.57824005e-07  4.48677181e-01  3.26925702e-09  4.48677181e-01  4.48677181e-01  3.25650370e-09  3.30773442e-09  3.29625229e-09  1.57824005e-07  7.02828800e-08  1.00000000e+00 
 1.57824098e-07  3.30308111e-09  4.48677262e-01  4.48677262e-01  4.48677262e-01  3.25650370e-09  3.30773442e-09  3.29625229e-09  1.57824098e-07  7.61049535e-08  1.00000000e+00 
 1.57824742e-07  4.48677789e-01  4.48677789e-01  4.48677789e-01  4.48677789e-01  3.25650382e-09  3.30773444e-09  3.29625230e-09  1.57824742e-07  8.19283059e-08  1.00000000e+00 
 1.57822032e-07  3.30308106e-09  3.26925698e-09  3.23560214e-09  3.25881948e-09  4.48675723e-01  3.30773438e-09  3.29625225e-09  1.57822032e-07  8.68474501e-08  1.00000000e+00 
 1.57822919e-07  4.48676426e-01  3.26925699e-09  3.23560225e-09  3.25881960e-09  4.48676426e-01  3.30773450e-09  3.29625226e-09  1.57822919e-07  9.24829635e-08  1.00000000e+00 
 1.57822873e-07  3.30308108e-09  4.48676389e-01  3.23560215e-09  3.25881950e-09  4.48676390e-01  3.30773440e-09  3.29625227e-09  1.57822873e-07  9.82499557e-08  1.00000000e+00 
 1.57823948e-07  4.48677161e-01  4.48677161e-01  3.23560216e-09  3.25881952e-09  4.48677161e-01  3.30773442e-09  3.29625229e-09  1.57823948e-07  1.04041618e-07  1.00000000e+00 
 1.57822756e-07  3.30308108e-09  3.26925699e-09  4.48676303e-01  3.25881949e-09  4.48676303e-01  3.30773439e-09  3.29625227e-09  1.57822756e-07  1.09607413e-07  1.00000000e+00 
 1.57823980e-07  4.48677191e-01  3.26925701e-09  4.48677191e-01  3.25881952e-09  4.48677191e-01  3.30773453e-09  3.29625218e-09  1.57823980e-07  1.15389071e-07  1.00000000e+00 
 1.57824074e-07  3.30308111e-09  4.48677231e-01  4.48677232e-01  3.25881952e-09  4.48677232e-01  3.30773453e-09  3.29625218e-09  1.57824074e-07  1.21201623e-07  1.00000000e+00 
 1.57824849e-07  4.48677865e-01  4.48677865e-01  4.48677865e-01  3.25881954e-09  4.48677865e-01  3.30773455e-09  3.29625230e-09  1.57824849e-07  1.27002494e-07  1.00000000e+00 
 1.57823047e-07  3.30308109e-09  3.26925700e-09  3.23560215e-09  4.48676517e-01  4.48676517e-01  3.30773440e-09  3.29625227e-09  1.57823047e-07  1.29559851e-07  1.00000000e+00 
 1.57823973e-07  4.48677200e-01  3.26925702e-09  3.23560228e-09  4.48677200e-01  4.48677200e-01  3.30773453e-09  3.29625229e-09  1.57823973e-07  1.35242658e-07  1.00000000e+00 
 1.57823977e-07  3.30308111e-09  4.48677217e-01  3.23560228e-09  4.48677217e-01  4.48677217e-01  3.30773453e-09  3.29625229e-09  1.57823977e-07  1.41012094e-07  1.00000000e+00 
 1.57824960e-07  4.48677965e-01  4.48677965e-01  3.23560229e-09  4.48677965e-01  4.48677965e-01  3.30773456e-09  3.29625231e-09  1.57824960e-07  1.46837635e-07  1.00000000e+00 
 1.57823995e-07  3.30308111e-09  3.26925702e-09  4.48677193e-01  4.48677193e-01  4.48677193e-01  3.30773453e-09  3.29625229e-09  1.57823995e-07  1.52380096e-07  1.00000000e+00 
 1.57824732e-07  4.48677788e-01  3.26925703e-09  4.48677788e-01  4.48677788e-01  4.48677788e-01  3.30773455e-09  3.29625230e-09  1.57824732e-07  1.58145070e-07  1.00000000e+00 
 1.57824818e-07  3.30308113e-09  4.48677838e-01  4.48677838e-01  4.48677838e-01  4.48677838e-01  3.30773455e-09  3.29625230e-09  1.57824818e-07  1.63943156e-07  1.00000000e+00 
 1.57825957e-07  4.48678661e-01  4.48678661e-01  4.48678661e-01  4.48678661e-01  4.48678661e-01  3.30773458e-09  3.29625232e-09  1.57825957e-07  1.69754514e-07  1.00000000e+00 
 1.57822196e-07  3.30308107e-09  3.26925698e-09  3.23560214e-09  3.25881948e-09  3.25650378e-09  4.48675794e-01  3.29625214e-09  1.57822196e-07  1.68399907e-07  1.00000000e+00 
 1.57823054e-07  4.48676515e-01  3.26925700e-09  3.23560226e-09  3.25881950e-09  3.25650368e-09  4.48676515e-01  3.29625227e-09  1.57823054e-07  1.73933387e-07  1.00000000e+00 
 1.57823092e-07  3.30308109e-09  4.48676518e-01  3.23560226e-09  3.25881950e-09  3.25650368e-09  4.48676518e-01  3.29625227e-09  1.57823092e-07  1.79630433e-07  1.00000000e+00 
 1.57823947e-07  4.48677181e-01  4.48677181e-01  3.23560228e-09  3.25881952e-09  3.25650370e-09  4.48677181e-01  3.29625229e-09  1.57823947e-07  1.85371107e-07  1.00000000e+00 
 1.57822853e-07  3.30308108e-09  3.26925699e-09  4.48676362e-01  3.25881950e-09  3.25650368e-09  4.48676362e-01  3.29625227e-09  1.57822853e-07  1.90892962e-07  1.00000000e+00 
 1.57824024e-07  4.48677201e-01  3.26925701e-09  4.48677201e-01  3.25881952e-09  3.25650370e-09  4.48677201e-01  3.29625229e-09  1.57824024e-07  1.96625052e-07  1.00000000e+00 
 1.57824062e-07  3.30308111e-09  4.48677216e-01  4.48677216e-01  3.25881952e-09  3.25650370e-09  4.48677216e-01  3.29625229e-09  1.57824062e-07  2.02407250e-07  1.00000000e+00 
 1.57824955e-07  4.48677941e-01  4.48677941e-01  4.48677941e-01  3.25881952e-09  3.25650381e-09  4.48677941e-01  3.29625229e-09  1.57824955e-07  2.08206728e-07  1.00000000e+00 
 1.57822887e-07  3.30308109e-09  3.26925700e-09  3.23560215e-09  4.48676428e-01  3.25650368e-09  4.48676428e-01  3.29625216e-09  1.57822887e-07  2.10801801e-07  1.00000000e+00 
 1.57824152e-07  4.48677305e-01  3.26925700e-09  3.23560215e-09  4.48677305e-01  3.25650380e-09  4.48677305e-01  3.29625228e-09  1.57824152e-07  2.16508624e-07  1.00000000e+00 
 1.57824126e-07  3.30308110e-09  4.48677262e-01  3.23560215e-09  4.48677262e-01  3.25650380e-09  4.48677262e-01  3.29625228e-09  1.57824126e-07  2.22292925e-07  1.00000000e+00 
 1.57824921e-07  4.48677946e-01  4.48677946e-01  3.23560216e-09  4.48677946e-01  3.25650381e-09  4.48677946e-01  3.29625229e-09  1.57824921e-07  2.28118182e-07  1.00000000e+00 
 1.57823957e-07  3.30308109e-09  3.26925700e-09  4.48677157e-01  4.48677157e-01  3.25650379e-09  4.48677157e-01  3.29625228e-09  1.57823957e-07  2.33643988e-07  1.00000000e+00 
 1.57824887e-07  4.48677878e-01  3.26925702e-09  4.48677878e-01  4.48677878e-01  3.25650381e-09  4.48677878e-01  3.29625229e-09  1.57824887e-07  2.39382274e-07  1.00000000e+00 
 1.57824843e-07  3.30308111e-09  4.48677885e-01  4.48677885e-01  4.48677885e-01  3.25650381e-09  4.48677885e-01  3.29625229e-09  1.57824843e-07  2.45161402e-07  1.00000000e+00 
 1.57826101e-07  4.48678793e-01  4.48678793e-01  4.48678793e-01  4.48678793e-01  3.25650383e-09  4.48678793e-01  3.29625220e-09  1.57826101e-07  2.50952013e-07  1.00000000e+00 
 1.57822934e-07  3.30308107e-09  3.26925698e-09  3.23560214e-09  3.25881960e-09  4.48676418e-01  4.48676418e-01  3.29625214e-09  1.57822934e-07  2.55538737e-07  1.00000000e+00 
 1.57823897e-07  4.48677149e-01  3.26925700e-09  3.23560215e-09  3.25881950e-09  4.48677149e-01  4.48677149e-01  3.29625228e-09  1.57823897e-07  2.61116980e-07  1.00000000e+00 
 1.57824061e-07  3.30308110e-09  4.48677265e-01  3.23560215e-09  3.25881951e-09  4.48677265e-01  4.48677265e-01  3.29625228e-09  1.57824061e-07  2.66844523e-07  1.00000000e+00 
 1.57824960e-07  4.48677936e-01  4.48677936e-01  3.23560216e-09  3.25881952e-09  4.48677936e-01  4.48677936e-01  3.29625218e-09  1.57824960e-07  2.72606826e-07  1.00000000e+00 
 1.57824179e-07  3.30308110e-09  3.26925701e-09  4.48677318e-01  3.25881951e-09  4.48677318e-01  4.48677318e-01  3.29625228e-09  1.57824179e-07  2.78113873e-07  1.00000000e+00 
 1.57824842e-07  4.48677843e-01  3.26925702e-09  4.48677844e-01  3.25881952e-09  4.48677843e-01  4.48677843e-01  3.29625218e-09  1.57824842e-07  2.83870520e-07  1.00000000e+00 
 1.57824766e-07  3.30308111e-09  4.48677821e-01  4.48677821e-01  3.25881952e-09  4.48677821e-01  4.48677821e-01  3.29625218e-09  1.57824766e-07  2.89678610e-07  1.00000000e+00 
 1.57825940e-07  4.48678675e-01  4.48678675e-01  4.48678675e-01  3.25881956e-09  4.48678675e-01  4.48678675e-01  3.29625221e-09  1.57825940e-07  2.95489940e-07  1.00000000e+00 
 1.57823981e-07  3.30308109e-09  3.26925700e-09  3.23560215e-09  4.48677223e-01  4.48677223e-01  4.48677223e-01  3.29625228e-09  1.57823981e-07  2.98034792e-07  1.00000000e+00 
 1.57824871e-07  4.48677902e-01  3.26925702e-09  3.23560216e-09  4.48677902e-01  4.48677902e-01  4.48677902e-01  3.29625229e-09  1.57824871e-07  3.03724704e-07  1.00000000e+00 
 1.57824969e-07  3.30308112e-09  4.48677920e-01  3.23560216e-09  4.48677920e-01  4.48677920e-01  4.48677920e-01  3.29625218e-09  1.57824969e-07  3.09487405e-07  1.00000000e+00 
 1.57825889e-07  4.48678671e-01  4.48678671e-01  3.23560229e-09  4.48678671e-01  4.48678671e-01  4.48678671e-01  3.29625220e-09  1.57825889e-07  3.15296603e-07  1.00000000e+00 
 1.57824857e-07  3.30308113e-09  3.26925703e-09  4.48677822e-01  4.48677822e-01  4.48677822e-01  4.48677822e-01  3.29625219e-09  1.57824857e-07  3.20814507e-07  1.00000000e+00 
 1.57825905e-07  4.48678646e-01  3.26925704e-09  4.48678646e-01  4.48678646e-01  4.48678646e-01  4.48678646e-01  3.29625220e-09  1.57825905e-07  3.26559984e-07  1.00000000e+00 
 1.57826119e-07  3.30308114e-09  4.48678791e-01  4.48678791e-01  4.48678791e-01  4.48678791e-01  4.48678791e-01  3.29625231e-09  1.57826119e-07  3.32339170e-07  1.00000000e+00 
 1.57826826e-07  4.48679361e-01  4.48679361e-01  4.48679361e-01  4.48679361e-01  4.48679361e-01  4.48679361e-01  3.29625221e-09  1.57826826e-07  3.38129013e-07  1.00000000e+00 
 1.57822063e-07  3.30308105e-09  3.26925696e-09  3.23560212e-09  3.25881947e-09  3.25650376e-09  3.30773448e-09  4.48675727e-01  1.57822063e-07  3.38147515e-07  1.00000000e+00 
 1.57822934e-07  4.48676436e-01  3.26925698e-09  3.23560213e-09  3.25881960e-09  3.25650367e-09  3.30773438e-09  4.48676436e-01  1.57822934e-07  3.43567251e-07  1.00000000e+00 
 1.57822800e-07  3.30308107e-09  4.48676347e-01  3.23560213e-09  3.25881948e-09  3.25650378e-09  3.30773449e-09  4.48676347e-01  1.57822800e-07  3.49159620e-07  1.00000000e+00 
 1.57823939e-07  4.48677146e-01  4.48677146e-01  3.23560215e-09  3.25881962e-09  3.25650368e-09  3.30773452e-09  4.48677146e-01  1.57823939e-07  3.54796271e-07  1.00000000e+00 
 1.57822914e-07  3.30308118e-09  3.26925698e-09  4.48676432e-01  3.25881960e-09  3.25650367e-09  3.30773438e-09  4.48676432e-01  1.57822914e-07  3.60274839e-07  1.00000000e+00 
