 b0              v(b0)           v(b1)           v(b2)           i(vbias)        i(viout)        v(vbout)       
 3.23071246e-09  3.23071246e-09  3.30307366e-09  3.25699435e-09  7.32144597e-07  1.96620498e-11  1.58812289e-01 
 5.76097448e-01  5.76097448e-01  3.30307367e-09  3.25699424e-09  7.32145342e-07  1.22592965e-07  4.77320705e-01 
 3.23071246e-09  3.23071246e-09  5.76097457e-01  3.25699425e-09  7.32145391e-07  2.50175415e-07  5.06443697e-01 
 5.76097589e-01  5.76097589e-01  5.76097589e-01  3.25699425e-09  7.32146130e-07  3.66841441e-07  5.22498845e-01 
 3.23071257e-09  3.23071257e-09  3.30307366e-09  5.76097450e-01  7.32145352e-07  5.60563558e-07  5.40676935e-01 
 5.76097582e-01  5.76097582e-01  3.30307367e-09  5.76097582e-01  7.32146092e-07  6.74124978e-07  5.48730048e-01 
 3.23071246e-09  3.23071246e-09  5.76097590e-01  5.76097590e-01  7.32146138e-07  7.92375824e-07  5.55866322e-01 
 5.76097722e-01  5.76097722e-01  5.76097722e-01  5.76097722e-01  7.32146880e-07  9.01690047e-07  5.61631775e-01 
