 vbias#branch    v(b0)           v(b1)           v(b2)           v(b3)           v(b4)           v(b5)           v(b6)           i(vbias)        i(viout)        v(vout)        
 1.59900874e-07  3.33597644e-09  3.28270954e-09  3.43909255e-09  3.21480459e-09  3.57385022e-09  3.50808910e-09  3.39347576e-09  1.59900874e-07  1.03500497e-09  1.00000000e+00 
 1.59901885e-07  4.51334597e-01  3.28270963e-09  3.43909259e-09  3.21480463e-09  3.57385023e-09  3.50808913e-09  3.39347578e-09  1.59901885e-07  1.74510717e-09  1.00000000e+00 
 1.59901897e-07  3.33597654e-09  4.51334580e-01  3.43909256e-09  3.21480466e-09  3.57385032e-09  3.50808916e-09  3.39347575e-09  1.59901897e-07  3.04622461e-09  1.00000000e+00 
 1.59902869e-07  4.51335315e-01  4.51335315e-01  3.43909260e-09  3.21480464e-09  3.57385033e-09  3.50808918e-09  3.39347583e-09  1.59902869e-07  4.73582418e-09  1.00000000e+00 
 1.59901858e-07  3.33597649e-09  3.28270960e-09  4.51334585e-01  3.21480466e-09  3.57385026e-09  3.50808910e-09  3.39347581e-09  1.59901858e-07  6.22708285e-09  1.00000000e+00 
 1.59902838e-07  4.51335299e-01  3.28270958e-09  4.51335299e-01  3.21480464e-09  3.57385032e-09  3.50808918e-09  3.39347583e-09  1.59902838e-07  7.94112509e-09  1.00000000e+00 
 1.59902855e-07  3.33597657e-09  4.51335307e-01  4.51335307e-01  3.21480464e-09  3.57385032e-09  3.50808919e-09  3.39347577e-09  1.59902855e-07  9.54136681e-09  1.00000000e+00 
 1.59903841e-07  4.51336034e-01  4.51336034e-01  4.51336034e-01  3.21480470e-09  3.57385031e-09  3.50808918e-09  3.39347582e-09  1.59903841e-07  1.12588907e-08  1.00000000e+00 
 1.59901878e-07  3.33597652e-09  3.28270958e-09  3.43909254e-09  4.51334559e-01  3.57385030e-09  3.50808914e-09  3.39347579e-09  1.59901878e-07  1.26492097e-08  1.00000000e+00 
 1.59902873e-07  4.51335318e-01  3.28270958e-09  3.43909260e-09  4.51335319e-01  3.57385027e-09  3.50808913e-09  3.39347583e-09  1.59902873e-07  1.43322012e-08  1.00000000e+00 
 1.59902762e-07  3.33597656e-09  4.51335261e-01  3.43909259e-09  4.51335261e-01  3.57385032e-09  3.50808919e-09  3.39347577e-09  1.59902762e-07  1.59253943e-08  1.00000000e+00 
 1.59903826e-07  4.51336031e-01  4.51336031e-01  3.43909267e-09  4.51336031e-01  3.57385031e-09  3.50808918e-09  3.39347582e-09  1.59903826e-07  1.76405308e-08  1.00000000e+00 
 1.59902806e-07  3.33597657e-09  3.28270964e-09  4.51335293e-01  4.51335293e-01  3.57385033e-09  3.50808919e-09  3.39347577e-09  1.59902806e-07  1.90917149e-08  1.00000000e+00 
 1.59903901e-07  4.51336080e-01  3.28270966e-09  4.51336080e-01  4.51336080e-01  3.57385031e-09  3.50808918e-09  3.39347582e-09  1.59903901e-07  2.07840856e-08  1.00000000e+00 
 1.59903808e-07  3.33597673e-09  4.51336010e-01  4.51336010e-01  4.51336010e-01  3.57385031e-09  3.50808918e-09  3.39347582e-09  1.59903808e-07  2.23769518e-08  1.00000000e+00 
 1.59904812e-07  4.51336786e-01  4.51336786e-01  4.51336786e-01  4.51336786e-01  3.57385034e-09  3.50808918e-09  3.39347581e-09  1.59904812e-07  2.40865745e-08  1.00000000e+00 
 1.59901838e-07  3.33597649e-09  3.28270960e-09  3.43909262e-09  3.21480460e-09  4.51334568e-01  3.50808916e-09  3.39347575e-09  1.59901838e-07  2.45516389e-08  1.00000000e+00 
 1.59902851e-07  4.51335278e-01  3.28270964e-09  3.43909265e-09  3.21480464e-09  4.51335279e-01  3.50808919e-09  3.39347577e-09  1.59902851e-07  2.62036082e-08  1.00000000e+00 
 1.59902830e-07  3.33597657e-09  4.51335278e-01  3.43909265e-09  3.21480464e-09  4.51335278e-01  3.50808919e-09  3.39347577e-09  1.59902830e-07  2.77811694e-08  1.00000000e+00 
 1.59903851e-07  4.51336024e-01  4.51336024e-01  3.43909267e-09  3.21480470e-09  4.51336024e-01  3.50808918e-09  3.39347582e-09  1.59903851e-07  2.94818108e-08  1.00000000e+00 
 1.59902829e-07  3.33597657e-09  3.28270964e-09  4.51335289e-01  3.21480464e-09  4.51335289e-01  3.50808919e-09  3.39347577e-09  1.59902829e-07  3.09387218e-08  1.00000000e+00 
 1.59903887e-07  4.51336070e-01  3.28270966e-09  4.51336070e-01  3.21480470e-09  4.51336070e-01  3.50808918e-09  3.39347582e-09  1.59903887e-07  3.26349863e-08  1.00000000e+00 
 1.59903841e-07  3.33597673e-09  4.51336023e-01  4.51336023e-01  3.21480470e-09  4.51336023e-01  3.50808918e-09  3.39347582e-09  1.59903841e-07  3.42249535e-08  1.00000000e+00 
 1.59904789e-07  4.51336758e-01  4.51336758e-01  4.51336758e-01  3.21480476e-09  4.51336758e-01  3.50808923e-09  3.39347581e-09  1.59904789e-07  3.59269308e-08  1.00000000e+00 
 1.59902847e-07  3.33597657e-09  3.28270964e-09  3.43909265e-09  4.51335295e-01  4.51335295e-01  3.50808919e-09  3.39347577e-09  1.59902847e-07  3.72582178e-08  1.00000000e+00 
 1.59903741e-07  4.51335978e-01  3.28270965e-09  3.43909267e-09  4.51335978e-01  4.51335978e-01  3.50808918e-09  3.39347582e-09  1.59903741e-07  3.89246964e-08  1.00000000e+00 
 1.59903797e-07  3.33597673e-09  4.51336008e-01  3.43909267e-09  4.51336008e-01  4.51336008e-01  3.50808918e-09  3.39347582e-09  1.59903797e-07  4.05026412e-08  1.00000000e+00 
 1.59904768e-07  4.51336728e-01  4.51336728e-01  3.43909267e-09  4.51336728e-01  4.51336728e-01  3.50808923e-09  3.39347581e-09  1.59904768e-07  4.22111128e-08  1.00000000e+00 
