 v-sweep         v(b0)           v(b1)           v(b2)           v(b3)           v(b4)           v(b5)           v(b6)           i(vbias)        i(viout)        v(vout)        
 0.00000000e+00  5.13868016e-01  5.13868016e-01  5.13868016e-01  5.13868016e-01  5.13868016e-01  5.13868016e-01  3.24529985e-09  7.09623897e-07  3.85747140e-07  0.00000000e+00 
 1.00000000e-02  5.13868020e-01  5.13868020e-01  5.13868020e-01  5.13868020e-01  5.13868020e-01  5.13868020e-01  3.24529985e-09  7.09623919e-07  3.85740515e-07  1.00000000e-02 
 2.00000000e-02  5.13868019e-01  5.13868019e-01  5.13868019e-01  5.13868019e-01  5.13868019e-01  5.13868019e-01  3.24529985e-09  7.09623912e-07  3.85733884e-07  2.00000000e-02 
 3.00000000e-02  5.13868023e-01  5.13868023e-01  5.13868023e-01  5.13868023e-01  5.13868023e-01  5.13868023e-01  3.24529974e-09  7.09623937e-07  3.85727347e-07  3.00000000e-02 
 4.00000000e-02  5.13868019e-01  5.13868019e-01  5.13868019e-01  5.13868019e-01  5.13868019e-01  5.13868019e-01  3.24529986e-09  7.09623915e-07  3.85720580e-07  4.00000000e-02 
 5.00000000e-02  5.13868017e-01  5.13868017e-01  5.13868017e-01  5.13868017e-01  5.13868017e-01  5.13868017e-01  3.24529985e-09  7.09623905e-07  3.85713998e-07  5.00000000e-02 
 6.00000000e-02  5.13868015e-01  5.13868015e-01  5.13868015e-01  5.13868015e-01  5.13868015e-01  5.13868015e-01  3.24529985e-09  7.09623894e-07  3.85707260e-07  6.00000000e-02 
 7.00000000e-02  5.13868014e-01  5.13868014e-01  5.13868014e-01  5.13868014e-01  5.13868014e-01  5.13868014e-01  3.24529985e-09  7.09623887e-07  3.85700562e-07  7.00000000e-02 
 8.00000000e-02  5.13868015e-01  5.13868015e-01  5.13868015e-01  5.13868015e-01  5.13868015e-01  5.13868015e-01  3.24529985e-09  7.09623890e-07  3.85693890e-07  8.00000000e-02 
 9.00000000e-02  5.13868021e-01  5.13868021e-01  5.13868021e-01  5.13868021e-01  5.13868021e-01  5.13868021e-01  3.24529974e-09  7.09623922e-07  3.85687227e-07  9.00000000e-02 
 1.00000000e-01  5.13868021e-01  5.13868021e-01  5.13868021e-01  5.13868021e-01  5.13868021e-01  5.13868021e-01  3.24529974e-09  7.09623926e-07  3.85680648e-07  1.00000000e-01 
 1.10000000e-01  5.13868020e-01  5.13868020e-01  5.13868020e-01  5.13868020e-01  5.13868020e-01  5.13868020e-01  3.24529974e-09  7.09623922e-07  3.85673903e-07  1.10000000e-01 
 1.20000000e-01  5.13868022e-01  5.13868022e-01  5.13868022e-01  5.13868022e-01  5.13868022e-01  5.13868022e-01  3.24529985e-09  7.09623929e-07  3.85667153e-07  1.20000000e-01 
 1.30000000e-01  5.13868020e-01  5.13868020e-01  5.13868020e-01  5.13868020e-01  5.13868020e-01  5.13868020e-01  3.24529973e-09  7.09623915e-07  3.85660387e-07  1.30000000e-01 
 1.40000000e-01  5.13868023e-01  5.13868023e-01  5.13868023e-01  5.13868023e-01  5.13868023e-01  5.13868023e-01  3.24529986e-09  7.09623937e-07  3.85653664e-07  1.40000000e-01 
 1.50000000e-01  5.13868021e-01  5.13868021e-01  5.13868021e-01  5.13868021e-01  5.13868021e-01  5.13868021e-01  3.24529973e-09  7.09623929e-07  3.85646956e-07  1.50000000e-01 
 1.60000000e-01  5.13868019e-01  5.13868019e-01  5.13868019e-01  5.13868019e-01  5.13868019e-01  5.13868019e-01  3.24529974e-09  7.09623912e-07  3.85640249e-07  1.60000000e-01 
 1.70000000e-01  5.13868021e-01  5.13868021e-01  5.13868021e-01  5.13868020e-01  5.13868021e-01  5.13868020e-01  3.24529985e-09  7.09623915e-07  3.85633548e-07  1.70000000e-01 
 1.80000000e-01  5.13868023e-01  5.13868023e-01  5.13868023e-01  5.13868023e-01  5.13868023e-01  5.13868023e-01  3.24529973e-09  7.09623937e-07  3.85626715e-07  1.80000000e-01 
 1.90000000e-01  5.13868023e-01  5.13868023e-01  5.13868023e-01  5.13868022e-01  5.13868023e-01  5.13868023e-01  3.24529974e-09  7.09623937e-07  3.85620012e-07  1.90000000e-01 
 2.00000000e-01  5.13868022e-01  5.13868022e-01  5.13868022e-01  5.13868021e-01  5.13868022e-01  5.13868021e-01  3.24529985e-09  7.09623926e-07  3.85613113e-07  2.00000000e-01 
 2.10000000e-01  5.13868022e-01  5.13868022e-01  5.13868022e-01  5.13868022e-01  5.13868022e-01  5.13868022e-01  3.24529973e-09  7.09623933e-07  3.85606270e-07  2.10000000e-01 
 2.20000000e-01  5.13868021e-01  5.13868021e-01  5.13868021e-01  5.13868021e-01  5.13868021e-01  5.13868021e-01  3.24529974e-09  7.09623922e-07  3.85599545e-07  2.20000000e-01 
 2.30000000e-01  5.13868023e-01  5.13868023e-01  5.13868023e-01  5.13868023e-01  5.13868023e-01  5.13868023e-01  3.24529985e-09  7.09623933e-07  3.85592763e-07  2.30000000e-01 
 2.40000000e-01  5.13868020e-01  5.13868020e-01  5.13868020e-01  5.13868020e-01  5.13868020e-01  5.13868020e-01  3.24529985e-09  7.09623922e-07  3.85585871e-07  2.40000000e-01 
 2.50000000e-01  5.13868023e-01  5.13868023e-01  5.13868023e-01  5.13868023e-01  5.13868023e-01  5.13868023e-01  3.24529974e-09  7.09623937e-07  3.85579121e-07  2.50000000e-01 
 2.60000000e-01  5.13868019e-01  5.13868019e-01  5.13868019e-01  5.13868019e-01  5.13868019e-01  5.13868019e-01  3.24529974e-09  7.09623915e-07  3.85572172e-07  2.60000000e-01 
 2.70000000e-01  5.13868020e-01  5.13868020e-01  5.13868020e-01  5.13868020e-01  5.13868020e-01  5.13868020e-01  3.24529974e-09  7.09623915e-07  3.85565365e-07  2.70000000e-01 
 2.80000000e-01  5.13868023e-01  5.13868023e-01  5.13868023e-01  5.13868023e-01  5.13868023e-01  5.13868023e-01  3.24529974e-09  7.09623937e-07  3.85558465e-07  2.80000000e-01 
 2.90000000e-01  5.13868021e-01  5.13868021e-01  5.13868021e-01  5.13868021e-01  5.13868021e-01  5.13868021e-01  3.24529974e-09  7.09623929e-07  3.85551555e-07  2.90000000e-01 
 3.00000000e-01  5.13868020e-01  5.13868020e-01  5.13868020e-01  5.13868020e-01  5.13868020e-01  5.13868020e-01  3.24529974e-09  7.09623922e-07  3.85544663e-07  3.00000000e-01 
 3.10000000e-01  5.13868021e-01  5.13868021e-01  5.13868021e-01  5.13868021e-01  5.13868021e-01  5.13868021e-01  3.24529974e-09  7.09623926e-07  3.85537653e-07  3.10000000e-01 
 3.20000000e-01  5.13868025e-01  5.13868025e-01  5.13868025e-01  5.13868025e-01  5.13868025e-01  5.13868025e-01  3.24529974e-09  7.09623947e-07  3.85530871e-07  3.20000000e-01 
 3.30000000e-01  5.13868021e-01  5.13868021e-01  5.13868021e-01  5.13868021e-01  5.13868021e-01  5.13868021e-01  3.24529985e-09  7.09623929e-07  3.85523833e-07  3.30000000e-01 
 3.40000000e-01  5.13868020e-01  5.13868020e-01  5.13868020e-01  5.13868020e-01  5.13868020e-01  5.13868020e-01  3.24529973e-09  7.09623919e-07  3.85516934e-07  3.40000000e-01 
 3.50000000e-01  5.13868023e-01  5.13868023e-01  5.13868023e-01  5.13868023e-01  5.13868023e-01  5.13868023e-01  3.24529986e-09  7.09623944e-07  3.85510017e-07  3.50000000e-01 
 3.60000000e-01  5.13868020e-01  5.13868020e-01  5.13868019e-01  5.13868019e-01  5.13868020e-01  5.13868019e-01  3.24529973e-09  7.09623919e-07  3.85503011e-07  3.60000000e-01 
 3.70000000e-01  5.13868019e-01  5.13868019e-01  5.13868019e-01  5.13868019e-01  5.13868019e-01  5.13868019e-01  3.24529986e-09  7.09623912e-07  3.85496065e-07  3.70000000e-01 
 3.80000000e-01  5.13868021e-01  5.13868021e-01  5.13868021e-01  5.13868021e-01  5.13868021e-01  5.13868021e-01  3.24529985e-09  7.09623926e-07  3.85489020e-07  3.80000000e-01 
 3.90000000e-01  5.13868020e-01  5.13868020e-01  5.13868020e-01  5.13868019e-01  5.13868020e-01  5.13868019e-01  3.24529974e-09  7.09623915e-07  3.85482018e-07  3.90000000e-01 
 4.00000000e-01  5.13868024e-01  5.13868024e-01  5.13868024e-01  5.13868024e-01  5.13868024e-01  5.13868024e-01  3.24529974e-09  7.09623947e-07  3.85474998e-07  4.00000000e-01 
