 vmeas#branch    v(b0)           v(b1)           v(b2)           v(b3)           v(b4)           v(b5)           v(b6)           i(vbias)        i(viout)        v(vout)        
 1.05109460e-11  3.31111059e-09  3.27120116e-09  3.27296461e-09  3.27688982e-09  3.25794829e-09  3.24390624e-09  3.30233262e-09  7.80754528e-07  1.12167982e-08  1.00000000e+00 
 6.89286832e-09  5.69843395e-01  3.27120128e-09  3.27296473e-09  3.27688983e-09  3.25794829e-09  3.24390625e-09  3.30233252e-09  7.80755199e-07  1.34331337e-08  1.00000000e+00 
 1.49795913e-08  3.31111059e-09  5.69843390e-01  3.27296472e-09  3.27688983e-09  3.25794829e-09  3.24390636e-09  3.30233251e-09  7.80755169e-07  1.71402199e-08  1.00000000e+00 
 2.20325184e-08  5.69843512e-01  5.69843512e-01  3.27296473e-09  3.27688983e-09  3.25794829e-09  3.24390636e-09  3.30233252e-09  7.80755858e-07  2.17473968e-08  1.00000000e+00 
 2.87226936e-08  3.31111059e-09  3.27120128e-09  5.69843394e-01  3.27688971e-09  3.25794829e-09  3.24390636e-09  3.30233263e-09  7.80755194e-07  2.72361440e-08  1.00000000e+00 
 3.57428707e-08  5.69843515e-01  3.27120117e-09  5.69843515e-01  3.27688983e-09  3.25794829e-09  3.24390636e-09  3.30233263e-09  7.80755876e-07  3.36581536e-08  1.00000000e+00 
 4.37397786e-08  3.31111059e-09  5.69843510e-01  5.69843510e-01  3.27688983e-09  3.25794829e-09  3.24390625e-09  3.30233263e-09  7.80755851e-07  4.12945944e-08  1.00000000e+00 
 5.06786745e-08  5.69843631e-01  5.69843631e-01  5.69843631e-01  3.27688983e-09  3.25794829e-09  3.24390636e-09  3.30233263e-09  7.80756530e-07  4.80097064e-08  1.00000000e+00 
 6.16767045e-08  3.31111059e-09  3.27120116e-09  3.27296473e-09  5.69843395e-01  3.25794829e-09  3.24390636e-09  3.30233251e-09  7.80755201e-07  5.86880446e-08  1.00000000e+00 
 6.86828599e-08  5.69843515e-01  3.27120128e-09  3.27296473e-09  5.69843515e-01  3.25794829e-09  3.24390636e-09  3.30233263e-09  7.80755878e-07  6.54882975e-08  1.00000000e+00 
 7.66970610e-08  3.31111059e-09  5.69843510e-01  3.27296462e-09  5.69843510e-01  3.25794829e-09  3.24390636e-09  3.30233263e-09  7.80755848e-07  7.32582848e-08  1.00000000e+00 
 8.36566274e-08  5.69843631e-01  5.69843631e-01  3.27296473e-09  5.69843632e-01  3.25794829e-09  3.24390636e-09  3.30233263e-09  7.80756535e-07  7.99974842e-08  1.00000000e+00 
 9.01636398e-08  3.31111059e-09  3.27120117e-09  5.69843513e-01  5.69843513e-01  3.25794829e-09  3.24390636e-09  3.30233252e-09  7.80755864e-07  8.62919123e-08  1.00000000e+00 
 9.70357506e-08  5.69843633e-01  3.27120128e-09  5.69843633e-01  5.69843633e-01  3.25794829e-09  3.24390636e-09  3.30233252e-09  7.80756544e-07  9.29332735e-08  1.00000000e+00 
 1.04887223e-07  3.31111060e-09  5.69843630e-01  5.69843630e-01  5.69843630e-01  3.25794829e-09  3.24390636e-09  3.30233252e-09  7.80756524e-07  1.00514018e-07  1.00000000e+00 
