 b0              v(b0)           v(b1)           v(b2)           i(vbias)        i(viout)        v(vbout)       
 3.25649468e-09  3.25649468e-09  3.30104413e-09  3.23190378e-09  6.92076596e-07  1.81485937e-11  1.50560766e-01 
 5.77791147e-01  5.77791147e-01  3.30104414e-09  3.23190379e-09  6.92077402e-07  1.31064555e-07  4.75569378e-01 
 3.25649480e-09  3.25649480e-09  5.77791148e-01  3.23190379e-09  6.92077408e-07  2.58093745e-07  5.03636166e-01 
 5.77791293e-01  5.77791293e-01  5.77791293e-01  3.23190391e-09  6.92078208e-07  3.74845701e-07  5.19534770e-01 
 3.25649480e-09  3.25649480e-09  3.30104414e-09  5.77791148e-01  6.92077408e-07  5.22081839e-07  5.33941100e-01 
 5.77791295e-01  5.77791295e-01  3.30104414e-09  5.77791295e-01  6.92078221e-07  6.35277623e-07  5.42616422e-01 
 3.25649470e-09  3.25649470e-09  5.77791297e-01  5.77791297e-01  6.92078229e-07  7.48245895e-07  5.49940813e-01 
 5.77791440e-01  5.77791440e-01  5.77791440e-01  5.77791440e-01  6.92079021e-07  8.54812638e-07  5.55963952e-01 
