 vmeas#branch    v(b0)           v(b1)           v(b2)           v(b3)           v(b4)           v(b5)           v(b6)           i(vbias)        i(viout)        v(vout)        
 1.01939346e-11  3.22829569e-09  3.20078913e-09  3.28802955e-09  3.25484031e-09  3.25239023e-09  3.27302914e-09  3.26452647e-09  7.06343624e-07  6.56547527e-09  1.00000000e+00 
 5.58827032e-09  5.81421233e-01  3.20078913e-09  3.28802955e-09  3.25484043e-09  3.25239024e-09  3.27302915e-09  3.26452636e-09  7.06344368e-07  8.18703683e-09  1.00000000e+00 
 1.14637711e-08  3.22829569e-09  5.81421228e-01  3.28802955e-09  3.25484043e-09  3.25239024e-09  3.27302915e-09  3.26452636e-09  7.06344340e-07  1.09378178e-08  1.00000000e+00 
 1.72561387e-08  5.81421356e-01  5.81421356e-01  3.28802955e-09  3.25484043e-09  3.25239024e-09  3.27302915e-09  3.26452636e-09  7.06345073e-07  1.52602837e-08  1.00000000e+00 
 2.55593141e-08  3.22829569e-09  3.20078913e-09  5.81421235e-01  3.25484043e-09  3.25239024e-09  3.27302915e-09  3.26452636e-09  7.06344379e-07  2.31862742e-08  1.00000000e+00 
 3.13612581e-08  5.81421362e-01  3.20078914e-09  5.81421362e-01  3.25484032e-09  3.25239024e-09  3.27302915e-09  3.26452636e-09  7.06345110e-07  2.90052817e-08  1.00000000e+00 
 3.72382666e-08  3.22829570e-09  5.81421362e-01  5.81421362e-01  3.25484032e-09  3.25239024e-09  3.27302915e-09  3.26452636e-09  7.06345104e-07  3.49169156e-08  1.00000000e+00 
 4.29350203e-08  5.81421490e-01  5.81421490e-01  5.81421490e-01  3.25484043e-09  3.25239024e-09  3.27302915e-09  3.26452636e-09  7.06345840e-07  4.06344434e-08  1.00000000e+00 
 5.32858497e-08  3.22829569e-09  3.20078925e-09  3.28802955e-09  5.81421233e-01  3.25239024e-09  3.27302915e-09  3.26452647e-09  7.06344366e-07  5.09822407e-08  1.00000000e+00 
 5.90170791e-08  5.81421362e-01  3.20078914e-09  3.28802955e-09  5.81421362e-01  3.25239024e-09  3.27302915e-09  3.26452647e-09  7.06345104e-07  5.66927056e-08  1.00000000e+00 
