 b0              v(b0)           v(b1)           v(b2)           v(b3)           v(b4)           v(b5)           v(b6)           i(vbias)        i(viout)        v(vout)        
 3.26223902e-09  3.26223902e-09  3.27664021e-09  3.23855205e-09  3.24928188e-09  3.31043869e-09  3.25065843e-09  3.27836713e-09  6.23153046e-07  3.73887232e-08  1.00000000e+00 
 5.42673143e-01  5.42673143e-01  3.27664023e-09  3.23855207e-09  3.24928189e-09  3.31043871e-09  3.25065833e-09  3.27836715e-09  6.23153827e-07  3.82879648e-08  1.00000000e+00 
 3.26223904e-09  3.26223904e-09  5.42673143e-01  3.23855207e-09  3.24928189e-09  3.31043882e-09  3.25065833e-09  3.27836715e-09  6.23153829e-07  3.98891515e-08  1.00000000e+00 
 5.42673280e-01  5.42673280e-01  5.42673280e-01  3.23855219e-09  3.24928190e-09  3.31043871e-09  3.25065834e-09  3.27836715e-09  6.23154609e-07  4.09783070e-08  1.00000000e+00 
 3.26223904e-09  3.26223904e-09  3.27664023e-09  5.42673135e-01  3.24928189e-09  3.31043882e-09  3.25065833e-09  3.27836715e-09  6.23153781e-07  4.31040590e-08  1.00000000e+00 
 5.42673272e-01  5.42673272e-01  3.27664023e-09  5.42673272e-01  3.24928190e-09  3.31043871e-09  3.25065834e-09  3.27836715e-09  6.23154559e-07  4.43062689e-08  1.00000000e+00 
 3.26223904e-09  3.26223904e-09  5.42673273e-01  5.42673273e-01  3.24928190e-09  3.31043883e-09  3.25065834e-09  3.27836715e-09  6.23154563e-07  4.61942875e-08  1.00000000e+00 
 5.42673414e-01  5.42673414e-01  5.42673414e-01  5.42673414e-01  3.24928188e-09  3.31043870e-09  3.25065833e-09  3.27836714e-09  6.23155366e-07  4.74767958e-08  1.00000000e+00 
