 b0              v(b0)           v(b1)           v(b2)           i(vbias)        i(viout)        v(vbout)       
 3.26713159e-09  3.26713159e-09  3.28629874e-09  3.30551723e-09  8.27790929e-07  4.67969574e-08  4.39950565e-01 
 5.91398571e-01  5.91398571e-01  3.28629874e-09  3.30551735e-09  8.27791535e-07  1.37061948e-07  4.82365912e-01 
 3.26713160e-09  3.26713160e-09  5.91398572e-01  3.30551724e-09  8.27791543e-07  2.44687877e-07  5.06105319e-01 
 5.91398679e-01  5.91398679e-01  5.91398679e-01  3.30551724e-09  8.27792151e-07  3.54593505e-07  5.21665028e-01 
 3.26713171e-09  3.26713171e-09  3.28629874e-09  5.91398571e-01  8.27791536e-07  4.33669525e-07  5.30237555e-01 
 5.91398678e-01  5.91398678e-01  3.28629875e-09  5.91398678e-01  8.27792149e-07  5.46522386e-07  5.40208472e-01 
 3.26713171e-09  3.26713171e-09  5.91398679e-01  5.91398679e-01  8.27792154e-07  6.52646722e-07  5.47954039e-01 
 5.91398787e-01  5.91398787e-01  5.91398787e-01  5.91398787e-01  8.27792771e-07  7.61440464e-07  5.54756479e-01 
