 b0              v(b0)           v(b1)           v(b2)           v(b3)           v(b4)           v(b5)           v(b6)           i(vbias)        i(viout)        v(vout)        
 3.25784562e-09  3.25784562e-09  3.24923698e-09  3.27705798e-09  3.28567450e-09  3.26657202e-09  3.26137274e-09  3.27028232e-09  6.47546187e-07  3.24338245e-08  1.00000000e+00 
 5.44991585e-01  5.44991585e-01  3.24923709e-09  3.27705799e-09  3.28567451e-09  3.26657202e-09  3.26137263e-09  3.27028232e-09  6.47546859e-07  3.30346523e-08  1.00000000e+00 
 3.25784564e-09  3.25784564e-09  5.44991585e-01  3.27705789e-09  3.28567452e-09  3.26657193e-09  3.26137275e-09  3.27028233e-09  6.47546855e-07  3.44584095e-08  1.00000000e+00 
 5.44991702e-01  5.44991702e-01  5.44991702e-01  3.27705789e-09  3.28567452e-09  3.26657192e-09  3.26137264e-09  3.27028222e-09  6.47547523e-07  3.51856642e-08  1.00000000e+00 
 3.25784564e-09  3.25784564e-09  3.24923711e-09  5.44991583e-01  3.28567452e-09  3.26657204e-09  3.26137264e-09  3.27028233e-09  6.47546845e-07  3.85559886e-08  1.00000000e+00 
 5.44991704e-01  5.44991704e-01  3.24923700e-09  5.44991704e-01  3.28567441e-09  3.26657204e-09  3.26137264e-09  3.27028234e-09  6.47547534e-07  3.93843749e-08  1.00000000e+00 
 3.25784564e-09  3.25784564e-09  5.44991703e-01  5.44991703e-01  3.28567452e-09  3.26657204e-09  3.26137264e-09  3.27028234e-09  6.47547527e-07  4.10946015e-08  1.00000000e+00 
 5.44991820e-01  5.44991820e-01  5.44991820e-01  5.44991820e-01  3.28567453e-09  3.26657204e-09  3.26137276e-09  3.27028223e-09  6.47548195e-07  4.19589341e-08  1.00000000e+00 
