 b0              v(b0)           v(b1)           v(b2)           i(vbias)        i(viout)        v(vbout)       
 3.26341365e-09  3.26341365e-09  3.26341365e-09  3.26341365e-09  7.36000029e-07  1.73350223e-11  1.52914130e-01 
 5.83637517e-01  5.83637517e-01  3.26341366e-09  3.26341366e-09  7.36000735e-07  1.44231022e-07  4.82900784e-01 
 3.26341366e-09  3.26341366e-09  5.83637518e-01  3.26341366e-09  7.36000739e-07  2.84829246e-07  5.11001058e-01 
 5.83637646e-01  5.83637646e-01  5.83637646e-01  3.26341366e-09  7.36001462e-07  4.15267568e-07  5.27001621e-01 
 3.26341378e-09  3.26341378e-09  3.26341378e-09  5.83637518e-01  7.36000740e-07  5.59057185e-07  5.39862598e-01 
 5.83637646e-01  5.83637646e-01  3.26341366e-09  5.83637646e-01  7.36001461e-07  6.87166080e-07  5.48927096e-01 
 3.26341366e-09  3.26341366e-09  5.83637646e-01  5.83637646e-01  7.36001463e-07  8.13399870e-07  5.56430637e-01 
 5.83637773e-01  5.83637773e-01  5.83637773e-01  5.83637773e-01  7.36002179e-07  9.32715304e-07  5.62589016e-01 
