 b0              v(b0)           v(b1)           v(b2)           i(vbias)        i(viout)        v(vbout)       
 3.28794227e-09  3.28794227e-09  3.30645118e-09  3.28133000e-09  6.71549739e-07  1.86162197e-11  1.52121453e-01 
 5.75124368e-01  5.75124368e-01  3.30645130e-09  3.28133000e-09  6.71550648e-07  1.40598447e-07  4.79210020e-01 
 3.28794227e-09  3.28794227e-09  5.75124369e-01  3.28133011e-09  6.71550655e-07  2.37271609e-07  5.00883765e-01 
 5.75124535e-01  5.75124535e-01  5.75124535e-01  3.28133001e-09  6.71551573e-07  3.63465562e-07  5.19002251e-01 
 3.28794227e-09  3.28794227e-09  3.30645130e-09  5.75124366e-01  6.71550643e-07  4.99129989e-07  5.32768529e-01 
 5.75124531e-01  5.75124531e-01  3.30645131e-09  5.75124531e-01  6.71551550e-07  6.22473857e-07  5.42514778e-01 
 3.28794227e-09  3.28794227e-09  5.75124534e-01  5.75124534e-01  6.71551569e-07  7.08691472e-07  5.48307168e-01 
 5.75124698e-01  5.75124698e-01  5.75124698e-01  5.75124698e-01  6.71552476e-07  8.24598015e-07  5.55139372e-01 
