 b0              v(b0)           v(b1)           v(b2)           i(Vbias)        i(viout)        v(vbout)       
 3.25076930e-09  3.25076930e-09  3.28913490e-09  3.23604675e-09  7.70185554e-07  8.57935945e-12  1.26631838e-01 
 6.16163598e-01  6.16163598e-01  3.28913491e-09  3.23604675e-09  7.70186287e-07  1.40913029e-07  5.02867333e-01 
 3.25076930e-09  3.25076930e-09  6.16163606e-01  3.23604675e-09  7.70186331e-07  2.58217996e-07  5.29167503e-01 
 6.16163735e-01  6.16163735e-01  6.16163735e-01  3.23604675e-09  7.70187061e-07  3.85313536e-07  5.47013374e-01 
 3.25076930e-09  3.25076930e-09  3.28913491e-09  6.16163596e-01  7.70186277e-07  5.18171968e-07  5.60562298e-01 
 6.16163726e-01  6.16163726e-01  3.28913491e-09  6.16163726e-01  7.70187008e-07  6.52394410e-07  5.71359906e-01 
 3.25076919e-09  3.25076919e-09  6.16163734e-01  6.16163734e-01  7.70187051e-07  7.65988034e-07  5.79051115e-01 
 6.16163864e-01  6.16163864e-01  6.16163864e-01  6.16163864e-01  7.70187784e-07  8.86465640e-07  5.86189713e-01 
