 vbias#branch    v(b0)           v(b1)           v(b2)           v(b3)           v(b4)           v(b5)           v(b6)           i(vbias)        i(viout)        v(vout)        
 6.03466237e-07  3.23736336e-09  3.28753006e-09  3.26710409e-09  3.29665765e-09  3.28202558e-09  3.27605734e-09  3.27199144e-09  6.03466237e-07  3.09907975e-08  1.00000000e+00 
 6.03467235e-07  5.15885601e-01  3.28752996e-09  3.26710409e-09  3.29665777e-09  3.28202559e-09  3.27605745e-09  3.27199133e-09  6.03467235e-07  3.27741247e-08  1.00000000e+00 
 6.03467296e-07  3.23736347e-09  5.15885612e-01  3.26710409e-09  3.29665777e-09  3.28202559e-09  3.27605734e-09  3.27199144e-09  6.03467296e-07  3.47082647e-08  1.00000000e+00 
 6.03468315e-07  5.15885800e-01  5.15885800e-01  3.26710410e-09  3.29665767e-09  3.28202560e-09  3.27605736e-09  3.27199145e-09  6.03468315e-07  3.67744022e-08  1.00000000e+00 
 6.03467257e-07  3.23736336e-09  3.28752996e-09  5.15885605e-01  3.29665777e-09  3.28202559e-09  3.27605746e-09  3.27199144e-09  6.03467257e-07  3.96430622e-08  1.00000000e+00 
 6.03468242e-07  5.15885786e-01  3.28753009e-09  5.15885786e-01  3.29665767e-09  3.28202560e-09  3.27605747e-09  3.27199134e-09  6.03468242e-07  4.21433199e-08  1.00000000e+00 
 6.03468324e-07  3.23736337e-09  5.15885800e-01  5.15885801e-01  3.29665766e-09  3.28202559e-09  3.27605746e-09  3.27199144e-09  6.03468324e-07  4.46451125e-08  1.00000000e+00 
 6.03469296e-07  5.15885979e-01  5.15885979e-01  5.15885979e-01  3.29665767e-09  3.28202560e-09  3.27605735e-09  3.27199145e-09  6.03469296e-07  4.73014836e-08  1.00000000e+00 
 6.03467283e-07  3.23736336e-09  3.28752996e-09  3.26710409e-09  5.15885610e-01  3.28202559e-09  3.27605745e-09  3.27199144e-09  6.03467283e-07  5.32240492e-08  1.00000000e+00 
 6.03468315e-07  5.15885799e-01  3.28752997e-09  3.26710409e-09  5.15885799e-01  3.28202560e-09  3.27605735e-09  3.27199144e-09  6.03468315e-07  5.63874636e-08  1.00000000e+00 
 6.03468360e-07  3.23736336e-09  5.15885808e-01  3.26710410e-09  5.15885808e-01  3.28202559e-09  3.27605746e-09  3.27199133e-09  6.03468360e-07  5.95448100e-08  1.00000000e+00 
 6.03469333e-07  5.15885986e-01  5.15885986e-01  3.26710410e-09  5.15885986e-01  3.28202560e-09  3.27605735e-09  3.27199145e-09  6.03469333e-07  6.27519938e-08  1.00000000e+00 
 6.03468315e-07  3.23736336e-09  3.28753008e-09  5.15885800e-01  5.15885800e-01  3.28202559e-09  3.27605735e-09  3.27199144e-09  6.03468315e-07  6.65765256e-08  1.00000000e+00 
 6.03469296e-07  5.15885979e-01  3.28753009e-09  5.15885979e-01  5.15885979e-01  3.28202560e-09  3.27605735e-09  3.27199134e-09  6.03469296e-07  6.99032867e-08  1.00000000e+00 
 6.03469346e-07  3.23736337e-09  5.15885988e-01  5.15885988e-01  5.15885988e-01  3.28202560e-09  3.27605735e-09  3.27199134e-09  6.03469346e-07  7.30350251e-08  1.00000000e+00 
 6.03470378e-07  5.15886178e-01  5.15886178e-01  5.15886178e-01  5.15886178e-01  3.28202561e-09  3.27605747e-09  3.27199134e-09  6.03470378e-07  7.62175674e-08  1.00000000e+00 
 6.03467260e-07  3.23736336e-09  3.28752996e-09  3.26710409e-09  3.29665777e-09  5.15885606e-01  3.27605734e-09  3.27199133e-09  6.03467260e-07  8.63065637e-08  1.00000000e+00 
 6.03468246e-07  5.15885787e-01  3.28753008e-09  3.26710409e-09  3.29665766e-09  5.15885787e-01  3.27605746e-09  3.27199133e-09  6.03468246e-07  8.98011621e-08  1.00000000e+00 
 6.03468324e-07  3.23736348e-09  5.15885801e-01  3.26710409e-09  3.29665766e-09  5.15885801e-01  3.27605735e-09  3.27199144e-09  6.03468324e-07  9.32496178e-08  1.00000000e+00 
 6.03469307e-07  5.15885980e-01  5.15885980e-01  3.26710410e-09  3.29665778e-09  5.15885980e-01  3.27605735e-09  3.27199134e-09  6.03469307e-07  9.66783062e-08  1.00000000e+00 
 6.03468271e-07  3.23736337e-09  3.28752997e-09  5.15885792e-01  3.29665778e-09  5.15885792e-01  3.27605746e-09  3.27199145e-09  6.03468271e-07  1.00888563e-07  1.00000000e+00 
 6.03469267e-07  5.15885975e-01  3.28752997e-09  5.15885975e-01  3.29665767e-09  5.15885975e-01  3.27605735e-09  3.27199145e-09  6.03469267e-07  1.04403618e-07  1.00000000e+00 
 6.03469319e-07  3.23736337e-09  5.15885983e-01  5.15885983e-01  3.29665778e-09  5.15885983e-01  3.27605735e-09  3.27199134e-09  6.03469319e-07  1.07689786e-07  1.00000000e+00 
 6.03470330e-07  5.15886169e-01  5.15886169e-01  5.15886169e-01  3.29665779e-09  5.15886169e-01  3.27605735e-09  3.27199134e-09  6.03470330e-07  1.10990129e-07  1.00000000e+00 
 6.03468335e-07  3.23736336e-09  3.28752997e-09  3.26710409e-09  5.15885803e-01  5.15885803e-01  3.27605735e-09  3.27199133e-09  6.03468335e-07  1.17179368e-07  1.00000000e+00 
 6.03469308e-07  5.15885981e-01  3.28753009e-09  3.26710410e-09  5.15885981e-01  5.15885981e-01  3.27605735e-09  3.27199134e-09  6.03469308e-07  1.20632677e-07  1.00000000e+00 
 6.03469363e-07  3.23736337e-09  5.15885992e-01  3.26710410e-09  5.15885992e-01  5.15885992e-01  3.27605735e-09  3.27199134e-09  6.03469363e-07  1.23953633e-07  1.00000000e+00 
 6.03470385e-07  5.15886180e-01  5.15886180e-01  3.26710410e-09  5.15886180e-01  5.15886180e-01  3.27605735e-09  3.27199134e-09  6.03470385e-07  1.27295138e-07  1.00000000e+00 
 6.03469346e-07  3.23736337e-09  3.28752997e-09  5.15885988e-01  5.15885988e-01  5.15885988e-01  3.27605735e-09  3.27199145e-09  6.03469346e-07  1.31109402e-07  1.00000000e+00 
 6.03470337e-07  5.15886171e-01  3.28752998e-09  5.15886171e-01  5.15886171e-01  5.15886171e-01  3.27605736e-09  3.27199145e-09  6.03470337e-07  1.34458048e-07  1.00000000e+00 
 6.03470395e-07  3.23736337e-09  5.15886182e-01  5.15886182e-01  5.15886182e-01  5.15886182e-01  3.27605747e-09  3.27199134e-09  6.03470395e-07  1.37546898e-07  1.00000000e+00 
 6.03471392e-07  5.15886364e-01  5.15886364e-01  5.15886364e-01  5.15886364e-01  5.15886364e-01  3.27605747e-09  3.27199146e-09  6.03471392e-07  1.40673237e-07  1.00000000e+00 
