 b0              v(b0)           v(b1)           v(b2)           v(b3)           v(b4)           v(b5)           v(b6)           i(vbias)        i(viout)        v(vout)        
 3.27674066e-09  3.27674066e-09  3.29681458e-09  3.27616195e-09  3.23012729e-09  3.26155266e-09  3.24886271e-09  3.25818429e-09  1.15587451e-06  3.80611285e-08  1.00000000e+00 
 6.85695987e-01  6.85695987e-01  3.29681458e-09  3.27616196e-09  3.23012729e-09  3.26155278e-09  3.24886271e-09  3.25818429e-09  1.15587484e-06  3.81063714e-08  1.00000000e+00 
 3.27674067e-09  3.27674067e-09  6.85695989e-01  3.27616197e-09  3.23012731e-09  3.26155268e-09  3.24886284e-09  3.25818430e-09  1.15587486e-06  3.83606160e-08  1.00000000e+00 
 6.85696035e-01  6.85696035e-01  6.85696035e-01  3.27616195e-09  3.23012729e-09  3.26155278e-09  3.24886271e-09  3.25818429e-09  1.15587520e-06  3.84418746e-08  1.00000000e+00 
 3.27674066e-09  3.27674066e-09  3.29681470e-09  6.85695984e-01  3.23012730e-09  3.26155278e-09  3.24886283e-09  3.25818429e-09  1.15587483e-06  4.01707005e-08  1.00000000e+00 
 6.85696030e-01  6.85696030e-01  3.29681459e-09  6.85696030e-01  3.23012729e-09  3.26155278e-09  3.24886282e-09  3.25818429e-09  1.15587517e-06  4.02865066e-08  1.00000000e+00 
 3.27674066e-09  3.27674066e-09  6.85696031e-01  6.85696031e-01  3.23012729e-09  3.26155278e-09  3.24886271e-09  3.25818429e-09  1.15587517e-06  4.07145366e-08  1.00000000e+00 
 6.85696077e-01  6.85696077e-01  6.85696077e-01  6.85696077e-01  3.23012729e-09  3.26155278e-09  3.24886282e-09  3.25818429e-09  1.15587551e-06  4.08409981e-08  1.00000000e+00 
