 v-sweep         v(b0)           v(b1)           v(b2)           v(b3)           v(b4)           v(b5)           v(b6)           i(vbias)        i(viout)        v(vout)        
 0.00000000e+00  5.35821875e-01  5.35821875e-01  5.35821875e-01  5.35821875e-01  5.35821875e-01  5.35821875e-01  3.26390487e-09  7.26182357e-07  4.72230310e-07  0.00000000e+00 
 1.00000000e-02  5.35821877e-01  5.35821877e-01  5.35821877e-01  5.35821877e-01  5.35821877e-01  5.35821877e-01  3.26390486e-09  7.26182364e-07  4.72230016e-07  1.00000000e-02 
 2.00000000e-02  5.35821873e-01  5.35821873e-01  5.35821873e-01  5.35821873e-01  5.35821873e-01  5.35821873e-01  3.26390486e-09  7.26182346e-07  4.72229595e-07  2.00000000e-02 
 3.00000000e-02  5.35821877e-01  5.35821877e-01  5.35821877e-01  5.35821877e-01  5.35821877e-01  5.35821877e-01  3.26390486e-09  7.26182364e-07  4.72229333e-07  3.00000000e-02 
 4.00000000e-02  5.35821876e-01  5.35821876e-01  5.35821876e-01  5.35821876e-01  5.35821876e-01  5.35821876e-01  3.26390486e-09  7.26182360e-07  4.72229040e-07  4.00000000e-02 
 5.00000000e-02  5.35821877e-01  5.35821877e-01  5.35821877e-01  5.35821877e-01  5.35821877e-01  5.35821877e-01  3.26390486e-09  7.26182364e-07  4.72228782e-07  5.00000000e-02 
 6.00000000e-02  5.35821876e-01  5.35821876e-01  5.35821876e-01  5.35821876e-01  5.35821876e-01  5.35821876e-01  3.26390486e-09  7.26182360e-07  4.72228470e-07  6.00000000e-02 
 7.00000000e-02  5.35821878e-01  5.35821878e-01  5.35821878e-01  5.35821878e-01  5.35821878e-01  5.35821878e-01  3.26390486e-09  7.26182368e-07  4.72228125e-07  7.00000000e-02 
 8.00000000e-02  5.35821873e-01  5.35821873e-01  5.35821873e-01  5.35821873e-01  5.35821873e-01  5.35821873e-01  3.26390486e-09  7.26182343e-07  4.72227882e-07  8.00000000e-02 
 9.00000000e-02  5.35821877e-01  5.35821877e-01  5.35821877e-01  5.35821877e-01  5.35821877e-01  5.35821877e-01  3.26390486e-09  7.26182360e-07  4.72227507e-07  9.00000000e-02 
 1.00000000e-01  5.35821878e-01  5.35821878e-01  5.35821878e-01  5.35821878e-01  5.35821878e-01  5.35821878e-01  3.26390486e-09  7.26182371e-07  4.72227256e-07  1.00000000e-01 
 1.10000000e-01  5.35821877e-01  5.35821877e-01  5.35821877e-01  5.35821877e-01  5.35821877e-01  5.35821877e-01  3.26390486e-09  7.26182364e-07  4.72226949e-07  1.10000000e-01 
 1.20000000e-01  5.35821876e-01  5.35821876e-01  5.35821876e-01  5.35821876e-01  5.35821876e-01  5.35821876e-01  3.26390486e-09  7.26182353e-07  4.72226558e-07  1.20000000e-01 
 1.30000000e-01  5.35821877e-01  5.35821877e-01  5.35821877e-01  5.35821877e-01  5.35821877e-01  5.35821877e-01  3.26390486e-09  7.26182360e-07  4.72226297e-07  1.30000000e-01 
 1.40000000e-01  5.35821878e-01  5.35821878e-01  5.35821878e-01  5.35821878e-01  5.35821878e-01  5.35821878e-01  3.26390486e-09  7.26182371e-07  4.72226001e-07  1.40000000e-01 
