 vbias#branch    v(b0)           v(b1)           v(b2)           v(b3)           v(b4)           v(b5)           v(b6)           i(vbias)        i(viout)        v(vout)        
 7.01344185e-07  3.23143399e-09  3.27896875e-09  3.29479107e-09  3.22477323e-09  3.22165620e-09  3.29316700e-09  3.26218925e-09  7.01344185e-07  4.15818562e-08  1.00000000e+00 
 7.01344995e-07  5.30173052e-01  3.27896877e-09  3.29479120e-09  3.22477325e-09  3.22165611e-09  3.29316702e-09  3.26218915e-09  7.01344995e-07  4.48067112e-08  1.00000000e+00 
 7.01344991e-07  3.23143412e-09  5.30173051e-01  3.29479109e-09  3.22477336e-09  3.22165611e-09  3.29316702e-09  3.26218915e-09  7.01344991e-07  4.85499783e-08  1.00000000e+00 
 7.01345805e-07  5.30173199e-01  5.30173199e-01  3.29479109e-09  3.22477325e-09  3.22165611e-09  3.29316713e-09  3.26218916e-09  7.01345805e-07  5.25453885e-08  1.00000000e+00 
 7.01344998e-07  3.23143401e-09  3.27896877e-09  5.30173053e-01  3.22477325e-09  3.22165611e-09  3.29316713e-09  3.26218916e-09  7.01344998e-07  5.71308334e-08  1.00000000e+00 
 7.01345819e-07  5.30173202e-01  3.27896877e-09  5.30173202e-01  3.22477325e-09  3.22165622e-09  3.29316702e-09  3.26218927e-09  7.01345819e-07  6.22931822e-08  1.00000000e+00 
 7.01345833e-07  3.23143401e-09  5.30173205e-01  5.30173205e-01  3.22477325e-09  3.22165622e-09  3.29316702e-09  3.26218927e-09  7.01345833e-07  6.75706247e-08  1.00000000e+00 
 7.01346632e-07  5.30173351e-01  5.30173351e-01  5.30173351e-01  3.22477326e-09  3.22165611e-09  3.29316703e-09  3.26218916e-09  7.01346632e-07  7.27906411e-08  1.00000000e+00 
 7.01344959e-07  3.23143401e-09  3.27896877e-09  3.29479109e-09  5.30173047e-01  3.22165611e-09  3.29316702e-09  3.26218916e-09  7.01344959e-07  7.92626054e-08  1.00000000e+00 
 7.01345755e-07  5.30173190e-01  3.27896877e-09  3.29479121e-09  5.30173190e-01  3.22165611e-09  3.29316713e-09  3.26218916e-09  7.01345755e-07  8.57546638e-08  1.00000000e+00 
 7.01345773e-07  3.23143401e-09  5.30173194e-01  3.29479121e-09  5.30173194e-01  3.22165611e-09  3.29316713e-09  3.26218916e-09  7.01345773e-07  9.21540533e-08  1.00000000e+00 
 7.01346568e-07  5.30173338e-01  5.30173338e-01  3.29479121e-09  5.30173338e-01  3.22165611e-09  3.29316714e-09  3.26218916e-09  7.01346568e-07  9.81706165e-08  1.00000000e+00 
 7.01345812e-07  3.23143401e-09  3.27896877e-09  5.30173200e-01  5.30173200e-01  3.22165611e-09  3.29316713e-09  3.26218916e-09  7.01345812e-07  1.03890784e-07  1.00000000e+00 
 7.01346583e-07  5.30173341e-01  3.27896878e-09  5.30173341e-01  5.30173341e-01  3.22165611e-09  3.29316714e-09  3.26218916e-09  7.01346583e-07  1.10014469e-07  1.00000000e+00 
 7.01346579e-07  3.23143401e-09  5.30173342e-01  5.30173342e-01  5.30173342e-01  3.22165611e-09  3.29316714e-09  3.26218916e-09  7.01346579e-07  1.15702008e-07  1.00000000e+00 
 7.01347425e-07  5.30173494e-01  5.30173494e-01  5.30173494e-01  5.30173494e-01  3.22165611e-09  3.29316714e-09  3.26218916e-09  7.01347425e-07  1.21039761e-07  1.00000000e+00 
 7.01344945e-07  3.23143412e-09  3.27896877e-09  3.29479109e-09  3.22477325e-09  5.30173043e-01  3.29316702e-09  3.26218916e-09  7.01344945e-07  1.32079279e-07  1.00000000e+00 
 7.01345755e-07  5.30173191e-01  3.27896877e-09  3.29479109e-09  3.22477325e-09  5.30173191e-01  3.29316702e-09  3.26218916e-09  7.01345755e-07  1.38923497e-07  1.00000000e+00 
 7.01345765e-07  3.23143401e-09  5.30173193e-01  3.29479109e-09  3.22477325e-09  5.30173193e-01  3.29316702e-09  3.26218916e-09  7.01345765e-07  1.45652777e-07  1.00000000e+00 
 7.01346544e-07  5.30173334e-01  5.30173334e-01  3.29479121e-09  3.22477326e-09  5.30173334e-01  3.29316714e-09  3.26218916e-09  7.01346544e-07  1.51902640e-07  1.00000000e+00 
 7.01345808e-07  3.23143401e-09  3.27896877e-09  5.30173200e-01  3.22477325e-09  5.30173200e-01  3.29316702e-09  3.26218916e-09  7.01345808e-07  1.58005435e-07  1.00000000e+00 
 7.01346593e-07  5.30173344e-01  3.27896878e-09  5.30173344e-01  3.22477326e-09  5.30173344e-01  3.29316714e-09  3.26218916e-09  7.01346593e-07  1.64336498e-07  1.00000000e+00 
 7.01346575e-07  3.23143401e-09  5.30173340e-01  5.30173340e-01  3.22477326e-09  5.30173340e-01  3.29316714e-09  3.26218916e-09  7.01346575e-07  1.70219522e-07  1.00000000e+00 
 7.01347407e-07  5.30173492e-01  5.30173492e-01  5.30173492e-01  3.22477326e-09  5.30173492e-01  3.29316703e-09  3.26218916e-09  7.01347407e-07  1.75689735e-07  1.00000000e+00 
 7.01345712e-07  3.23143401e-09  3.27896877e-09  3.29479109e-09  5.30173183e-01  5.30173183e-01  3.29316702e-09  3.26218916e-09  7.01345712e-07  1.81387932e-07  1.00000000e+00 
 7.01346515e-07  5.30173330e-01  3.27896878e-09  3.29479121e-09  5.30173330e-01  5.30173330e-01  3.29316714e-09  3.26218916e-09  7.01346515e-07  1.87627876e-07  1.00000000e+00 
 7.01346529e-07  3.23143401e-09  5.30173332e-01  3.29479121e-09  5.30173332e-01  5.30173332e-01  3.29316714e-09  3.26218916e-09  7.01346529e-07  1.93583361e-07  1.00000000e+00 
 7.01347307e-07  5.30173472e-01  5.30173472e-01  3.29479110e-09  5.30173472e-01  5.30173472e-01  3.29316703e-09  3.26218916e-09  7.01347307e-07  1.99131819e-07  1.00000000e+00 
 7.01346554e-07  3.23143401e-09  3.27896878e-09  5.30173337e-01  5.30173337e-01  5.30173337e-01  3.29316714e-09  3.26218916e-09  7.01346554e-07  2.04189092e-07  1.00000000e+00 
 7.01347417e-07  5.30173492e-01  3.27896878e-09  5.30173492e-01  5.30173492e-01  5.30173492e-01  3.29316703e-09  3.26218916e-09  7.01347417e-07  2.09732235e-07  1.00000000e+00 
 7.01347396e-07  3.23143402e-09  5.30173490e-01  5.30173490e-01  5.30173490e-01  5.30173490e-01  3.29316703e-09  3.26218916e-09  7.01347396e-07  2.14796472e-07  1.00000000e+00 
 7.01348167e-07  5.30173629e-01  5.30173629e-01  5.30173629e-01  5.30173629e-01  5.30173629e-01  3.29316703e-09  3.26218917e-09  7.01348167e-07  2.19561414e-07  1.00000000e+00 
