 b0              v(b0)           v(b1)           v(b2)           v(b3)           v(b4)           v(b5)           v(b6)           i(vbias)        i(viout)        v(vout)        
 3.26345748e-09  3.26345748e-09  3.26345748e-09  3.26345748e-09  3.26345748e-09  3.26345748e-09  3.26345748e-09  3.26345748e-09  6.93505936e-07  3.75174700e-08  1.00000000e+00 
 5.85560844e-01  5.85560844e-01  3.26345748e-09  3.26345748e-09  3.26345748e-09  3.26345748e-09  3.26345748e-09  3.26345748e-09  6.93506627e-07  3.88658172e-08  1.00000000e+00 
 3.26345749e-09  3.26345749e-09  5.85560845e-01  3.26345749e-09  3.26345749e-09  3.26345749e-09  3.26345748e-09  3.26345749e-09  6.93506630e-07  4.10894501e-08  1.00000000e+00 
 5.85560963e-01  5.85560963e-01  5.85560963e-01  3.26345749e-09  3.26345749e-09  3.26345749e-09  3.26345749e-09  3.26345749e-09  6.93507298e-07  4.27666684e-08  1.00000000e+00 
 3.26345748e-09  3.26345748e-09  3.26345748e-09  5.85560842e-01  3.26345748e-09  3.26345748e-09  3.26345748e-09  3.26345748e-09  6.93506617e-07  4.68148293e-08  1.00000000e+00 
 5.85560962e-01  5.85560962e-01  3.26345749e-09  5.85560962e-01  3.26345749e-09  3.26345749e-09  3.26345749e-09  3.26345749e-09  6.93507295e-07  4.87672054e-08  1.00000000e+00 
 3.26345749e-09  3.26345749e-09  5.85560963e-01  5.85560963e-01  3.26345749e-09  3.26345749e-09  3.26345749e-09  3.26345749e-09  6.93507298e-07  5.15560075e-08  1.00000000e+00 
 5.85561083e-01  5.85561083e-01  5.85561083e-01  5.85561083e-01  3.26345749e-09  3.26345749e-09  3.26345749e-09  3.26345749e-09  6.93507982e-07  5.36135119e-08  1.00000000e+00 
