 b0              v(b0)           v(b1)           v(b2)           v(b3)           v(b4)           v(b5)           v(b6)           i(vbias)        i(viout)        v(vout)        
 3.26308762e-09  3.26308762e-09  3.26308762e-09  3.26308751e-09  3.26308751e-09  3.26308751e-09  3.26308751e-09  3.26308762e-09  7.17401753e-07  4.25855333e-08  1.00000000e+00 
 5.69390847e-01  5.69390847e-01  3.26308763e-09  3.26308763e-09  3.26308763e-09  3.26308763e-09  3.26308751e-09  3.26308751e-09  7.17402467e-07  4.55722997e-08  1.00000000e+00 
 3.26308752e-09  3.26308752e-09  5.69390846e-01  3.26308751e-09  3.26308751e-09  3.26308751e-09  3.26308763e-09  3.26308752e-09  7.17402467e-07  4.91082304e-08  1.00000000e+00 
 5.69390974e-01  5.69390974e-01  5.69390974e-01  3.26308763e-09  3.26308763e-09  3.26308763e-09  3.26308763e-09  3.26308752e-09  7.17403185e-07  5.28059054e-08  1.00000000e+00 
 3.26308752e-09  3.26308752e-09  3.26308752e-09  5.69390848e-01  3.26308752e-09  3.26308752e-09  3.26308762e-09  3.26308751e-09  7.17402479e-07  5.76435220e-08  1.00000000e+00 
 5.69390972e-01  5.69390972e-01  3.26308763e-09  5.69390972e-01  3.26308751e-09  3.26308751e-09  3.26308752e-09  3.26308763e-09  7.17403179e-07  6.22144043e-08  1.00000000e+00 
 3.26308763e-09  3.26308763e-09  5.69390973e-01  5.69390973e-01  3.26308763e-09  3.26308763e-09  3.26308763e-09  3.26308763e-09  7.17403182e-07  6.70079849e-08  1.00000000e+00 
 5.69391101e-01  5.69391101e-01  5.69391101e-01  5.69391101e-01  3.26308752e-09  3.26308752e-09  3.26308752e-09  3.26308763e-09  7.17403905e-07  7.17784694e-08  1.00000000e+00 
