 b0              v(b0)           v(b1)           v(b2)           v(b3)           v(b4)           v(b5)           v(b6)           i(vbias)        i(viout)        v(vout)        
 3.28432128e-09  3.28432128e-09  3.27212772e-09  3.22691625e-09  3.30752238e-09  3.29795832e-09  3.24714228e-09  3.27901126e-09  5.36510683e-07  1.98622558e-08  1.00000000e+00 
 5.11523706e-01  5.11523706e-01  3.27212784e-09  3.22691626e-09  3.30752239e-09  3.29795821e-09  3.24714228e-09  3.27901126e-09  5.36511859e-07  2.01885655e-08  1.00000000e+00 
 3.28432140e-09  3.28432140e-09  5.11523699e-01  3.22691626e-09  3.30752239e-09  3.29795821e-09  3.24714240e-09  3.27901115e-09  5.36511820e-07  2.10251159e-08  1.00000000e+00 
 5.11523915e-01  5.11523915e-01  5.11523915e-01  3.22691626e-09  3.30752239e-09  3.29795822e-09  3.24714229e-09  3.27901115e-09  5.36512982e-07  2.14139391e-08  1.00000000e+00 
 3.28432129e-09  3.28432129e-09  3.27212773e-09  5.11523689e-01  3.30752228e-09  3.29795822e-09  3.24714240e-09  3.27901115e-09  5.36511767e-07  2.36898501e-08  1.00000000e+00 
 5.11523904e-01  5.11523904e-01  3.27212773e-09  5.11523904e-01  3.30752240e-09  3.29795833e-09  3.24714229e-09  3.27901127e-09  5.36512925e-07  2.41252565e-08  1.00000000e+00 
 3.28432129e-09  3.28432129e-09  5.11523892e-01  5.11523892e-01  3.30752229e-09  3.29795822e-09  3.24714229e-09  3.27901127e-09  5.36512861e-07  2.50984300e-08  1.00000000e+00 
 5.11524107e-01  5.11524107e-01  5.11524107e-01  5.11524107e-01  3.30752229e-09  3.29795834e-09  3.24714241e-09  3.27901127e-09  5.36514012e-07  2.55439829e-08  1.00000000e+00 
