 v-sweep         v(b0)           v(b1)           v(b2)           v(b3)           v(b4)           v(b5)           v(b6)           i(vbias)        i(viout)        v(vout)        
 0.00000000e+00  5.88410582e-01  5.88410581e-01  5.88410581e-01  5.88410581e-01  5.88410581e-01  5.88410582e-01  3.23831947e-09  7.59440185e-07  5.14689276e-07  0.00000000e+00 
 1.00000000e-02  5.88410585e-01  5.88410585e-01  5.88410585e-01  5.88410585e-01  5.88410585e-01  5.88410585e-01  3.23831947e-09  7.59440207e-07  5.14678280e-07  1.00000000e-02 
 2.00000000e-02  5.88410583e-01  5.88410583e-01  5.88410583e-01  5.88410583e-01  5.88410583e-01  5.88410583e-01  3.23831936e-09  7.59440193e-07  5.14667183e-07  2.00000000e-02 
 3.00000000e-02  5.88410585e-01  5.88410584e-01  5.88410584e-01  5.88410584e-01  5.88410584e-01  5.88410585e-01  3.23831948e-09  7.59440201e-07  5.14656084e-07  3.00000000e-02 
 4.00000000e-02  5.88410586e-01  5.88410585e-01  5.88410585e-01  5.88410585e-01  5.88410585e-01  5.88410585e-01  3.23831947e-09  7.59440208e-07  5.14644933e-07  4.00000000e-02 
 5.00000000e-02  5.88410584e-01  5.88410584e-01  5.88410584e-01  5.88410584e-01  5.88410584e-01  5.88410584e-01  3.23831947e-09  7.59440201e-07  5.14633769e-07  5.00000000e-02 
 6.00000000e-02  5.88410585e-01  5.88410585e-01  5.88410585e-01  5.88410585e-01  5.88410585e-01  5.88410585e-01  3.23831936e-09  7.59440202e-07  5.14622590e-07  6.00000000e-02 
 7.00000000e-02  5.88410584e-01  5.88410584e-01  5.88410584e-01  5.88410584e-01  5.88410584e-01  5.88410584e-01  3.23831948e-09  7.59440198e-07  5.14611367e-07  7.00000000e-02 
 8.00000000e-02  5.88410585e-01  5.88410585e-01  5.88410585e-01  5.88410585e-01  5.88410585e-01  5.88410585e-01  3.23831947e-09  7.59440207e-07  5.14600136e-07  8.00000000e-02 
 9.00000000e-02  5.88410586e-01  5.88410586e-01  5.88410586e-01  5.88410586e-01  5.88410586e-01  5.88410586e-01  3.23831936e-09  7.59440212e-07  5.14588841e-07  9.00000000e-02 
 1.00000000e-01  5.88410584e-01  5.88410584e-01  5.88410584e-01  5.88410584e-01  5.88410584e-01  5.88410584e-01  3.23831937e-09  7.59440200e-07  5.14577525e-07  1.00000000e-01 
 1.10000000e-01  5.88410584e-01  5.88410584e-01  5.88410584e-01  5.88410584e-01  5.88410584e-01  5.88410584e-01  3.23831947e-09  7.59440198e-07  5.14566162e-07  1.10000000e-01 
 1.20000000e-01  5.88410583e-01  5.88410583e-01  5.88410583e-01  5.88410583e-01  5.88410583e-01  5.88410583e-01  3.23831947e-09  7.59440194e-07  5.14554811e-07  1.20000000e-01 
 1.30000000e-01  5.88410583e-01  5.88410583e-01  5.88410583e-01  5.88410583e-01  5.88410583e-01  5.88410583e-01  3.23831936e-09  7.59440193e-07  5.14543423e-07  1.30000000e-01 
 1.40000000e-01  5.88410586e-01  5.88410586e-01  5.88410586e-01  5.88410586e-01  5.88410586e-01  5.88410586e-01  3.23831937e-09  7.59440209e-07  5.14532006e-07  1.40000000e-01 
 1.50000000e-01  5.88410584e-01  5.88410584e-01  5.88410584e-01  5.88410584e-01  5.88410584e-01  5.88410584e-01  3.23831947e-09  7.59440198e-07  5.14520523e-07  1.50000000e-01 
 1.60000000e-01  5.88410582e-01  5.88410582e-01  5.88410582e-01  5.88410582e-01  5.88410582e-01  5.88410582e-01  3.23831947e-09  7.59440190e-07  5.14509034e-07  1.60000000e-01 
 1.70000000e-01  5.88410584e-01  5.88410584e-01  5.88410584e-01  5.88410584e-01  5.88410584e-01  5.88410584e-01  3.23831936e-09  7.59440199e-07  5.14497499e-07  1.70000000e-01 
 1.80000000e-01  5.88410586e-01  5.88410586e-01  5.88410586e-01  5.88410586e-01  5.88410586e-01  5.88410586e-01  3.23831948e-09  7.59440208e-07  5.14485988e-07  1.80000000e-01 
 1.90000000e-01  5.88410585e-01  5.88410585e-01  5.88410585e-01  5.88410585e-01  5.88410585e-01  5.88410585e-01  3.23831947e-09  7.59440203e-07  5.14474353e-07  1.90000000e-01 
 2.00000000e-01  5.88410585e-01  5.88410585e-01  5.88410585e-01  5.88410585e-01  5.88410585e-01  5.88410585e-01  3.23831936e-09  7.59440205e-07  5.14462753e-07  2.00000000e-01 
 2.10000000e-01  5.88410586e-01  5.88410586e-01  5.88410585e-01  5.88410586e-01  5.88410586e-01  5.88410586e-01  3.23831937e-09  7.59440208e-07  5.14451085e-07  2.10000000e-01 
 2.20000000e-01  5.88410584e-01  5.88410584e-01  5.88410584e-01  5.88410584e-01  5.88410584e-01  5.88410584e-01  3.23831936e-09  7.59440201e-07  5.14439387e-07  2.20000000e-01 
 2.30000000e-01  5.88410585e-01  5.88410585e-01  5.88410585e-01  5.88410585e-01  5.88410585e-01  5.88410585e-01  3.23831947e-09  7.59440204e-07  5.14427672e-07  2.30000000e-01 
 2.40000000e-01  5.88410586e-01  5.88410586e-01  5.88410586e-01  5.88410586e-01  5.88410586e-01  5.88410586e-01  3.23831936e-09  7.59440209e-07  5.14415922e-07  2.40000000e-01 
 2.50000000e-01  5.88410584e-01  5.88410584e-01  5.88410583e-01  5.88410584e-01  5.88410584e-01  5.88410584e-01  3.23831937e-09  7.59440197e-07  5.14404083e-07  2.50000000e-01 
 2.60000000e-01  5.88410584e-01  5.88410584e-01  5.88410584e-01  5.88410584e-01  5.88410584e-01  5.88410584e-01  3.23831947e-09  7.59440198e-07  5.14392259e-07  2.60000000e-01 
 2.70000000e-01  5.88410585e-01  5.88410585e-01  5.88410585e-01  5.88410585e-01  5.88410585e-01  5.88410585e-01  3.23831936e-09  7.59440203e-07  5.14380378e-07  2.70000000e-01 
 2.80000000e-01  5.88410585e-01  5.88410585e-01  5.88410585e-01  5.88410585e-01  5.88410585e-01  5.88410585e-01  3.23831948e-09  7.59440205e-07  5.14368493e-07  2.80000000e-01 
 2.90000000e-01  5.88410585e-01  5.88410585e-01  5.88410584e-01  5.88410585e-01  5.88410585e-01  5.88410585e-01  3.23831947e-09  7.59440203e-07  5.14356545e-07  2.90000000e-01 
 3.00000000e-01  5.88410586e-01  5.88410585e-01  5.88410585e-01  5.88410585e-01  5.88410585e-01  5.88410586e-01  3.23831947e-09  7.59440208e-07  5.14344556e-07  3.00000000e-01 
 3.10000000e-01  5.88410584e-01  5.88410584e-01  5.88410584e-01  5.88410584e-01  5.88410584e-01  5.88410584e-01  3.23831947e-09  7.59440201e-07  5.14332546e-07  3.10000000e-01 
 3.20000000e-01  5.88410585e-01  5.88410584e-01  5.88410584e-01  5.88410585e-01  5.88410585e-01  5.88410585e-01  3.23831947e-09  7.59440202e-07  5.14320480e-07  3.20000000e-01 
 3.30000000e-01  5.88410586e-01  5.88410585e-01  5.88410585e-01  5.88410585e-01  5.88410585e-01  5.88410585e-01  3.23831936e-09  7.59440208e-07  5.14308393e-07  3.30000000e-01 
 3.40000000e-01  5.88410585e-01  5.88410585e-01  5.88410585e-01  5.88410585e-01  5.88410585e-01  5.88410585e-01  3.23831937e-09  7.59440203e-07  5.14296226e-07  3.40000000e-01 
 3.50000000e-01  5.88410584e-01  5.88410584e-01  5.88410583e-01  5.88410584e-01  5.88410584e-01  5.88410584e-01  3.23831936e-09  7.59440196e-07  5.14284055e-07  3.50000000e-01 
 3.60000000e-01  5.88410584e-01  5.88410584e-01  5.88410584e-01  5.88410584e-01  5.88410584e-01  5.88410584e-01  3.23831947e-09  7.59440199e-07  5.14271830e-07  3.60000000e-01 
 3.70000000e-01  5.88410586e-01  5.88410586e-01  5.88410586e-01  5.88410586e-01  5.88410586e-01  5.88410586e-01  3.23831947e-09  7.59440209e-07  5.14259590e-07  3.70000000e-01 
 3.80000000e-01  5.88410586e-01  5.88410585e-01  5.88410585e-01  5.88410585e-01  5.88410585e-01  5.88410586e-01  3.23831936e-09  7.59440208e-07  5.14247268e-07  3.80000000e-01 
 3.90000000e-01  5.88410585e-01  5.88410584e-01  5.88410584e-01  5.88410584e-01  5.88410584e-01  5.88410585e-01  3.23831937e-09  7.59440201e-07  5.14234937e-07  3.90000000e-01 
 4.00000000e-01  5.88410585e-01  5.88410585e-01  5.88410585e-01  5.88410585e-01  5.88410585e-01  5.88410585e-01  3.23831947e-09  7.59440204e-07  5.14222535e-07  4.00000000e-01 
 4.10000000e-01  5.88410583e-01  5.88410583e-01  5.88410583e-01  5.88410583e-01  5.88410583e-01  5.88410583e-01  3.23831936e-09  7.59440193e-07  5.14210079e-07  4.10000000e-01 
 4.20000000e-01  5.88410583e-01  5.88410583e-01  5.88410583e-01  5.88410583e-01  5.88410583e-01  5.88410583e-01  3.23831937e-09  7.59440196e-07  5.14197597e-07  4.20000000e-01 
 4.30000000e-01  5.88410585e-01  5.88410585e-01  5.88410585e-01  5.88410585e-01  5.88410585e-01  5.88410585e-01  3.23831947e-09  7.59440204e-07  5.14185086e-07  4.30000000e-01 
 4.40000000e-01  5.88410585e-01  5.88410584e-01  5.88410584e-01  5.88410584e-01  5.88410584e-01  5.88410585e-01  3.23831936e-09  7.59440202e-07  5.14172525e-07  4.40000000e-01 
 4.50000000e-01  5.88410584e-01  5.88410584e-01  5.88410584e-01  5.88410584e-01  5.88410584e-01  5.88410584e-01  3.23831948e-09  7.59440200e-07  5.14159897e-07  4.50000000e-01 
 4.60000000e-01  5.88410582e-01  5.88410582e-01  5.88410582e-01  5.88410582e-01  5.88410582e-01  5.88410582e-01  3.23831947e-09  7.59440190e-07  5.14147205e-07  4.60000000e-01 
 4.70000000e-01  5.88410584e-01  5.88410584e-01  5.88410584e-01  5.88410584e-01  5.88410584e-01  5.88410584e-01  3.23831936e-09  7.59440199e-07  5.14134518e-07  4.70000000e-01 
 4.80000000e-01  5.88410587e-01  5.88410587e-01  5.88410587e-01  5.88410587e-01  5.88410587e-01  5.88410587e-01  3.23831948e-09  7.59440219e-07  5.14121794e-07  4.80000000e-01 
 4.90000000e-01  5.88410581e-01  5.88410581e-01  5.88410581e-01  5.88410581e-01  5.88410581e-01  5.88410581e-01  3.23831936e-09  7.59440184e-07  5.14108931e-07  4.90000000e-01 
 5.00000000e-01  5.88410583e-01  5.88410583e-01  5.88410583e-01  5.88410583e-01  5.88410583e-01  5.88410583e-01  3.23831937e-09  7.59440195e-07  5.14096076e-07  5.00000000e-01 
 5.10000000e-01  5.88410584e-01  5.88410584e-01  5.88410584e-01  5.88410584e-01  5.88410584e-01  5.88410584e-01  3.23831936e-09  7.59440200e-07  5.14083172e-07  5.10000000e-01 
 5.20000000e-01  5.88410584e-01  5.88410584e-01  5.88410584e-01  5.88410584e-01  5.88410584e-01  5.88410584e-01  3.23831947e-09  7.59440199e-07  5.14070198e-07  5.20000000e-01 
 5.30000000e-01  5.88410585e-01  5.88410585e-01  5.88410585e-01  5.88410585e-01  5.88410585e-01  5.88410585e-01  3.23831936e-09  7.59440205e-07  5.14057197e-07  5.30000000e-01 
 5.40000000e-01  5.88410585e-01  5.88410585e-01  5.88410585e-01  5.88410585e-01  5.88410585e-01  5.88410585e-01  3.23831948e-09  7.59440203e-07  5.14044125e-07  5.40000000e-01 
 5.50000000e-01  5.88410582e-01  5.88410582e-01  5.88410582e-01  5.88410582e-01  5.88410582e-01  5.88410582e-01  3.23831947e-09  7.59440190e-07  5.14030992e-07  5.50000000e-01 
 5.60000000e-01  5.88410586e-01  5.88410585e-01  5.88410585e-01  5.88410586e-01  5.88410585e-01  5.88410586e-01  3.23831936e-09  7.59440208e-07  5.14017822e-07  5.60000000e-01 
 5.70000000e-01  5.88410585e-01  5.88410585e-01  5.88410585e-01  5.88410585e-01  5.88410585e-01  5.88410585e-01  3.23831948e-09  7.59440203e-07  5.14004581e-07  5.70000000e-01 
 5.80000000e-01  5.88410583e-01  5.88410583e-01  5.88410583e-01  5.88410583e-01  5.88410583e-01  5.88410583e-01  3.23831947e-09  7.59440192e-07  5.13991273e-07  5.80000000e-01 
 5.90000000e-01  5.88410583e-01  5.88410583e-01  5.88410583e-01  5.88410583e-01  5.88410583e-01  5.88410583e-01  3.23831947e-09  7.59440193e-07  5.13977932e-07  5.90000000e-01 
 6.00000000e-01  5.88410583e-01  5.88410583e-01  5.88410583e-01  5.88410583e-01  5.88410583e-01  5.88410583e-01  3.23831936e-09  7.59440196e-07  5.13964531e-07  6.00000000e-01 
 6.10000000e-01  5.88410584e-01  5.88410584e-01  5.88410584e-01  5.88410584e-01  5.88410584e-01  5.88410584e-01  3.23831937e-09  7.59440201e-07  5.13951054e-07  6.10000000e-01 
 6.20000000e-01  5.88410585e-01  5.88410585e-01  5.88410585e-01  5.88410585e-01  5.88410585e-01  5.88410585e-01  3.23831947e-09  7.59440206e-07  5.13937536e-07  6.20000000e-01 
