 vmeas#branch    v(b0)           v(b1)           v(b2)           v(b3)           v(b4)           v(b5)           v(b6)           i(vbias)        i(viout)        v(vout)        
 1.09116618e-11  3.29679895e-09  3.31233908e-09  3.29800413e-09  3.25460627e-09  3.25170251e-09  3.30763791e-09  3.26111764e-09  6.80417848e-07  4.59257876e-09  1.00000000e+00 
 7.46020780e-09  5.22927072e-01  3.31233909e-09  3.29800413e-09  3.25460628e-09  3.25170240e-09  3.30763802e-09  3.26111753e-09  6.80418676e-07  7.12793735e-09  1.00000000e+00 
 1.49888589e-08  3.29679896e-09  5.22927067e-01  3.29800413e-09  3.25460639e-09  3.25170240e-09  3.30763802e-09  3.26111753e-09  6.80418644e-07  1.27028414e-08  1.00000000e+00 
 2.24670563e-08  5.22927227e-01  5.22927226e-01  3.29800414e-09  3.25460628e-09  3.25170240e-09  3.30763791e-09  3.26111765e-09  6.80419518e-07  2.01063983e-08  1.00000000e+00 
 2.89142767e-08  3.29679896e-09  3.31233909e-09  5.22927074e-01  3.25460639e-09  3.25170240e-09  3.30763802e-09  3.26111753e-09  6.80418683e-07  2.66364282e-08  1.00000000e+00 
 3.64498576e-08  5.22927233e-01  3.31233909e-09  5.22927233e-01  3.25460628e-09  3.25170240e-09  3.30763791e-09  3.26111754e-09  6.80419550e-07  3.42341906e-08  1.00000000e+00 
 4.39214413e-08  3.29679896e-09  5.22927232e-01  5.22927232e-01  3.25460628e-09  3.25170240e-09  3.30763803e-09  3.26111754e-09  6.80419546e-07  4.17279011e-08  1.00000000e+00 
 5.12507295e-08  5.22927386e-01  5.22927386e-01  5.22927386e-01  3.25460628e-09  3.25170241e-09  3.30763803e-09  3.26111754e-09  6.80420385e-07  4.90525167e-08  1.00000000e+00 
 5.55316689e-08  3.29679896e-09  3.31233909e-09  3.29800413e-09  5.22927062e-01  3.25170240e-09  3.30763791e-09  3.26111753e-09  6.80418619e-07  5.33222817e-08  1.00000000e+00 
 6.30487606e-08  5.22927221e-01  3.31233909e-09  3.29800414e-09  5.22927221e-01  3.25170240e-09  3.30763791e-09  3.26111753e-09  6.80419486e-07  6.08091000e-08  1.00000000e+00 
 7.05377878e-08  3.29679896e-09  5.22927221e-01  3.29800414e-09  5.22927221e-01  3.25170240e-09  3.30763791e-09  3.26111754e-09  6.80419483e-07  6.82575489e-08  1.00000000e+00 
 7.79078760e-08  5.22927371e-01  5.22927371e-01  3.29800414e-09  5.22927371e-01  3.25170241e-09  3.30763803e-09  3.26111765e-09  6.80420300e-07  7.55803029e-08  1.00000000e+00 
 8.42634332e-08  3.29679896e-09  3.31233909e-09  5.22927227e-01  5.22927227e-01  3.25170240e-09  3.30763803e-09  3.26111754e-09  6.80419515e-07  8.18903629e-08  1.00000000e+00 
 9.16238266e-08  5.22927380e-01  3.31233910e-09  5.22927380e-01  5.22927380e-01  3.25170241e-09  3.30763792e-09  3.26111765e-09  6.80420353e-07  8.91934775e-08  1.00000000e+00 
 9.89646012e-08  3.29679897e-09  5.22927380e-01  5.22927380e-01  5.22927380e-01  3.25170241e-09  3.30763803e-09  3.26111765e-09  6.80420349e-07  9.64728883e-08  1.00000000e+00 
 1.06119001e-07  5.22927535e-01  5.22927535e-01  5.22927535e-01  5.22927535e-01  3.25170241e-09  3.30763792e-09  3.26111755e-09  6.80421195e-07  1.03563195e-07  1.00000000e+00 
 1.14409810e-07  3.29679896e-09  3.31233909e-09  3.29800413e-09  3.25460628e-09  5.22927071e-01  3.30763802e-09  3.26111764e-09  6.80418662e-07  1.11774540e-07  1.00000000e+00 
 1.21844213e-07  5.22927227e-01  3.31233909e-09  3.29800414e-09  3.25460640e-09  5.22927227e-01  3.30763791e-09  3.26111754e-09  6.80419515e-07  1.19132537e-07  1.00000000e+00 
 1.29293380e-07  3.29679896e-09  5.22927226e-01  3.29800414e-09  3.25460628e-09  5.22927226e-01  3.30763803e-09  3.26111754e-09  6.80419507e-07  1.26499742e-07  1.00000000e+00 
 1.36668620e-07  5.22927386e-01  5.22927386e-01  3.29800414e-09  3.25460629e-09  5.22927386e-01  3.30763803e-09  3.26111765e-09  6.80420378e-07  1.33787339e-07  1.00000000e+00 
 1.43027732e-07  3.29679896e-09  3.31233909e-09  5.22927233e-01  3.25460628e-09  5.22927233e-01  3.30763791e-09  3.26111754e-09  6.80419554e-07  1.40064998e-07  1.00000000e+00 
 1.50423915e-07  5.22927389e-01  3.31233910e-09  5.22927389e-01  3.25460628e-09  5.22927389e-01  3.30763792e-09  3.26111754e-09  6.80420396e-07  1.47358136e-07  1.00000000e+00 
 1.57756602e-07  3.29679897e-09  5.22927388e-01  5.22927388e-01  3.25460640e-09  5.22927388e-01  3.30763792e-09  3.26111754e-09  6.80420388e-07  1.54578302e-07  1.00000000e+00 
