 vmeas#branch    v(b0)           v(b1)           v(b2)           v(b3)           v(b4)           v(b5)           v(b6)           i(vbias)        i(viout)        v(vout)        
 9.91917659e-12  3.52281339e-09  3.24857299e-09  3.31413846e-09  3.29196677e-09  3.31986854e-09  3.36700999e-09  3.39437101e-09  1.59608881e-07  1.20373045e-09  1.00000000e+00 
 1.68040515e-09  4.60322218e-01  3.24857308e-09  3.31413853e-09  3.29196684e-09  3.31986861e-09  3.36701006e-09  3.39437103e-09  1.59609801e-07  2.14863860e-09  1.00000000e+00 
 3.09049142e-09  3.52281343e-09  4.60322242e-01  3.31413850e-09  3.29196681e-09  3.31986864e-09  3.36701009e-09  3.39437106e-09  1.59609833e-07  3.43327144e-09  1.00000000e+00 
 4.80989115e-09  4.60322909e-01  4.60322908e-01  3.31413851e-09  3.29196688e-09  3.31986864e-09  3.36701011e-09  3.39437108e-09  1.59610728e-07  5.17576382e-09  1.00000000e+00 
 6.56442012e-09  3.52281345e-09  3.24857309e-09  4.60322245e-01  3.29196679e-09  3.31986861e-09  3.36701006e-09  3.39437109e-09  1.59609840e-07  6.97417590e-09  1.00000000e+00 
 8.28828206e-09  4.60322911e-01  3.24857315e-09  4.60322911e-01  3.29196683e-09  3.31986864e-09  3.36701011e-09  3.39437108e-09  1.59610735e-07  8.73811246e-09  1.00000000e+00 
 9.71380132e-09  3.52281349e-09  4.60322919e-01  4.60322920e-01  3.29196688e-09  3.31986864e-09  3.36701011e-09  3.39437108e-09  1.59610742e-07  1.01932471e-08  1.00000000e+00 
 1.14523857e-08  4.60323609e-01  4.60323609e-01  4.60323609e-01  3.29196693e-09  3.31986868e-09  3.36701016e-09  3.39437114e-09  1.59611677e-07  1.19651986e-08  1.00000000e+00 
 1.31234117e-08  3.52281345e-09  3.24857309e-09  3.31413853e-09  4.60322246e-01  3.31986861e-09  3.36701006e-09  3.39437109e-09  1.59609833e-07  1.36656979e-08  1.00000000e+00 
 1.48357913e-08  4.60322914e-01  3.24857315e-09  3.31413851e-09  4.60322914e-01  3.31986864e-09  3.36701011e-09  3.39437108e-09  1.59610735e-07  1.54066271e-08  1.00000000e+00 
 1.62669096e-08  3.52281349e-09  4.60322918e-01  3.31413857e-09  4.60322918e-01  3.31986864e-09  3.36701005e-09  3.39437108e-09  1.59610739e-07  1.68605112e-08  1.00000000e+00 
 1.80154132e-08  4.60323627e-01  4.60323626e-01  3.31413860e-09  4.60323627e-01  3.31986868e-09  3.36701016e-09  3.39437119e-09  1.59611695e-07  1.86359159e-08  1.00000000e+00 
 1.97585734e-08  3.52281349e-09  3.24857310e-09  4.60322941e-01  4.60322941e-01  3.31986865e-09  3.36701011e-09  3.39437114e-09  1.59610771e-07  2.04047552e-08  1.00000000e+00 
 2.14870681e-08  4.60323622e-01  3.24857321e-09  4.60323622e-01  4.60323622e-01  3.31986868e-09  3.36701016e-09  3.39437119e-09  1.59611687e-07  2.21584173e-08  1.00000000e+00 
 2.29230466e-08  3.52281352e-09  4.60323639e-01  4.60323639e-01  4.60323639e-01  3.31986868e-09  3.36701016e-09  3.39437114e-09  1.59611712e-07  2.36146604e-08  1.00000000e+00 
 2.46708680e-08  4.60324317e-01  4.60324317e-01  4.60324317e-01  4.60324317e-01  3.31986872e-09  3.36701021e-09  3.39437124e-09  1.59612625e-07  2.53866688e-08  1.00000000e+00 
 2.51974654e-08  3.52281349e-09  3.24857312e-09  3.31413850e-09  3.29196681e-09  4.60322245e-01  3.36701004e-09  3.39437107e-09  1.59609840e-07  2.59204711e-08  1.00000000e+00 
 2.68939289e-08  4.60322912e-01  3.24857315e-09  3.31413851e-09  3.29196688e-09  4.60322912e-01  3.36701011e-09  3.39437114e-09  1.59610728e-07  2.76399845e-08  1.00000000e+00 
 2.83200734e-08  3.52281354e-09  4.60322939e-01  3.31413857e-09  3.29196689e-09  4.60322939e-01  3.36701011e-09  3.39437109e-09  1.59610764e-07  2.90853279e-08  1.00000000e+00 
 3.00617558e-08  4.60323639e-01  4.60323639e-01  3.31413861e-09  3.29196692e-09  4.60323639e-01  3.36701016e-09  3.39437119e-09  1.59611716e-07  3.08499324e-08  1.00000000e+00 
 3.18193827e-08  3.52281349e-09  3.24857310e-09  4.60322942e-01  3.29196688e-09  4.60322942e-01  3.36701011e-09  3.39437114e-09  1.59610771e-07  3.26305951e-08  1.00000000e+00 
 3.35586776e-08  4.60323626e-01  3.24857316e-09  4.60323626e-01  3.29196692e-09  4.60323626e-01  3.36701016e-09  3.39437119e-09  1.59611695e-07  3.43923290e-08  1.00000000e+00 
 3.49959066e-08  3.52281352e-09  4.60323642e-01  4.60323642e-01  3.29196692e-09  4.60323642e-01  3.36701016e-09  3.39437120e-09  1.59611712e-07  3.58480747e-08  1.00000000e+00 
 3.67396069e-08  4.60324330e-01  4.60324330e-01  4.60324330e-01  3.29196696e-09  4.60324330e-01  3.36701021e-09  3.39437124e-09  1.59612640e-07  3.76137592e-08  1.00000000e+00 
 3.83656982e-08  3.52281354e-09  3.24857315e-09  3.31413857e-09  4.60322932e-01  4.60322932e-01  3.36701011e-09  3.39437109e-09  1.59610760e-07  3.92605273e-08  1.00000000e+00 
 4.00775662e-08  4.60323623e-01  3.24857316e-09  3.31413860e-09  4.60323623e-01  4.60323623e-01  3.36701016e-09  3.39437119e-09  1.59611695e-07  4.09938252e-08  1.00000000e+00 
