 b0              v(b0)           v(b1)           v(b2)           i(vbias)        i(viout)        v(vbout)       
 3.26595578e-09  3.26595578e-09  3.31048042e-09  3.23479556e-09  6.78952619e-07  7.04498273e-08  4.58534978e-01 
 5.75437779e-01  5.75437779e-01  3.31048044e-09  3.23479558e-09  6.78953327e-07  1.30860268e-07  4.83139476e-01 
 3.26595579e-09  3.26595579e-09  5.75437790e-01  3.23479558e-09  6.78953386e-07  2.09198282e-07  5.02240496e-01 
 5.75437921e-01  5.75437921e-01  5.75437921e-01  3.23479547e-09  6.78954093e-07  2.98633681e-07  5.17021938e-01 
 3.26595579e-09  3.26595579e-09  3.31048044e-09  5.75437781e-01  6.78953337e-07  4.55965061e-07  5.34952558e-01 
 5.75437912e-01  5.75437912e-01  3.31048044e-09  5.75437912e-01  6.78954045e-07  5.47008046e-07  5.42796016e-01 
 3.26595578e-09  3.26595578e-09  5.75437925e-01  5.75437925e-01  6.78954114e-07  6.28063868e-07  5.48806724e-01 
 5.75438052e-01  5.75438052e-01  5.75438052e-01  5.75438052e-01  6.78954803e-07  7.16210323e-07  5.54568750e-01 
