 b0              v(b0)           v(b1)           v(b2)           i(vbias)        i(viout)        v(vbout)       
 3.27587385e-09  3.27587385e-09  3.27587385e-09  3.27587385e-09  9.45120581e-06  2.10342854e-11  1.59767032e-01 
 1.19279633e+00  1.19279633e+00  3.27587385e-09  3.27587385e-09  9.45120580e-06  1.73385719e-05  7.30448903e-01 
 3.27587385e-09  3.27587385e-09  1.19279633e+00  3.27587385e-09  9.45120581e-06  2.14892796e-05  7.48884489e-01 
 1.19279632e+00  1.19279632e+00  1.19279632e+00  3.27587385e-09  9.45120580e-06  2.31713678e-05  7.55749508e-01 
 3.27587385e-09  3.27587385e-09  3.27587385e-09  1.19279633e+00  9.45120580e-06  2.41611734e-05  7.59655173e-01 
 1.19279632e+00  1.19279632e+00  3.27587385e-09  1.19279632e+00  9.45120581e-06  2.58394282e-05  7.66074426e-01 
 3.27587385e-09  3.27587385e-09  1.19279632e+00  1.19279632e+00  9.45120580e-06  2.65243800e-05  7.68626688e-01 
 1.19279632e+00  1.19279632e+00  1.19279632e+00  1.19279632e+00  9.45120581e-06  2.75699956e-05  7.72452967e-01 
