 b0              v(b0)           v(b1)           v(b2)           i(vbias)        i(viout)        v(vbout)       
 3.27971264e-09  3.27971264e-09  3.29530518e-09  3.25640018e-09  8.95796084e-07  1.47952761e-11  1.48227604e-01 
 5.98596199e-01  5.98596199e-01  3.29530518e-09  3.25640018e-09  8.95796606e-07  1.67363547e-07  4.89474797e-01 
 3.27971265e-09  3.27971265e-09  5.98596204e-01  3.25640019e-09  8.95796632e-07  3.52439931e-07  5.20412854e-01 
 5.98596293e-01  5.98596293e-01  5.98596293e-01  3.25640018e-09  8.95797157e-07  5.01054508e-07  5.35456936e-01 
 3.27971264e-09  3.27971264e-09  3.29530530e-09  5.98596199e-01  8.95796601e-07  7.42690315e-07  5.52664794e-01 
 5.98596289e-01  5.98596289e-01  3.29530519e-09  5.98596289e-01  8.95797132e-07  8.90956709e-07  5.60779034e-01 
 3.27971253e-09  3.27971253e-09  5.98596293e-01  5.98596293e-01  8.95797154e-07  1.05749056e-06  5.68521594e-01 
 5.98596383e-01  5.98596383e-01  5.98596384e-01  5.98596383e-01  8.95797684e-07  1.19292462e-06  5.74033041e-01 
