 vmeas#branch    v(b0)           v(b1)           v(b2)           v(b3)           v(b4)           v(b5)           v(b6)           i(vbias)        i(viout)        v(vout)        
 9.52393509e-12  3.24458583e-09  3.28039822e-09  3.23207181e-09  3.26414097e-09  3.26979819e-09  3.27564047e-09  3.27179796e-09  7.49627038e-07  1.62749814e-11  1.00000000e+00 
 8.31388055e-09  5.82343689e-01  3.28039824e-09  3.23207172e-09  3.26414098e-09  3.26979821e-09  3.27564038e-09  3.27179798e-09  7.49627834e-07  7.38427630e-09  1.00000000e+00 
 1.75586052e-08  3.24458574e-09  5.82343696e-01  3.23207183e-09  3.26414099e-09  3.26979821e-09  3.27564049e-09  3.27179786e-09  7.49627876e-07  1.54561803e-08  1.00000000e+00 
 2.59341205e-08  5.82343837e-01  5.82343837e-01  3.23207183e-09  3.26414099e-09  3.26979821e-09  3.27564038e-09  3.27179787e-09  7.49628674e-07  2.27088144e-08  1.00000000e+00 
 3.35671680e-08  3.24458585e-09  3.28039824e-09  5.82343689e-01  3.26414099e-09  3.26979821e-09  3.27564048e-09  3.27179786e-09  7.49627835e-07  2.92818640e-08  1.00000000e+00 
 4.19513674e-08  5.82343827e-01  3.28039824e-09  5.82343827e-01  3.26414099e-09  3.26979810e-09  3.27564049e-09  3.27179786e-09  7.49628620e-07  3.64689186e-08  1.00000000e+00 
 5.08442855e-08  3.24458585e-09  5.82343837e-01  5.82343837e-01  3.26414099e-09  3.26979821e-09  3.27564038e-09  3.27179786e-09  7.49628674e-07  4.40597105e-08  1.00000000e+00 
 5.89112337e-08  5.82343978e-01  5.82343978e-01  5.82343978e-01  3.26414098e-09  3.26979820e-09  3.27564048e-09  3.27179785e-09  7.49629476e-07  5.09198941e-08  1.00000000e+00 
 7.74617350e-08  3.24458574e-09  3.28039824e-09  3.23207172e-09  5.82343694e-01  3.26979821e-09  3.27564049e-09  3.27179786e-09  7.49627861e-07  6.66129480e-08  1.00000000e+00 
 8.57212945e-08  5.82343832e-01  3.28039824e-09  3.23207184e-09  5.82343832e-01  3.26979821e-09  3.27564049e-09  3.27179798e-09  7.49628647e-07  7.35665289e-08  1.00000000e+00 
 9.45158965e-08  3.24458574e-09  5.82343841e-01  3.23207184e-09  5.82343841e-01  3.26979821e-09  3.27564049e-09  3.27179786e-09  7.49628700e-07  8.09494729e-08  1.00000000e+00 
 1.02488081e-07  5.82343980e-01  5.82343980e-01  3.23207173e-09  5.82343980e-01  3.26979810e-09  3.27564038e-09  3.27179787e-09  7.49629486e-07  8.76242900e-08  1.00000000e+00 
 1.09827346e-07  3.24458585e-09  3.28039825e-09  5.82343834e-01  5.82343834e-01  3.26979810e-09  3.27564049e-09  3.27179798e-09  7.49628658e-07  9.37549949e-08  1.00000000e+00 
 1.17764981e-07  5.82343971e-01  3.28039825e-09  5.82343971e-01  5.82343971e-01  3.26979822e-09  3.27564050e-09  3.27179798e-09  7.49629437e-07  1.00370968e-07  1.00000000e+00 
 1.26138479e-07  3.24458574e-09  5.82343981e-01  5.82343981e-01  5.82343981e-01  3.26979822e-09  3.27564038e-09  3.27179798e-09  7.49629489e-07  1.07334607e-07  1.00000000e+00 
 1.33770034e-07  5.82344120e-01  5.82344121e-01  5.82344120e-01  5.82344121e-01  3.26979822e-09  3.27564050e-09  3.27179798e-09  7.49630283e-07  1.13667948e-07  1.00000000e+00 
 1.33808360e-07  3.24458585e-09  3.28039824e-09  3.23207172e-09  3.26414099e-09  5.82343692e-01  3.27564038e-09  3.27179797e-09  7.49627852e-07  1.13699745e-07  1.00000000e+00 
 1.42168864e-07  5.82343831e-01  3.28039824e-09  3.23207184e-09  3.26414099e-09  5.82343831e-01  3.27564038e-09  3.27179786e-09  7.49628642e-07  1.20624133e-07  1.00000000e+00 
 1.51147475e-07  3.24458574e-09  5.82343840e-01  3.23207172e-09  3.26414099e-09  5.82343840e-01  3.27564049e-09  3.27179786e-09  7.49628689e-07  1.28045183e-07  1.00000000e+00 
 1.59207158e-07  5.82343980e-01  5.82343980e-01  3.23207184e-09  3.26414099e-09  5.82343980e-01  3.27564038e-09  3.27179787e-09  7.49629486e-07  1.34693877e-07  1.00000000e+00 
 1.66585623e-07  3.24458574e-09  3.28039824e-09  5.82343832e-01  3.26414099e-09  5.82343832e-01  3.27564038e-09  3.27179798e-09  7.49628644e-07  1.40770553e-07  1.00000000e+00 
 1.74637859e-07  5.82343971e-01  3.28039825e-09  5.82343971e-01  3.26414099e-09  5.82343971e-01  3.27564038e-09  3.27179787e-09  7.49629437e-07  1.47391525e-07  1.00000000e+00 
 1.83153124e-07  3.24458573e-09  5.82343978e-01  5.82343978e-01  3.26414098e-09  5.82343978e-01  3.27564037e-09  3.27179785e-09  7.49629477e-07  1.54381798e-07  1.00000000e+00 
 1.90851007e-07  5.82344121e-01  5.82344121e-01  5.82344121e-01  3.26414098e-09  5.82344121e-01  3.27564037e-09  3.27179786e-09  7.49630290e-07  1.60691382e-07  1.00000000e+00 
 2.08756624e-07  3.24458574e-09  3.28039824e-09  3.23207184e-09  5.82343836e-01  5.82343836e-01  3.27564038e-09  3.27179798e-09  7.49628670e-07  1.75334367e-07  1.00000000e+00 
 2.16689097e-07  5.82343975e-01  3.28039823e-09  3.23207182e-09  5.82343975e-01  5.82343975e-01  3.27564037e-09  3.27179797e-09  7.49629461e-07  1.81807312e-07  1.00000000e+00 
 2.25118317e-07  3.24458586e-09  5.82343984e-01  3.23207184e-09  5.82343984e-01  5.82343984e-01  3.27564049e-09  3.27179787e-09  7.49629509e-07  1.88676609e-07  1.00000000e+00 
 2.32765554e-07  5.82344123e-01  5.82344123e-01  3.23207182e-09  5.82344123e-01  5.82344123e-01  3.27564037e-09  3.27179786e-09  7.49630297e-07  1.94900892e-07  1.00000000e+00 
 2.39880032e-07  3.24458584e-09  3.28039823e-09  5.82343978e-01  5.82343978e-01  5.82343978e-01  3.27564048e-09  3.27179785e-09  7.49629475e-07  2.00685278e-07  1.00000000e+00 
 2.47563161e-07  5.82344115e-01  3.28039824e-09  5.82344115e-01  5.82344115e-01  5.82344115e-01  3.27564049e-09  3.27179797e-09  7.49630254e-07  2.06925257e-07  1.00000000e+00 
 2.55638463e-07  3.24458585e-09  5.82344123e-01  5.82344123e-01  5.82344123e-01  5.82344123e-01  3.27564049e-09  3.27179786e-09  7.49630299e-07  2.13476564e-07  1.00000000e+00 
 2.62997959e-07  5.82344265e-01  5.82344265e-01  5.82344265e-01  5.82344265e-01  5.82344265e-01  3.27564038e-09  3.27179786e-09  7.49631104e-07  2.19440903e-07  1.00000000e+00 
 2.33285319e-07  3.24458585e-09  3.28039824e-09  3.23207172e-09  3.26414099e-09  3.26979821e-09  5.82343696e-01  3.27179786e-09  7.49627873e-07  1.95323771e-07  1.00000000e+00 
 2.41631806e-07  5.82343836e-01  3.28039824e-09  3.23207184e-09  3.26414099e-09  3.26979821e-09  5.82343836e-01  3.27179798e-09  7.49628667e-07  2.02108623e-07  1.00000000e+00 
 2.50636050e-07  3.24458574e-09  5.82343844e-01  3.23207183e-09  3.26414099e-09  3.26979810e-09  5.82343844e-01  3.27179786e-09  7.49628716e-07  2.09419131e-07  1.00000000e+00 
 2.58770100e-07  5.82343984e-01  5.82343984e-01  3.23207183e-09  3.26414098e-09  3.26979809e-09  5.82343984e-01  3.27179797e-09  7.49629510e-07  2.16015287e-07  1.00000000e+00 
 2.66157566e-07  3.24458584e-09  3.28039823e-09  5.82343835e-01  3.26414098e-09  3.26979820e-09  5.82343835e-01  3.27179785e-09  7.49628663e-07  2.21999827e-07  1.00000000e+00 
 2.74247510e-07  5.82343974e-01  3.28039823e-09  5.82343974e-01  3.26414098e-09  3.26979820e-09  5.82343974e-01  3.27179797e-09  7.49629454e-07  2.28546824e-07  1.00000000e+00 
 2.82830004e-07  3.24458573e-09  5.82343982e-01  5.82343982e-01  3.26414098e-09  3.26979820e-09  5.82343982e-01  3.27179785e-09  7.49629498e-07  2.35485132e-07  1.00000000e+00 
 2.90601003e-07  5.82344124e-01  5.82344124e-01  5.82344124e-01  3.26414100e-09  3.26979822e-09  5.82344124e-01  3.27179798e-09  7.49630301e-07  2.41761075e-07  1.00000000e+00 
 3.08570094e-07  3.24458584e-09  3.28039823e-09  3.23207182e-09  5.82343840e-01  3.26979808e-09  5.82343840e-01  3.27179785e-09  7.49628692e-07  2.56251322e-07  1.00000000e+00 
 3.16540288e-07  5.82343980e-01  3.28039823e-09  3.23207182e-09  5.82343980e-01  3.26979820e-09  5.82343980e-01  3.27179785e-09  7.49629488e-07  2.62668902e-07  1.00000000e+00 
 3.24997100e-07  3.24458586e-09  5.82343988e-01  3.23207184e-09  5.82343988e-01  3.26979810e-09  5.82343988e-01  3.27179798e-09  7.49629529e-07  2.69472213e-07  1.00000000e+00 
 3.32660842e-07  5.82344128e-01  5.82344128e-01  3.23207182e-09  5.82344128e-01  3.26979821e-09  5.82344128e-01  3.27179797e-09  7.49630329e-07  2.75632157e-07  1.00000000e+00 
 3.39741137e-07  3.24458573e-09  3.28039824e-09  5.82343981e-01  5.82343981e-01  3.26979809e-09  5.82343981e-01  3.27179786e-09  7.49629493e-07  2.81318826e-07  1.00000000e+00 
 3.47382325e-07  5.82344121e-01  3.28039824e-09  5.82344121e-01  5.82344121e-01  3.26979821e-09  5.82344121e-01  3.27179797e-09  7.49630285e-07  2.87451211e-07  1.00000000e+00 
