 vbias#branch    v(b0)           v(b1)           v(b2)           v(b3)           v(b4)           v(b5)           v(b6)           i(vbias)        i(viout)        v(vout)        
 6.58037383e-07  3.27215536e-09  3.28250602e-09  3.35200729e-09  3.22839445e-09  3.26086843e-09  3.21644447e-09  3.24352575e-09  6.58037383e-07  4.06702512e-08  1.00000000e+00 
 6.58038196e-07  5.42416634e-01  3.28250603e-09  3.35200731e-09  3.22839446e-09  3.26086844e-09  3.21644449e-09  3.24352587e-09  6.58038196e-07  4.45542767e-08  1.00000000e+00 
 6.58038207e-07  3.27215537e-09  5.42416636e-01  3.35200730e-09  3.22839446e-09  3.26086844e-09  3.21644449e-09  3.24352576e-09  6.58038207e-07  4.84466369e-08  1.00000000e+00 
 6.58039038e-07  5.42416789e-01  5.42416789e-01  3.35200731e-09  3.22839446e-09  3.26086844e-09  3.21644449e-09  3.24352576e-09  6.58039038e-07  5.32381321e-08  1.00000000e+00 
 6.58038218e-07  3.27215526e-09  3.28250603e-09  5.42416638e-01  3.22839446e-09  3.26086844e-09  3.21644449e-09  3.24352576e-09  6.58038218e-07  5.78464707e-08  1.00000000e+00 
 6.58039045e-07  5.42416791e-01  3.28250604e-09  5.42416791e-01  3.22839447e-09  3.26086844e-09  3.21644449e-09  3.24352576e-09  6.58039045e-07  6.38519850e-08  1.00000000e+00 
 6.58039074e-07  3.27215537e-09  5.42416796e-01  5.42416796e-01  3.22839446e-09  3.26086844e-09  3.21644449e-09  3.24352587e-09  6.58039074e-07  6.90501025e-08  1.00000000e+00 
 6.58039887e-07  5.42416945e-01  5.42416945e-01  5.42416945e-01  3.22839447e-09  3.26086845e-09  3.21644461e-09  3.24352577e-09  6.58039887e-07  7.48713660e-08  1.00000000e+00 
 6.58038172e-07  3.27215526e-09  3.28250603e-09  3.35200731e-09  5.42416630e-01  3.26086844e-09  3.21644449e-09  3.24352576e-09  6.58038172e-07  8.17844565e-08  1.00000000e+00 
 6.58038985e-07  5.42416779e-01  3.28250604e-09  3.35200731e-09  5.42416779e-01  3.26086844e-09  3.21644461e-09  3.24352576e-09  6.58038985e-07  8.88638922e-08  1.00000000e+00 
 6.58039021e-07  3.27215537e-09  5.42416786e-01  3.35200731e-09  5.42416786e-01  3.26086844e-09  3.21644449e-09  3.24352587e-09  6.58039021e-07  9.48177430e-08  1.00000000e+00 
 6.58039831e-07  5.42416935e-01  5.42416935e-01  3.35200731e-09  5.42416935e-01  3.26086844e-09  3.21644449e-09  3.24352588e-09  6.58039831e-07  1.01235528e-07  1.00000000e+00 
 6.58039028e-07  3.27215538e-09  3.28250604e-09  5.42416787e-01  5.42416787e-01  3.26086844e-09  3.21644449e-09  3.24352576e-09  6.58039028e-07  1.06420337e-07  1.00000000e+00 
 6.58039827e-07  5.42416934e-01  3.28250603e-09  5.42416934e-01  5.42416934e-01  3.26086844e-09  3.21644460e-09  3.24352576e-09  6.58039827e-07  1.12927694e-07  1.00000000e+00 
 6.58039870e-07  3.27215538e-09  5.42416942e-01  5.42416942e-01  5.42416942e-01  3.26086845e-09  3.21644449e-09  3.24352588e-09  6.58039870e-07  1.18153032e-07  1.00000000e+00 
 6.58040694e-07  5.42417093e-01  5.42417093e-01  5.42417093e-01  5.42417093e-01  3.26086845e-09  3.21644449e-09  3.24352588e-09  6.58040694e-07  1.23795566e-07  1.00000000e+00 
 6.58038189e-07  3.27215526e-09  3.28250603e-09  3.35200731e-09  3.22839446e-09  5.42416632e-01  3.21644449e-09  3.24352587e-09  6.58038189e-07  1.37250595e-07  1.00000000e+00 
 6.58039003e-07  5.42416782e-01  3.28250604e-09  3.35200731e-09  3.22839447e-09  5.42416782e-01  3.21644449e-09  3.24352576e-09  6.58039003e-07  1.44509215e-07  1.00000000e+00 
 6.58039031e-07  3.27215538e-09  5.42416788e-01  3.35200731e-09  3.22839447e-09  5.42416788e-01  3.21644449e-09  3.24352576e-09  6.58039031e-07  1.50626533e-07  1.00000000e+00 
 6.58039834e-07  5.42416935e-01  5.42416935e-01  3.35200732e-09  3.22839447e-09  5.42416935e-01  3.21644461e-09  3.24352577e-09  6.58039834e-07  1.57179400e-07  1.00000000e+00 
 6.58039045e-07  3.27215537e-09  3.28250603e-09  5.42416791e-01  3.22839446e-09  5.42416791e-01  3.21644449e-09  3.24352576e-09  6.58039045e-07  1.62617766e-07  1.00000000e+00 
 6.58039834e-07  5.42416936e-01  3.28250604e-09  5.42416936e-01  3.22839447e-09  5.42416936e-01  3.21644449e-09  3.24352588e-09  6.58039834e-07  1.69260424e-07  1.00000000e+00 
 6.58039877e-07  3.27215527e-09  5.42416944e-01  5.42416944e-01  3.22839447e-09  5.42416944e-01  3.21644449e-09  3.24352577e-09  6.58039877e-07  1.74598362e-07  1.00000000e+00 
 6.58040708e-07  5.42417096e-01  5.42417096e-01  5.42417096e-01  3.22839447e-09  5.42417096e-01  3.21644449e-09  3.24352577e-09  6.58040708e-07  1.80318935e-07  1.00000000e+00 
 6.58038971e-07  3.27215537e-09  3.28250604e-09  3.35200731e-09  5.42416777e-01  5.42416777e-01  3.21644449e-09  3.24352588e-09  6.58038971e-07  1.86178497e-07  1.00000000e+00 
 6.58039795e-07  5.42416929e-01  3.28250604e-09  3.35200731e-09  5.42416929e-01  5.42416929e-01  3.21644449e-09  3.24352588e-09  6.58039795e-07  1.92733815e-07  1.00000000e+00 
 6.58039824e-07  3.27215538e-09  5.42416933e-01  3.35200732e-09  5.42416933e-01  5.42416933e-01  3.21644449e-09  3.24352588e-09  6.58039824e-07  1.98123239e-07  1.00000000e+00 
 6.58040634e-07  5.42417082e-01  5.42417082e-01  3.35200732e-09  5.42417082e-01  5.42417082e-01  3.21644450e-09  3.24352577e-09  6.58040634e-07  2.03913949e-07  1.00000000e+00 
 6.58039838e-07  3.27215538e-09  3.28250604e-09  5.42416935e-01  5.42416935e-01  5.42416935e-01  3.21644449e-09  3.24352588e-09  6.58039838e-07  2.08421035e-07  1.00000000e+00 
 6.58040637e-07  5.42417083e-01  3.28250604e-09  5.42417083e-01  5.42417083e-01  5.42417083e-01  3.21644461e-09  3.24352577e-09  6.58040637e-07  2.14225260e-07  1.00000000e+00 
 6.58040683e-07  3.27215538e-09  5.42417091e-01  5.42417091e-01  5.42417091e-01  5.42417091e-01  3.21644461e-09  3.24352577e-09  6.58040683e-07  2.18821626e-07  1.00000000e+00 
 6.58041504e-07  5.42417242e-01  5.42417243e-01  5.42417243e-01  5.42417243e-01  5.42417243e-01  3.21644450e-09  3.24352577e-09  6.58041504e-07  2.23804022e-07  1.00000000e+00 
