 v-sweep         v(b0)           v(b1)           v(b2)           v(b3)           v(b4)           v(b5)           v(b6)           i(vbias)        i(viout)        v(vout)        
 0.00000000e+00  8.25821607e-20  8.25821608e-20  8.25821607e-20  8.25821607e-20  8.25821607e-20  8.25821608e-20  8.25821597e-20 -1.15287197e-29 -4.73879641e-03  1.00000000e+00 
 1.00000000e-02  1.96452659e-03  1.96452658e-03  1.96452659e-03  1.96452658e-03  1.96452659e-03  1.96452658e-03  1.96452658e-03  1.16440264e-14 -4.31191253e-03  1.00000000e+00 
 2.00000000e-02  3.92484101e-03  3.92484100e-03  3.92484101e-03  3.92484100e-03  3.92484101e-03  3.92484100e-03  3.92484100e-03  2.27645331e-14 -3.89921167e-03  1.00000000e+00 
 3.00000000e-02  5.88179577e-03  5.88179576e-03  5.88179577e-03  5.88179576e-03  5.88179577e-03  5.88179576e-03  5.88179575e-03  3.34914439e-14 -3.50206575e-03  1.00000000e+00 
 4.00000000e-02  7.83759802e-03  7.83759801e-03  7.83759802e-03  7.83759801e-03  7.83759802e-03  7.83759801e-03  7.83759800e-03  4.39228477e-14 -3.12196289e-03  1.00000000e+00 
 5.00000000e-02  9.80488611e-03  9.80488610e-03  9.80488611e-03  9.80488610e-03  9.80488611e-03  9.80488610e-03  9.80488609e-03  5.41204908e-14 -2.76048001e-03  1.00000000e+00 
 6.00000000e-02  1.17535092e-02  1.17535092e-02  1.17535092e-02  1.17535092e-02  1.17535092e-02  1.17535092e-02  1.17535092e-02  6.41187983e-14 -2.41926630e-03  1.00000000e+00 
 7.00000000e-02  1.37267847e-02  1.37267847e-02  1.37267847e-02  1.37267847e-02  1.37267847e-02  1.37267847e-02  1.37267847e-02  7.40137559e-14 -2.09998358e-03  1.00000000e+00 
 8.00000000e-02  1.56981330e-02  1.56981330e-02  1.56981330e-02  1.56981330e-02  1.56981330e-02  1.56981330e-02  1.56981330e-02  8.37939117e-14 -1.80421351e-03  1.00000000e+00 
 9.00000000e-02  1.76612033e-02  1.76612032e-02  1.76612033e-02  1.76612033e-02  1.76612033e-02  1.76612032e-02  1.76612032e-02  9.35189087e-14 -1.53334218e-03  1.00000000e+00 
 1.00000000e-01  1.96318026e-02  1.96318026e-02  1.96318026e-02  1.96318026e-02  1.96318026e-02  1.96318026e-02  1.96318026e-02  1.03237057e-13 -1.28850564e-03  1.00000000e+00 
 1.10000000e-01  2.16044199e-02  2.16044199e-02  2.16044199e-02  2.16044199e-02  2.16044199e-02  2.16044198e-02  2.16044198e-02  1.12847408e-13 -1.07035031e-03  1.00000000e+00 
 1.20000000e-01  2.35820607e-02  2.35820607e-02  2.35820607e-02  2.35820607e-02  2.35820607e-02  2.35820607e-02  2.35820607e-02  1.22424250e-13 -8.78935115e-04  1.00000000e+00 
 1.30000000e-01  2.55319922e-02  2.55319921e-02  2.55319922e-02  2.55319921e-02  2.55319921e-02  2.55319921e-02  2.55319921e-02  1.32034561e-13 -7.13814958e-04  1.00000000e+00 
 1.40000000e-01  2.74930079e-02  2.74930079e-02  2.74930079e-02  2.74930079e-02  2.74930079e-02  2.74930079e-02  2.74930079e-02  1.41571186e-13 -5.73642878e-04  1.00000000e+00 
 1.50000000e-01  2.94575743e-02  2.94575743e-02  2.94575743e-02  2.94575743e-02  2.94575743e-02  2.94575743e-02  2.94575742e-02  1.51159369e-13 -4.56665858e-04  1.00000000e+00 
 1.60000000e-01  3.13996036e-02  3.13996036e-02  3.13996036e-02  3.13996036e-02  3.13996036e-02  3.13996036e-02  3.13996035e-02  1.60712315e-13 -3.60550748e-04  1.00000000e+00 
 1.70000000e-01  3.33353084e-02  3.33353083e-02  3.33353084e-02  3.33353083e-02  3.33353083e-02  3.33353083e-02  3.33353083e-02  1.70222635e-13 -2.82723642e-04  1.00000000e+00 
 1.80000000e-01  3.52444347e-02  3.52444346e-02  3.52444347e-02  3.52444347e-02  3.52444347e-02  3.52444346e-02  3.52444346e-02  1.79769489e-13 -2.20506358e-04  1.00000000e+00 
 1.90000000e-01  3.71393329e-02  3.71393328e-02  3.71393329e-02  3.71393329e-02  3.71393329e-02  3.71393328e-02  3.71393328e-02  1.89321527e-13 -1.71280958e-04  1.00000000e+00 
 2.00000000e-01  3.90072305e-02  3.90072305e-02  3.90072305e-02  3.90072305e-02  3.90072305e-02  3.90072305e-02  3.90072305e-02  1.98927233e-13 -1.32700213e-04  1.00000000e+00 
 2.10000000e-01  4.08515785e-02  4.08515784e-02  4.08515785e-02  4.08515784e-02  4.08515785e-02  4.08515784e-02  4.08515784e-02  2.08454429e-13 -1.02637719e-04  1.00000000e+00 
 2.20000000e-01  4.26652291e-02  4.26652291e-02  4.26652291e-02  4.26652291e-02  4.26652291e-02  4.26652291e-02  4.26652290e-02  2.17945650e-13 -7.93251451e-05  1.00000000e+00 
