 b0              v(b0)           v(b1)           v(b2)           v(b3)           v(b4)           v(b5)           v(b6)           i(vbias)        i(viout)        v(vout)        
 3.28770510e-09  3.28770510e-09  3.31312692e-09  3.27581330e-09  3.21952046e-09  3.27036776e-09  3.23250655e-09  3.27225279e-09  6.10037716e-07  2.48035690e-08  1.00000000e+00 
 5.13191687e-01  5.13191687e-01  3.31312692e-09  3.27581342e-09  3.21952046e-09  3.27036776e-09  3.23250655e-09  3.27225279e-09  6.10038725e-07  2.52969699e-08  1.00000000e+00 
 3.28770522e-09  3.28770522e-09  5.13191694e-01  3.27581331e-09  3.21952046e-09  3.27036776e-09  3.23250645e-09  3.27225279e-09  6.10038764e-07  2.58726374e-08  1.00000000e+00 
 5.13191874e-01  5.13191874e-01  5.13191873e-01  3.27581331e-09  3.21952047e-09  3.27036777e-09  3.23250645e-09  3.27225280e-09  6.10039777e-07  2.64378741e-08  1.00000000e+00 
 3.28770522e-09  3.28770522e-09  3.31312692e-09  5.13191692e-01  3.21952046e-09  3.27036776e-09  3.23250645e-09  3.27225279e-09  6.10038754e-07  2.88807627e-08  1.00000000e+00 
 5.13191877e-01  5.13191877e-01  3.31312692e-09  5.13191877e-01  3.21952046e-09  3.27036777e-09  3.23250645e-09  3.27225280e-09  6.10039788e-07  2.95052871e-08  1.00000000e+00 
 3.28770511e-09  3.28770511e-09  5.13191873e-01  5.13191873e-01  3.21952046e-09  3.27036777e-09  3.23250656e-09  3.27225280e-09  6.10039766e-07  3.01498915e-08  1.00000000e+00 
 5.13192054e-01  5.13192054e-01  5.13192054e-01  5.13192054e-01  3.21952047e-09  3.27036777e-09  3.23250645e-09  3.27225280e-09  6.10040786e-07  3.07784518e-08  1.00000000e+00 
