 vbias#branch    v(b0)           v(b1)           v(b2)           v(b3)           v(b4)           v(b5)           v(b6)           i(vbias)        i(viout)        v(vout)        
 7.03598850e-07  3.21914005e-09  3.26411652e-09  3.27781196e-09  3.26439592e-09  3.26292063e-09  3.27928647e-09  3.28573928e-09  7.03598850e-07  3.81670588e-08  1.00000000e+00 
 7.03599537e-07  5.84604159e-01  3.26411642e-09  3.27781186e-09  3.26439594e-09  3.26292065e-09  3.27928648e-09  3.28573930e-09  7.03599537e-07  4.01212361e-08  1.00000000e+00 
 7.03599554e-07  3.21914007e-09  5.84604162e-01  3.27781186e-09  3.26439594e-09  3.26292065e-09  3.27928648e-09  3.28573930e-09  7.03599554e-07  4.34029879e-08  1.00000000e+00 
 7.03600240e-07  5.84604285e-01  5.84604285e-01  3.27781197e-09  3.26439594e-09  3.26292065e-09  3.27928649e-09  3.28573930e-09  7.03600240e-07  4.59139535e-08  1.00000000e+00 
 7.03599572e-07  3.21914006e-09  3.26411643e-09  5.84604166e-01  3.26439594e-09  3.26292065e-09  3.27928637e-09  3.28573930e-09  7.03599572e-07  5.01275608e-08  1.00000000e+00 
 7.03600272e-07  5.84604291e-01  3.26411642e-09  5.84604291e-01  3.26439594e-09  3.26292065e-09  3.27928649e-09  3.28573930e-09  7.03600272e-07  5.32970006e-08  1.00000000e+00 
 7.03600278e-07  3.21914007e-09  5.84604292e-01  5.84604292e-01  3.26439594e-09  3.26292065e-09  3.27928649e-09  3.28573930e-09  7.03600278e-07  5.78759618e-08  1.00000000e+00 
 7.03600956e-07  5.84604413e-01  5.84604413e-01  5.84604413e-01  3.26439594e-09  3.26292065e-09  3.27928649e-09  3.28573930e-09  7.03600956e-07  6.12123650e-08  1.00000000e+00 
 7.03599587e-07  3.21914007e-09  3.26411643e-09  3.27781186e-09  5.84604168e-01  3.26292065e-09  3.27928637e-09  3.28573930e-09  7.03599587e-07  7.22923339e-08  1.00000000e+00 
 7.03600279e-07  5.84604292e-01  3.26411643e-09  3.27781186e-09  5.84604292e-01  3.26292065e-09  3.27928637e-09  3.28573930e-09  7.03600279e-07  7.63840404e-08  1.00000000e+00 
 7.03600282e-07  3.21914007e-09  5.84604293e-01  3.27781186e-09  5.84604293e-01  3.26292065e-09  3.27928637e-09  3.28573930e-09  7.03600282e-07  8.21120771e-08  1.00000000e+00 
 7.03600970e-07  5.84604416e-01  5.84604416e-01  3.27781186e-09  5.84604416e-01  3.26292065e-09  3.27928638e-09  3.28573930e-09  7.03600970e-07  8.60596288e-08  1.00000000e+00 
 7.03600311e-07  3.21914007e-09  3.26411643e-09  5.84604298e-01  5.84604298e-01  3.26292065e-09  3.27928637e-09  3.28573930e-09  7.03600311e-07  9.15484932e-08  1.00000000e+00 
 7.03600989e-07  5.84604419e-01  3.26411643e-09  5.84604419e-01  5.84604419e-01  3.26292065e-09  3.27928638e-09  3.28573930e-09  7.03600989e-07  9.55548742e-08  1.00000000e+00 
 7.03601000e-07  3.21914007e-09  5.84604421e-01  5.84604421e-01  5.84604421e-01  3.26292065e-09  3.27928638e-09  3.28573930e-09  7.03601000e-07  1.00799451e-07  1.00000000e+00 
 7.03601696e-07  5.84604546e-01  5.84604546e-01  5.84604546e-01  5.84604546e-01  3.26292066e-09  3.27928638e-09  3.28573931e-09  7.03601696e-07  1.04423158e-07  1.00000000e+00 
 7.03599574e-07  3.21914007e-09  3.26411642e-09  3.27781186e-09  3.26439582e-09  5.84604166e-01  3.27928648e-09  3.28573930e-09  7.03599574e-07  1.11811907e-07  1.00000000e+00 
 7.03600272e-07  5.84604291e-01  3.26411643e-09  3.27781197e-09  3.26439594e-09  5.84604291e-01  3.27928649e-09  3.28573930e-09  7.03600272e-07  1.16277210e-07  1.00000000e+00 
 7.03600275e-07  3.21914007e-09  5.84604291e-01  3.27781197e-09  3.26439594e-09  5.84604291e-01  3.27928649e-09  3.28573930e-09  7.03600275e-07  1.22565194e-07  1.00000000e+00 
 7.03600974e-07  5.84604417e-01  5.84604417e-01  3.27781198e-09  3.26439594e-09  5.84604417e-01  3.27928649e-09  3.28573930e-09  7.03600974e-07  1.26795747e-07  1.00000000e+00 
 7.03600303e-07  3.21914007e-09  3.26411643e-09  5.84604296e-01  3.26439583e-09  5.84604296e-01  3.27928637e-09  3.28573930e-09  7.03600303e-07  1.32883414e-07  1.00000000e+00 
 7.03600989e-07  5.84604419e-01  3.26411643e-09  5.84604419e-01  3.26439583e-09  5.84604419e-01  3.27928638e-09  3.28573930e-09  7.03600989e-07  1.37152522e-07  1.00000000e+00 
 7.03601003e-07  3.21914007e-09  5.84604421e-01  5.84604422e-01  3.26439594e-09  5.84604422e-01  3.27928649e-09  3.28573930e-09  7.03601003e-07  1.42759980e-07  1.00000000e+00 
 7.03601688e-07  5.84604544e-01  5.84604544e-01  5.84604544e-01  3.26439594e-09  5.84604544e-01  3.27928638e-09  3.28573931e-09  7.03601688e-07  1.46577705e-07  1.00000000e+00 
 7.03600316e-07  3.21914007e-09  3.26411654e-09  3.27781186e-09  5.84604299e-01  5.84604299e-01  3.27928637e-09  3.28573930e-09  7.03600316e-07  1.57328596e-07  1.00000000e+00 
 7.03601000e-07  5.84604421e-01  3.26411654e-09  3.27781186e-09  5.84604421e-01  5.84604421e-01  3.27928638e-09  3.28573930e-09  7.03601000e-07  1.61456057e-07  1.00000000e+00 
 7.03601004e-07  3.21914007e-09  5.84604422e-01  3.27781186e-09  5.84604422e-01  5.84604422e-01  3.27928638e-09  3.28573930e-09  7.03601004e-07  1.67034074e-07  1.00000000e+00 
 7.03601700e-07  5.84604546e-01  5.84604546e-01  3.27781187e-09  5.84604547e-01  5.84604547e-01  3.27928638e-09  3.28573931e-09  7.03601700e-07  1.70839918e-07  1.00000000e+00 
 7.03601037e-07  3.21914007e-09  3.26411654e-09  5.84604428e-01  5.84604428e-01  5.84604428e-01  3.27928638e-09  3.28573930e-09  7.03601037e-07  1.75911641e-07  1.00000000e+00 
 7.03601725e-07  5.84604551e-01  3.26411643e-09  5.84604551e-01  5.84604551e-01  5.84604551e-01  3.27928638e-09  3.28573931e-09  7.03601725e-07  1.79715972e-07  1.00000000e+00 
 7.03601738e-07  3.21914007e-09  5.84604553e-01  5.84604553e-01  5.84604553e-01  5.84604553e-01  3.27928638e-09  3.28573931e-09  7.03601738e-07  1.84599806e-07  1.00000000e+00 
 7.03602431e-07  5.84604677e-01  5.84604677e-01  5.84604677e-01  5.84604677e-01  5.84604677e-01  3.27928638e-09  3.28573931e-09  7.03602431e-07  1.87967526e-07  1.00000000e+00 
