 vbias#branch    v(b0)           v(b1)           v(b2)           v(b3)           v(b4)           v(b5)           v(b6)           i(vbias)        i(viout)        v(vout)        
 6.99862804e-07  3.31367941e-09  3.26530180e-09  3.24675633e-09  3.27227883e-09  3.27429066e-09  3.28421390e-09  3.30186004e-09  6.99862804e-07  3.55785943e-08  1.00000000e+00 
 6.99863651e-07  5.62941759e-01  3.26530191e-09  3.24675622e-09  3.27227884e-09  3.27429067e-09  3.28421379e-09  3.30185993e-09  6.99863651e-07  3.87509047e-08  1.00000000e+00 
 6.99863611e-07  3.31367941e-09  5.62941751e-01  3.24675622e-09  3.27227884e-09  3.27429067e-09  3.28421391e-09  3.30185993e-09  6.99863611e-07  4.23942410e-08  1.00000000e+00 
 6.99864454e-07  5.62941906e-01  5.62941906e-01  3.24675622e-09  3.27227884e-09  3.27429067e-09  3.28421391e-09  3.30185993e-09  6.99864454e-07  4.62939411e-08  1.00000000e+00 
 6.99863611e-07  3.31367941e-09  3.26530180e-09  5.62941751e-01  3.27227895e-09  3.27429067e-09  3.28421391e-09  3.30185993e-09  6.99863611e-07  5.00084880e-08  1.00000000e+00 
 6.99864444e-07  5.62941904e-01  3.26530180e-09  5.62941904e-01  3.27227884e-09  3.27429067e-09  3.28421391e-09  3.30185993e-09  6.99864444e-07  5.49620367e-08  1.00000000e+00 
 6.99864401e-07  3.31367953e-09  5.62941896e-01  5.62941896e-01  3.27227884e-09  3.27429067e-09  3.28421391e-09  3.30185993e-09  6.99864401e-07  5.99499117e-08  1.00000000e+00 
 6.99865241e-07  5.62942049e-01  5.62942049e-01  5.62942049e-01  3.27227884e-09  3.27429067e-09  3.28421380e-09  3.30185993e-09  6.99865241e-07  6.48119780e-08  1.00000000e+00 
 6.99863627e-07  3.31367941e-09  3.26530180e-09  3.24675633e-09  5.62941755e-01  3.27429067e-09  3.28421391e-09  3.30185993e-09  6.99863627e-07  7.37965848e-08  1.00000000e+00 
 6.99864506e-07  5.62941915e-01  3.26530180e-09  3.24675622e-09  5.62941915e-01  3.27429067e-09  3.28421380e-09  3.30185993e-09  6.99864506e-07  7.98350754e-08  1.00000000e+00 
 6.99864438e-07  3.31367942e-09  5.62941903e-01  3.24675633e-09  5.62941903e-01  3.27429056e-09  3.28421380e-09  3.30186004e-09  6.99864438e-07  8.56377298e-08  1.00000000e+00 
 6.99865279e-07  5.62942057e-01  5.62942057e-01  3.24675622e-09  5.62942057e-01  3.27429067e-09  3.28421380e-09  3.30185993e-09  6.99865279e-07  9.10381459e-08  1.00000000e+00 
