 b0              v(b0)           v(b1)           v(b2)           i(vbias)        i(viout)        v(vbout)       
 3.26589152e-09  3.26589152e-09  3.30323530e-09  3.23408641e-09  7.78774309e-07  1.79017546e-07  4.93243803e-01 
 5.87611899e-01  5.87611899e-01  3.30323531e-09  3.23408642e-09  7.78774957e-07  2.68941980e-07  5.10009186e-01 
 3.26589153e-09  3.26589153e-09  5.87611906e-01  3.23408643e-09  7.78774995e-07  3.50391458e-07  5.21089013e-01 
 5.87612017e-01  5.87612017e-01  5.87612017e-01  3.23408643e-09  7.78775635e-07  4.71818979e-07  5.33736186e-01 
 3.26589153e-09  3.26589153e-09  3.30323531e-09  5.87611897e-01  7.78774945e-07  6.33710298e-07  5.46488422e-01 
 5.87612009e-01  5.87612009e-01  3.30323531e-09  5.87612009e-01  7.78775590e-07  7.62290069e-07  5.54595029e-01 
 3.26589153e-09  3.26589153e-09  5.87612016e-01  5.87612016e-01  7.78775632e-07  8.52088903e-07  5.59531641e-01 
 5.87612130e-01  5.87612130e-01  5.87612130e-01  5.87612130e-01  7.78776287e-07  9.74687845e-07  5.65544764e-01 
