 v-sweep         v(b0)           v(b1)           v(b2)           v(b3)           v(b4)           v(b5)           v(b6)           i(vbias)        i(viout)        v(vout)        
 0.00000000e+00  4.61739271e-01  4.61739271e-01  4.61739271e-01  4.61739271e-01  4.61739271e-01  4.61739271e-01  4.61739271e-01  1.63757338e-07  2.07660173e-07  0.00000000e+00 
 1.00000000e-02  4.61739275e-01  4.61739275e-01  4.61739275e-01  4.61739275e-01  4.61739275e-01  4.61739275e-01  4.61739275e-01  1.63757353e-07  2.07660053e-07  1.00000000e-02 
 2.00000000e-02  4.61739263e-01  4.61739263e-01  4.61739263e-01  4.61739263e-01  4.61739263e-01  4.61739263e-01  4.61739263e-01  1.63757335e-07  2.07659764e-07  2.00000000e-02 
 3.00000000e-02  4.61739273e-01  4.61739273e-01  4.61739273e-01  4.61739273e-01  4.61739273e-01  4.61739273e-01  4.61739273e-01  1.63757345e-07  2.07659741e-07  3.00000000e-02 
 4.00000000e-02  4.61739276e-01  4.61739276e-01  4.61739276e-01  4.61739276e-01  4.61739276e-01  4.61739276e-01  4.61739276e-01  1.63757345e-07  2.07659494e-07  4.00000000e-02 
 5.00000000e-02  4.61739256e-01  4.61739256e-01  4.61739256e-01  4.61739256e-01  4.61739256e-01  4.61739256e-01  4.61739256e-01  1.63757321e-07  2.07659231e-07  5.00000000e-02 
 6.00000000e-02  4.61739272e-01  4.61739272e-01  4.61739272e-01  4.61739272e-01  4.61739272e-01  4.61739272e-01  4.61739272e-01  1.63757338e-07  2.07659231e-07  6.00000000e-02 
 7.00000000e-02  4.61739281e-01  4.61739281e-01  4.61739281e-01  4.61739281e-01  4.61739281e-01  4.61739281e-01  4.61739281e-01  1.63757356e-07  2.07659032e-07  7.00000000e-02 
 8.00000000e-02  4.61739267e-01  4.61739267e-01  4.61739267e-01  4.61739267e-01  4.61739267e-01  4.61739267e-01  4.61739267e-01  1.63757331e-07  2.07658895e-07  8.00000000e-02 
 9.00000000e-02  4.61739275e-01  4.61739275e-01  4.61739275e-01  4.61739275e-01  4.61739275e-01  4.61739275e-01  4.61739275e-01  1.63757345e-07  2.07658704e-07  9.00000000e-02 
 1.00000000e-01  4.61739263e-01  4.61739263e-01  4.61739263e-01  4.61739263e-01  4.61739263e-01  4.61739263e-01  4.61739263e-01  1.63757331e-07  2.07658369e-07  1.00000000e-01 
 1.10000000e-01  4.61739255e-01  4.61739255e-01  4.61739255e-01  4.61739255e-01  4.61739255e-01  4.61739255e-01  4.61739255e-01  1.63757321e-07  2.07658330e-07  1.10000000e-01 
 1.20000000e-01  4.61739263e-01  4.61739263e-01  4.61739263e-01  4.61739263e-01  4.61739263e-01  4.61739263e-01  4.61739263e-01  1.63757328e-07  2.07658127e-07  1.20000000e-01 
 1.30000000e-01  4.61739270e-01  4.61739270e-01  4.61739270e-01  4.61739270e-01  4.61739270e-01  4.61739270e-01  4.61739270e-01  1.63757345e-07  2.07657930e-07  1.30000000e-01 
 1.40000000e-01  4.61739265e-01  4.61739265e-01  4.61739266e-01  4.61739266e-01  4.61739266e-01  4.61739266e-01  4.61739265e-01  1.63757331e-07  2.07657950e-07  1.40000000e-01 
 1.50000000e-01  4.61739270e-01  4.61739270e-01  4.61739270e-01  4.61739270e-01  4.61739270e-01  4.61739270e-01  4.61739270e-01  1.63757338e-07  2.07657717e-07  1.50000000e-01 
 1.60000000e-01  4.61739264e-01  4.61739264e-01  4.61739264e-01  4.61739264e-01  4.61739264e-01  4.61739264e-01  4.61739264e-01  1.63757331e-07  2.07657529e-07  1.60000000e-01 
 1.70000000e-01  4.61739283e-01  4.61739283e-01  4.61739284e-01  4.61739284e-01  4.61739284e-01  4.61739284e-01  4.61739283e-01  1.63757360e-07  2.07657507e-07  1.70000000e-01 
 1.80000000e-01  4.61739284e-01  4.61739284e-01  4.61739284e-01  4.61739284e-01  4.61739284e-01  4.61739284e-01  4.61739284e-01  1.63757356e-07  2.07657262e-07  1.80000000e-01 
 1.90000000e-01  4.61739262e-01  4.61739262e-01  4.61739262e-01  4.61739262e-01  4.61739262e-01  4.61739262e-01  4.61739262e-01  1.63757324e-07  2.07657088e-07  1.90000000e-01 
 2.00000000e-01  4.61739261e-01  4.61739260e-01  4.61739261e-01  4.61739261e-01  4.61739261e-01  4.61739261e-01  4.61739260e-01  1.63757321e-07  2.07656942e-07  2.00000000e-01 
 2.10000000e-01  4.61739265e-01  4.61739265e-01  4.61739265e-01  4.61739265e-01  4.61739265e-01  4.61739265e-01  4.61739265e-01  1.63757335e-07  2.07656750e-07  2.10000000e-01 
 2.20000000e-01  4.61739282e-01  4.61739282e-01  4.61739282e-01  4.61739282e-01  4.61739282e-01  4.61739282e-01  4.61739282e-01  1.63757360e-07  2.07656552e-07  2.20000000e-01 
 2.30000000e-01  4.61739265e-01  4.61739265e-01  4.61739265e-01  4.61739265e-01  4.61739265e-01  4.61739265e-01  4.61739265e-01  1.63757328e-07  2.07656367e-07  2.30000000e-01 
 2.40000000e-01  4.61739272e-01  4.61739272e-01  4.61739272e-01  4.61739272e-01  4.61739272e-01  4.61739272e-01  4.61739272e-01  1.63757338e-07  2.07656132e-07  2.40000000e-01 
 2.50000000e-01  4.61739271e-01  4.61739271e-01  4.61739271e-01  4.61739271e-01  4.61739271e-01  4.61739271e-01  4.61739271e-01  1.63757342e-07  2.07656047e-07  2.50000000e-01 
 2.60000000e-01  4.61739272e-01  4.61739272e-01  4.61739272e-01  4.61739272e-01  4.61739272e-01  4.61739272e-01  4.61739272e-01  1.63757345e-07  2.07655869e-07  2.60000000e-01 
 2.70000000e-01  4.61739271e-01  4.61739271e-01  4.61739271e-01  4.61739271e-01  4.61739271e-01  4.61739271e-01  4.61739271e-01  1.63757338e-07  2.07655667e-07  2.70000000e-01 
 2.80000000e-01  4.61739268e-01  4.61739268e-01  4.61739268e-01  4.61739268e-01  4.61739268e-01  4.61739268e-01  4.61739268e-01  1.63757338e-07  2.07655557e-07  2.80000000e-01 
 2.90000000e-01  4.61739277e-01  4.61739277e-01  4.61739277e-01  4.61739277e-01  4.61739277e-01  4.61739277e-01  4.61739277e-01  1.63757349e-07  2.07655376e-07  2.90000000e-01 
 3.00000000e-01  4.61739269e-01  4.61739269e-01  4.61739270e-01  4.61739270e-01  4.61739270e-01  4.61739270e-01  4.61739269e-01  1.63757338e-07  2.07655127e-07  3.00000000e-01 
