 v-sweep         v(b0)           v(b1)           v(b2)           v(b3)           v(b4)           v(b5)           v(b6)           i(vbias)        i(viout)        v(vout)        
 0.00000000e+00  5.12426489e-01  5.12426490e-01  5.12426489e-01  5.12426489e-01  5.12426489e-01  5.12426489e-01  5.12426489e-01  3.90608539e-07  2.23200124e-07  0.00000000e+00 
 1.00000000e-02  5.12426489e-01  5.12426489e-01  5.12426489e-01  5.12426489e-01  5.12426489e-01  5.12426489e-01  5.12426489e-01  3.90608545e-07  2.23165093e-07  1.00000000e-02 
 2.00000000e-02  5.12426489e-01  5.12426489e-01  5.12426489e-01  5.12426489e-01  5.12426489e-01  5.12426489e-01  5.12426489e-01  3.90608541e-07  2.23129724e-07  2.00000000e-02 
 3.00000000e-02  5.12426491e-01  5.12426491e-01  5.12426491e-01  5.12426491e-01  5.12426491e-01  5.12426491e-01  5.12426491e-01  3.90608552e-07  2.23094402e-07  3.00000000e-02 
 4.00000000e-02  5.12426495e-01  5.12426495e-01  5.12426495e-01  5.12426495e-01  5.12426495e-01  5.12426495e-01  5.12426495e-01  3.90608562e-07  2.23058993e-07  4.00000000e-02 
 5.00000000e-02  5.12426487e-01  5.12426487e-01  5.12426487e-01  5.12426487e-01  5.12426487e-01  5.12426487e-01  5.12426487e-01  3.90608534e-07  2.23023356e-07  5.00000000e-02 
 6.00000000e-02  5.12426493e-01  5.12426493e-01  5.12426493e-01  5.12426493e-01  5.12426493e-01  5.12426493e-01  5.12426493e-01  3.90608559e-07  2.22987655e-07  6.00000000e-02 
 7.00000000e-02  5.12426482e-01  5.12426482e-01  5.12426482e-01  5.12426482e-01  5.12426482e-01  5.12426482e-01  5.12426482e-01  3.90608511e-07  2.22951696e-07  7.00000000e-02 
 8.00000000e-02  5.12426491e-01  5.12426491e-01  5.12426491e-01  5.12426491e-01  5.12426491e-01  5.12426491e-01  5.12426491e-01  3.90608557e-07  2.22915817e-07  8.00000000e-02 
 9.00000000e-02  5.12426483e-01  5.12426483e-01  5.12426483e-01  5.12426483e-01  5.12426483e-01  5.12426483e-01  5.12426483e-01  3.90608520e-07  2.22879569e-07  9.00000000e-02 
 1.00000000e-01  5.12426488e-01  5.12426488e-01  5.12426488e-01  5.12426488e-01  5.12426488e-01  5.12426488e-01  5.12426488e-01  3.90608538e-07  2.22843399e-07  1.00000000e-01 
 1.10000000e-01  5.12426494e-01  5.12426494e-01  5.12426494e-01  5.12426494e-01  5.12426494e-01  5.12426494e-01  5.12426494e-01  3.90608564e-07  2.22807076e-07  1.10000000e-01 
 1.20000000e-01  5.12426482e-01  5.12426482e-01  5.12426482e-01  5.12426482e-01  5.12426482e-01  5.12426482e-01  5.12426482e-01  3.90608511e-07  2.22770455e-07  1.20000000e-01 
 1.30000000e-01  5.12426483e-01  5.12426483e-01  5.12426483e-01  5.12426483e-01  5.12426483e-01  5.12426483e-01  5.12426483e-01  3.90608518e-07  2.22733741e-07  1.30000000e-01 
 1.40000000e-01  5.12426490e-01  5.12426491e-01  5.12426490e-01  5.12426490e-01  5.12426490e-01  5.12426490e-01  5.12426490e-01  3.90608546e-07  2.22697032e-07  1.40000000e-01 
 1.50000000e-01  5.12426488e-01  5.12426488e-01  5.12426488e-01  5.12426488e-01  5.12426488e-01  5.12426488e-01  5.12426488e-01  3.90608538e-07  2.22660081e-07  1.50000000e-01 
 1.60000000e-01  5.12426488e-01  5.12426488e-01  5.12426488e-01  5.12426488e-01  5.12426488e-01  5.12426488e-01  5.12426488e-01  3.90608538e-07  2.22623017e-07  1.60000000e-01 
 1.70000000e-01  5.12426489e-01  5.12426489e-01  5.12426489e-01  5.12426488e-01  5.12426488e-01  5.12426489e-01  5.12426489e-01  3.90608538e-07  2.22585793e-07  1.70000000e-01 
 1.80000000e-01  5.12426485e-01  5.12426485e-01  5.12426485e-01  5.12426485e-01  5.12426485e-01  5.12426485e-01  5.12426485e-01  3.90608523e-07  2.22548509e-07  1.80000000e-01 
