 b0              v(b0)           v(b1)           v(b2)           v(b3)           v(b4)           v(b5)           v(b6)           i(vbias)        i(viout)        v(vout)        
 3.29579540e-09  3.29579540e-09  3.27445183e-09  3.31401925e-09  3.23744072e-09  3.28448984e-09  3.28996859e-09  3.22783099e-09  5.77564377e-07  3.17445910e-08  1.00000000e+00 
 5.35857376e-01  5.35857376e-01  3.27445184e-09  3.31401927e-09  3.23744073e-09  3.28448986e-09  3.28996860e-09  3.22783100e-09  5.77565322e-07  3.23956044e-08  1.00000000e+00 
 3.29579542e-09  3.29579542e-09  5.35857380e-01  3.31401927e-09  3.23744074e-09  3.28448986e-09  3.28996860e-09  3.22783100e-09  5.77565340e-07  3.35779688e-08  1.00000000e+00 
 5.35857556e-01  5.35857556e-01  5.35857556e-01  3.31401927e-09  3.23744074e-09  3.28448987e-09  3.28996861e-09  3.22783101e-09  5.77566299e-07  3.43572211e-08  1.00000000e+00 
 3.29579542e-09  3.29579542e-09  3.27445196e-09  5.35857382e-01  3.23744073e-09  3.28448986e-09  3.28996860e-09  3.22783100e-09  5.77565354e-07  3.69951394e-08  1.00000000e+00 
 5.35857561e-01  5.35857561e-01  3.27445196e-09  5.35857561e-01  3.23744074e-09  3.28448987e-09  3.28996861e-09  3.22783101e-09  5.77566324e-07  3.78760916e-08  1.00000000e+00 
 3.29579542e-09  3.29579542e-09  5.35857561e-01  5.35857561e-01  3.23744074e-09  3.28448987e-09  3.28996861e-09  3.22783101e-09  5.77566327e-07  3.92586514e-08  1.00000000e+00 
 5.35857727e-01  5.35857727e-01  5.35857727e-01  5.35857727e-01  3.23744074e-09  3.28448987e-09  3.28996861e-09  3.22783101e-09  5.77567231e-07  4.01662135e-08  1.00000000e+00 
