 v-sweep         v(b0)           v(b1)           v(b2)           v(b3)           v(b4)           v(b5)           v(b6)           i(vbias)        i(viout)        v(vout)        
 0.00000000e+00  5.63346123e-01  5.63346123e-01  5.63346123e-01  5.63346123e-01  5.63346123e-01  5.63346123e-01  3.30542861e-09  6.90666804e-07  4.01336404e-07  0.00000000e+00 
 1.00000000e-02  5.63346118e-01  5.63346118e-01  5.63346118e-01  5.63346118e-01  5.63346118e-01  5.63346118e-01  3.30542861e-09  6.90666779e-07  4.01336063e-07  1.00000000e-02 
 2.00000000e-02  5.63346120e-01  5.63346120e-01  5.63346120e-01  5.63346120e-01  5.63346120e-01  5.63346120e-01  3.30542861e-09  6.90666790e-07  4.01335838e-07  2.00000000e-02 
 3.00000000e-02  5.63346120e-01  5.63346120e-01  5.63346120e-01  5.63346120e-01  5.63346120e-01  5.63346120e-01  3.30542873e-09  6.90666793e-07  4.01335574e-07  3.00000000e-02 
 4.00000000e-02  5.63346121e-01  5.63346121e-01  5.63346121e-01  5.63346121e-01  5.63346121e-01  5.63346121e-01  3.30542861e-09  6.90666793e-07  4.01335371e-07  4.00000000e-02 
 5.00000000e-02  5.63346122e-01  5.63346122e-01  5.63346122e-01  5.63346122e-01  5.63346122e-01  5.63346122e-01  3.30542861e-09  6.90666800e-07  4.01335149e-07  5.00000000e-02 
 6.00000000e-02  5.63346117e-01  5.63346117e-01  5.63346117e-01  5.63346117e-01  5.63346117e-01  5.63346117e-01  3.30542861e-09  6.90666774e-07  4.01334833e-07  6.00000000e-02 
 7.00000000e-02  5.63346118e-01  5.63346118e-01  5.63346118e-01  5.63346118e-01  5.63346118e-01  5.63346118e-01  3.30542861e-09  6.90666777e-07  4.01334595e-07  7.00000000e-02 
 8.00000000e-02  5.63346121e-01  5.63346121e-01  5.63346121e-01  5.63346121e-01  5.63346121e-01  5.63346121e-01  3.30542861e-09  6.90666797e-07  4.01334392e-07  8.00000000e-02 
 9.00000000e-02  5.63346123e-01  5.63346123e-01  5.63346123e-01  5.63346123e-01  5.63346123e-01  5.63346123e-01  3.30542873e-09  6.90666802e-07  4.01334068e-07  9.00000000e-02 
 1.00000000e-01  5.63346122e-01  5.63346122e-01  5.63346122e-01  5.63346122e-01  5.63346122e-01  5.63346122e-01  3.30542861e-09  6.90666800e-07  4.01333852e-07  1.00000000e-01 
 1.10000000e-01  5.63346122e-01  5.63346122e-01  5.63346122e-01  5.63346122e-01  5.63346122e-01  5.63346122e-01  3.30542861e-09  6.90666802e-07  4.01333587e-07  1.10000000e-01 
 1.20000000e-01  5.63346123e-01  5.63346123e-01  5.63346123e-01  5.63346123e-01  5.63346123e-01  5.63346123e-01  3.30542873e-09  6.90666804e-07  4.01333369e-07  1.20000000e-01 
 1.30000000e-01  5.63346117e-01  5.63346117e-01  5.63346117e-01  5.63346117e-01  5.63346117e-01  5.63346117e-01  3.30542861e-09  6.90666772e-07  4.01333072e-07  1.30000000e-01 
 1.40000000e-01  5.63346119e-01  5.63346119e-01  5.63346119e-01  5.63346119e-01  5.63346119e-01  5.63346119e-01  3.30542873e-09  6.90666786e-07  4.01332792e-07  1.40000000e-01 
 1.50000000e-01  5.63346121e-01  5.63346121e-01  5.63346121e-01  5.63346121e-01  5.63346121e-01  5.63346121e-01  3.30542861e-09  6.90666795e-07  4.01332573e-07  1.50000000e-01 
 1.60000000e-01  5.63346121e-01  5.63346121e-01  5.63346121e-01  5.63346121e-01  5.63346121e-01  5.63346121e-01  3.30542861e-09  6.90666795e-07  4.01332305e-07  1.60000000e-01 
 1.70000000e-01  5.63346121e-01  5.63346121e-01  5.63346121e-01  5.63346121e-01  5.63346121e-01  5.63346121e-01  3.30542861e-09  6.90666797e-07  4.01332081e-07  1.70000000e-01 
 1.80000000e-01  5.63346120e-01  5.63346120e-01  5.63346120e-01  5.63346120e-01  5.63346120e-01  5.63346120e-01  3.30542861e-09  6.90666791e-07  4.01331817e-07  1.80000000e-01 
 1.90000000e-01  5.63346122e-01  5.63346122e-01  5.63346122e-01  5.63346122e-01  5.63346122e-01  5.63346122e-01  3.30542873e-09  6.90666802e-07  4.01331556e-07  1.90000000e-01 
 2.00000000e-01  5.63346124e-01  5.63346124e-01  5.63346124e-01  5.63346124e-01  5.63346124e-01  5.63346124e-01  3.30542861e-09  6.90666811e-07  4.01331306e-07  2.00000000e-01 
 2.10000000e-01  5.63346121e-01  5.63346121e-01  5.63346121e-01  5.63346121e-01  5.63346121e-01  5.63346121e-01  3.30542873e-09  6.90666793e-07  4.01331018e-07  2.10000000e-01 
 2.20000000e-01  5.63346119e-01  5.63346119e-01  5.63346119e-01  5.63346119e-01  5.63346119e-01  5.63346119e-01  3.30542873e-09  6.90666786e-07  4.01330762e-07  2.20000000e-01 
 2.30000000e-01  5.63346119e-01  5.63346119e-01  5.63346119e-01  5.63346119e-01  5.63346119e-01  5.63346119e-01  3.30542873e-09  6.90666782e-07  4.01330507e-07  2.30000000e-01 
 2.40000000e-01  5.63346120e-01  5.63346120e-01  5.63346120e-01  5.63346120e-01  5.63346120e-01  5.63346120e-01  3.30542861e-09  6.90666791e-07  4.01330263e-07  2.40000000e-01 
 2.50000000e-01  5.63346120e-01  5.63346120e-01  5.63346120e-01  5.63346120e-01  5.63346120e-01  5.63346120e-01  3.30542861e-09  6.90666788e-07  4.01329988e-07  2.50000000e-01 
