 vbias#branch    v(b0)           v(b1)           v(b2)           v(b3)           v(b4)           v(b5)           v(b6)           i(vbias)        i(viout)        v(vout)        
 7.82979335e-07  3.33723215e-09  3.26279169e-09  3.26557853e-09  3.25315443e-09  3.25090163e-09  3.24544522e-09  3.26192952e-09  7.82979335e-07  4.40713777e-08  1.00000000e+00 
 7.82980004e-07  5.74961000e-01  3.26279169e-09  3.26557854e-09  3.25315443e-09  3.25090164e-09  3.24544523e-09  3.26192942e-09  7.82980004e-07  4.87123444e-08  1.00000000e+00 
 7.82979983e-07  3.33723216e-09  5.74960996e-01  3.26557854e-09  3.25315443e-09  3.25090164e-09  3.24544523e-09  3.26192941e-09  7.82979983e-07  5.37114815e-08  1.00000000e+00 
 7.82980660e-07  5.74961117e-01  5.74961117e-01  3.26557854e-09  3.25315443e-09  3.25090164e-09  3.24544512e-09  3.26192942e-09  7.82980660e-07  5.91846856e-08  1.00000000e+00 
 7.82979965e-07  3.33723216e-09  3.26279158e-09  5.74960992e-01  3.25315443e-09  3.25090164e-09  3.24544523e-09  3.26192941e-09  7.82979965e-07  6.45784581e-08  1.00000000e+00 
 7.82980642e-07  5.74961114e-01  3.26279159e-09  5.74961114e-01  3.25315443e-09  3.25090164e-09  3.24544523e-09  3.26192953e-09  7.82980642e-07  7.16629884e-08  1.00000000e+00 
 7.82980624e-07  3.33723216e-09  5.74961110e-01  5.74961110e-01  3.25315443e-09  3.25090164e-09  3.24544523e-09  3.26192942e-09  7.82980624e-07  7.82352600e-08  1.00000000e+00 
 7.82981312e-07  5.74961234e-01  5.74961234e-01  5.74961233e-01  3.25315444e-09  3.25090165e-09  3.24544523e-09  3.26192942e-09  7.82981312e-07  8.47789039e-08  1.00000000e+00 
 7.82979969e-07  3.33723216e-09  3.26279158e-09  3.26557854e-09  5.74960994e-01  3.25090164e-09  3.24544523e-09  3.26192941e-09  7.82979969e-07  9.28348172e-08  1.00000000e+00 
 7.82980644e-07  5.74961114e-01  3.26279159e-09  3.26557854e-09  5.74961114e-01  3.25090164e-09  3.24544523e-09  3.26192953e-09  7.82980644e-07  1.01476964e-07  1.00000000e+00 
