 vbias#branch    v(b0)           v(b1)           v(b2)           v(b3)           v(b4)           v(b5)           v(b6)           i(vbias)        i(viout)        v(vout)        
 5.68378493e-07  3.32366651e-09  3.26078882e-09  3.25536594e-09  3.22960988e-09  3.25755888e-09  3.27781627e-09  3.25400311e-09  5.68378493e-07  3.64647619e-08  1.00000000e+00 
 5.68379544e-07  5.16834993e-01  3.26078883e-09  3.25536595e-09  3.22960989e-09  3.25755900e-09  3.27781628e-09  3.25400300e-09  5.68379544e-07  3.91789925e-08  1.00000000e+00 
 5.68379500e-07  3.32366652e-09  5.16834985e-01  3.25536594e-09  3.22960989e-09  3.25755889e-09  3.27781617e-09  3.25400300e-09  5.68379500e-07  4.12772181e-08  1.00000000e+00 
 5.68380546e-07  5.16835180e-01  5.16835180e-01  3.25536595e-09  3.22960989e-09  3.25755890e-09  3.27781617e-09  3.25400312e-09  5.68380546e-07  4.43945822e-08  1.00000000e+00 
 5.68379507e-07  3.32366652e-09  3.26078883e-09  5.16834986e-01  3.22960989e-09  3.25755889e-09  3.27781617e-09  3.25400300e-09  5.68379507e-07  4.88291718e-08  1.00000000e+00 
 5.68380548e-07  5.16835180e-01  3.26078894e-09  5.16835180e-01  3.22960989e-09  3.25755890e-09  3.27781628e-09  3.25400301e-09  5.68380548e-07  5.25575885e-08  1.00000000e+00 
 5.68380527e-07  3.32366652e-09  5.16835176e-01  5.16835176e-01  3.22960989e-09  3.25755901e-09  3.27781628e-09  3.25400301e-09  5.68380527e-07  5.51713839e-08  1.00000000e+00 
 5.68381569e-07  5.16835371e-01  5.16835371e-01  5.16835371e-01  3.22960989e-09  3.25755901e-09  3.27781629e-09  3.25400301e-09  5.68381569e-07  5.90010671e-08  1.00000000e+00 
 5.68379473e-07  3.32366640e-09  3.26078883e-09  3.25536595e-09  5.16834980e-01  3.25755889e-09  3.27781617e-09  3.25400300e-09  5.68379473e-07  6.67464946e-08  1.00000000e+00 
 5.68380523e-07  5.16835176e-01  3.26078883e-09  3.25536595e-09  5.16835176e-01  3.25755890e-09  3.27781628e-09  3.25400312e-09  5.68380523e-07  7.11623613e-08  1.00000000e+00 
 5.68380520e-07  3.32366652e-09  5.16835174e-01  3.25536595e-09  5.16835174e-01  3.25755890e-09  3.27781628e-09  3.25400301e-09  5.68380520e-07  7.42561710e-08  1.00000000e+00 
 5.68381529e-07  5.16835363e-01  5.16835363e-01  3.25536595e-09  5.16835363e-01  3.25755901e-09  3.27781629e-09  3.25400301e-09  5.68381529e-07  7.86212198e-08  1.00000000e+00 
 5.68380491e-07  3.32366652e-09  3.26078883e-09  5.16835170e-01  5.16835170e-01  3.25755890e-09  3.27781617e-09  3.25400301e-09  5.68380491e-07  8.38923242e-08  1.00000000e+00 
 5.68381546e-07  5.16835366e-01  3.26078895e-09  5.16835366e-01  5.16835366e-01  3.25755890e-09  3.27781629e-09  3.25400301e-09  5.68381546e-07  8.82839615e-08  1.00000000e+00 
 5.68381507e-07  3.32366653e-09  5.16835358e-01  5.16835359e-01  5.16835358e-01  3.25755901e-09  3.27781629e-09  3.25400301e-09  5.68381507e-07  9.11956306e-08  1.00000000e+00 
 5.68382530e-07  5.16835550e-01  5.16835550e-01  5.16835550e-01  5.16835550e-01  3.25755891e-09  3.27781629e-09  3.25400302e-09  5.68382530e-07  9.53631272e-08  1.00000000e+00 
 5.68379505e-07  3.32366640e-09  3.26078883e-09  3.25536595e-09  3.22960989e-09  5.16834986e-01  3.27781628e-09  3.25400312e-09  5.68379505e-07  1.09563793e-07  1.00000000e+00 
 5.68380552e-07  5.16835181e-01  3.26078895e-09  3.25536595e-09  3.22960990e-09  5.16835181e-01  3.27781629e-09  3.25400313e-09  5.68380552e-07  1.14204809e-07  1.00000000e+00 
 5.68380537e-07  3.32366652e-09  5.16835178e-01  3.25536595e-09  3.22960989e-09  5.16835178e-01  3.27781628e-09  3.25400301e-09  5.68380537e-07  1.17453396e-07  1.00000000e+00 
