 b0              v(b0)           v(b1)           v(b2)           i(Vbias)        i(viout)        v(vbout)       
 3.25986446e-09  3.25986446e-09  3.30472778e-09  3.28590938e-09  8.28228477e-07  8.26316793e-12  1.25348954e-01 
 6.22121548e-01  6.22121548e-01  3.30472779e-09  3.28590950e-09  8.28229114e-07  1.46768711e-07  5.04842516e-01 
 3.25986446e-09  3.25986446e-09  6.22121554e-01  3.28590950e-09  8.28229146e-07  2.66551057e-07  5.30834497e-01 
 6.22121670e-01  6.22121670e-01  6.22121670e-01  3.28590950e-09  8.28229803e-07  4.00199575e-07  5.49028888e-01 
 3.25986447e-09  3.25986447e-09  3.30472767e-09  6.22121553e-01  8.28229138e-07  5.55006013e-07  5.64086895e-01 
 6.22121669e-01  6.22121669e-01  3.30472779e-09  6.22121669e-01  8.28229794e-07  6.96153807e-07  5.74810275e-01 
 3.25986458e-09  3.25986458e-09  6.22121674e-01  6.22121674e-01  8.28229823e-07  8.13060440e-07  5.82325154e-01 
 6.22121786e-01  6.22121786e-01  6.22121786e-01  6.22121786e-01  8.28230463e-07  9.40630803e-07  5.89525978e-01 
