 vbias#branch    v(b0)           v(b1)           v(b2)           v(b3)           v(b4)           v(b5)           v(b6)           i(vbias)        i(viout)        v(vout)        
 7.88238970e-07  3.24780391e-09  3.27513678e-09  3.32762246e-09  3.28250699e-09  3.24637841e-09  3.25423039e-09  3.26159615e-09  7.88238970e-07  4.13543688e-08  1.00000000e+00 
 7.88239620e-07  5.89159188e-01  3.27513690e-09  3.32762247e-09  3.28250701e-09  3.24637842e-09  3.25423040e-09  3.26159605e-09  7.88239620e-07  4.41173427e-08  1.00000000e+00 
 7.88239653e-07  3.24780391e-09  5.89159194e-01  3.32762247e-09  3.28250700e-09  3.24637842e-09  3.25423040e-09  3.26159616e-09  7.88239653e-07  4.73774868e-08  1.00000000e+00 
 7.88240312e-07  5.89159308e-01  5.89159308e-01  3.32762237e-09  3.28250701e-09  3.24637854e-09  3.25423041e-09  3.26159606e-09  7.88240312e-07  5.07182385e-08  1.00000000e+00 
 7.88239681e-07  3.24780391e-09  3.27513678e-09  5.89159199e-01  3.28250700e-09  3.24637842e-09  3.25423040e-09  3.26159616e-09  7.88239681e-07  5.48644543e-08  1.00000000e+00 
 7.88240341e-07  5.89159313e-01  3.27513680e-09  5.89159313e-01  3.28250701e-09  3.24637854e-09  3.25423041e-09  3.26159606e-09  7.88240341e-07  5.91584985e-08  1.00000000e+00 
 7.88240373e-07  3.24780392e-09  5.89159319e-01  5.89159319e-01  3.28250701e-09  3.24637854e-09  3.25423041e-09  3.26159606e-09  7.88240373e-07  6.35828954e-08  1.00000000e+00 
 7.88241033e-07  5.89159433e-01  5.89159433e-01  5.89159433e-01  3.28250702e-09  3.24637843e-09  3.25423041e-09  3.26159618e-09  7.88241033e-07  6.78895056e-08  1.00000000e+00 
 7.88239674e-07  3.24780391e-09  3.27513678e-09  3.32762247e-09  5.89159198e-01  3.24637842e-09  3.25423040e-09  3.26159605e-09  7.88239674e-07  8.20392358e-08  1.00000000e+00 
 7.88240338e-07  5.89159313e-01  3.27513691e-09  3.32762248e-09  5.89159313e-01  3.24637843e-09  3.25423041e-09  3.26159617e-09  7.88240338e-07  8.74991670e-08  1.00000000e+00 
 7.88240376e-07  3.24780392e-09  5.89159319e-01  3.32762248e-09  5.89159319e-01  3.24637843e-09  3.25423041e-09  3.26159617e-09  7.88240376e-07  9.29199153e-08  1.00000000e+00 
 7.88241032e-07  5.89159433e-01  5.89159433e-01  3.32762249e-09  5.89159433e-01  3.24637843e-09  3.25423041e-09  3.26159618e-09  7.88241032e-07  9.78945707e-08  1.00000000e+00 
 7.88240398e-07  3.24780392e-09  3.27513691e-09  5.89159323e-01  5.89159323e-01  3.24637843e-09  3.25423041e-09  3.26159617e-09  7.88240398e-07  1.03003394e-07  1.00000000e+00 
 7.88241064e-07  5.89159438e-01  3.27513691e-09  5.89159439e-01  5.89159439e-01  3.24637843e-09  3.25423041e-09  3.26159618e-09  7.88241064e-07  1.08149234e-07  1.00000000e+00 
 7.88241088e-07  3.24780393e-09  5.89159443e-01  5.89159443e-01  5.89159443e-01  3.24637843e-09  3.25423041e-09  3.26159618e-09  7.88241088e-07  1.12989262e-07  1.00000000e+00 
 7.88241749e-07  5.89159557e-01  5.89159557e-01  5.89159557e-01  5.89159557e-01  3.24637843e-09  3.25423042e-09  3.26159618e-09  7.88241749e-07  1.17447343e-07  1.00000000e+00 
 7.88239641e-07  3.24780392e-09  3.27513690e-09  3.32762247e-09  3.28250701e-09  5.89159192e-01  3.25423040e-09  3.26159617e-09  7.88239641e-07  1.52112609e-07  1.00000000e+00 
 7.88240319e-07  5.89159309e-01  3.27513691e-09  3.32762248e-09  3.28250701e-09  5.89159310e-01  3.25423041e-09  3.26159606e-09  7.88240319e-07  1.57755881e-07  1.00000000e+00 
 7.88240345e-07  3.24780381e-09  5.89159314e-01  3.32762248e-09  3.28250701e-09  5.89159314e-01  3.25423041e-09  3.26159606e-09  7.88240345e-07  1.63369165e-07  1.00000000e+00 
 7.88241004e-07  5.89159428e-01  5.89159428e-01  3.32762237e-09  3.28250702e-09  5.89159428e-01  3.25423041e-09  3.26159617e-09  7.88241004e-07  1.68429331e-07  1.00000000e+00 
 7.88240374e-07  3.24780381e-09  3.27513691e-09  5.89159319e-01  3.28250701e-09  5.89159319e-01  3.25423041e-09  3.26159606e-09  7.88240374e-07  1.73789338e-07  1.00000000e+00 
 7.88241042e-07  5.89159434e-01  3.27513680e-09  5.89159434e-01  3.28250702e-09  5.89159434e-01  3.25423041e-09  3.26159617e-09  7.88241042e-07  1.79020500e-07  1.00000000e+00 
