 vmeas#branch    v(b0)           v(b1)           v(b2)           v(b3)           v(b4)           v(b5)           v(b6)           i(vbias)        i(viout)        v(vout)        
 9.74644693e-12  3.24161427e-09  3.26239901e-09  3.29321569e-09  3.26874885e-09  3.28957537e-09  3.30387097e-09  3.25376182e-09  6.98040040e-07  1.76640924e-11  1.00000000e+00 
 8.20660469e-09  5.23696521e-01  3.26239902e-09  3.29321571e-09  3.26874886e-09  3.28957539e-09  3.30387099e-09  3.25376183e-09  6.98040875e-07  9.21441767e-09  1.00000000e+00 
 1.56621356e-08  3.24161429e-09  5.23696522e-01  3.29321571e-09  3.26874886e-09  3.28957539e-09  3.30387099e-09  3.25376183e-09  6.98040882e-07  1.74742354e-08  1.00000000e+00 
 2.39572439e-08  5.23696675e-01  5.23696675e-01  3.29321571e-09  3.26874887e-09  3.28957539e-09  3.30387100e-09  3.25376184e-09  6.98041728e-07  2.66018105e-08  1.00000000e+00 
 3.16341649e-08  3.24161429e-09  3.26239891e-09  5.23696521e-01  3.26874886e-09  3.28957539e-09  3.30387088e-09  3.25376183e-09  6.98040878e-07  3.50056979e-08  1.00000000e+00 
 3.99818424e-08  5.23696678e-01  3.26239903e-09  5.23696678e-01  3.26874887e-09  3.28957539e-09  3.30387100e-09  3.25376184e-09  6.98041749e-07  4.41051213e-08  1.00000000e+00 
 4.73601764e-08  3.24161429e-09  5.23696672e-01  5.23696672e-01  3.26874887e-09  3.28957539e-09  3.30387100e-09  3.25376184e-09  6.98041717e-07  5.21194892e-08  1.00000000e+00 
 5.54318904e-08  5.23696827e-01  5.23696828e-01  5.23696827e-01  3.26874885e-09  3.28957538e-09  3.30387099e-09  3.25376182e-09  6.98042570e-07  6.08597048e-08  1.00000000e+00 
 6.26206680e-08  3.24161429e-09  3.26239891e-09  3.29321571e-09  5.23696522e-01  3.28957539e-09  3.30387088e-09  3.25376172e-09  6.98040875e-07  6.86220858e-08  1.00000000e+00 
 7.09951468e-08  5.23696675e-01  3.26239890e-09  3.29321570e-09  5.23696676e-01  3.28957538e-09  3.30387098e-09  3.25376182e-09  6.98041735e-07  7.76411326e-08  1.00000000e+00 
 7.83988660e-08  3.24161441e-09  5.23696681e-01  3.29321571e-09  5.23696681e-01  3.28957539e-09  3.30387100e-09  3.25376184e-09  6.98041767e-07  8.55946922e-08  1.00000000e+00 
