 vbias#branch    v(b0)           v(b1)           v(b2)           v(b3)           v(b4)           v(b5)           v(b6)           i(vbias)        i(viout)        v(vout)        
 1.57180056e-07  3.30490014e-09  3.35507674e-09  3.33049253e-09  3.44256648e-09  3.40581087e-09  3.59164037e-09  3.45066650e-09  1.57180056e-07  1.00095576e-09  1.00000000e+00 
 1.57181175e-07  4.50405443e-01  3.35507682e-09  3.33049265e-09  3.44256650e-09  3.40581093e-09  3.59164044e-09  3.45066655e-09  1.57181175e-07  1.57690749e-09  1.00000000e+00 
 1.57181062e-07  3.30490021e-09  4.50405368e-01  3.33049263e-09  3.44256647e-09  3.40581090e-09  3.59164040e-09  3.45066647e-09  1.57181062e-07  2.73250578e-09  1.00000000e+00 
 1.57182233e-07  4.50406228e-01  4.50406228e-01  3.33049263e-09  3.44256662e-09  3.40581097e-09  3.59164041e-09  3.45066653e-09  1.57182233e-07  4.21540847e-09  1.00000000e+00 
 1.57181114e-07  3.30490025e-09  3.35507681e-09  4.50405412e-01  3.44256650e-09  3.40581093e-09  3.59164038e-09  3.45066650e-09  1.57181114e-07  5.62597791e-09  1.00000000e+00 
 1.57182150e-07  4.50406191e-01  3.35507680e-09  4.50406191e-01  3.44256656e-09  3.40581096e-09  3.59164047e-09  3.45066653e-09  1.57182150e-07  7.15684223e-09  1.00000000e+00 
 1.57182084e-07  3.30490038e-09  4.50406122e-01  4.50406122e-01  3.44256655e-09  3.40581096e-09  3.59164046e-09  3.45066653e-09  1.57182084e-07  8.70285533e-09  1.00000000e+00 
 1.57183159e-07  4.50406935e-01  4.50406936e-01  4.50406935e-01  3.44256661e-09  3.40581100e-09  3.59164050e-09  3.45066656e-09  1.57183159e-07  1.02386792e-08  1.00000000e+00 
 1.57181097e-07  3.30490025e-09  3.35507681e-09  3.33049259e-09  4.50405396e-01  3.40581087e-09  3.59164043e-09  3.45066650e-09  1.57181097e-07  1.16924497e-08  1.00000000e+00 
 1.57182138e-07  4.50406171e-01  3.35507679e-09  3.33049263e-09  4.50406171e-01  3.40581096e-09  3.59164046e-09  3.45066653e-09  1.57182138e-07  1.31955886e-08  1.00000000e+00 
 1.57182117e-07  3.30490038e-09  4.50406153e-01  3.33049263e-09  4.50406153e-01  3.40581096e-09  3.59164046e-09  3.45066653e-09  1.57182117e-07  1.47343826e-08  1.00000000e+00 
