 vbias#branch    v(b0)           v(b1)           v(b2)           v(b3)           v(b4)           v(b5)           v(b6)           i(vbias)        i(viout)        v(vout)        
 6.52430575e-07  3.24767438e-09  3.30622786e-09  3.29712132e-09  3.23147640e-09  3.27859043e-09  3.27299737e-09  3.27202470e-09  6.52430575e-07  3.57906913e-08  1.00000000e+00 
 6.52431439e-07  5.20006014e-01  3.30622798e-09  3.29712134e-09  3.23147631e-09  3.27859045e-09  3.27299739e-09  3.27202471e-09  6.52431439e-07  3.82500360e-08  1.00000000e+00 
 6.52431453e-07  3.24767439e-09  5.20006017e-01  3.29712133e-09  3.23147641e-09  3.27859044e-09  3.27299738e-09  3.27202482e-09  6.52431453e-07  4.10394492e-08  1.00000000e+00 
 6.52432316e-07  5.20006171e-01  5.20006171e-01  3.29712133e-09  3.23147641e-09  3.27859044e-09  3.27299738e-09  3.27202482e-09  6.52432316e-07  4.39451071e-08  1.00000000e+00 
 6.52431456e-07  3.24767439e-09  3.30622798e-09  5.20006017e-01  3.23147641e-09  3.27859044e-09  3.27299738e-09  3.27202470e-09  6.52431456e-07  4.59534490e-08  1.00000000e+00 
 6.52432288e-07  5.20006167e-01  3.30622787e-09  5.20006167e-01  3.23147641e-09  3.27859044e-09  3.27299738e-09  3.27202482e-09  6.52432288e-07  4.93659300e-08  1.00000000e+00 
 6.52432330e-07  3.24767440e-09  5.20006175e-01  5.20006175e-01  3.23147631e-09  3.27859045e-09  3.27299739e-09  3.27202483e-09  6.52432330e-07  5.29168460e-08  1.00000000e+00 
 6.52433194e-07  5.20006330e-01  5.20006330e-01  5.20006330e-01  3.23147631e-09  3.27859046e-09  3.27299740e-09  3.27202472e-09  6.52433194e-07  5.65864013e-08  1.00000000e+00 
 6.52431428e-07  3.24767439e-09  3.30622798e-09  3.29712133e-09  5.20006011e-01  3.27859032e-09  3.27299738e-09  3.27202471e-09  6.52431428e-07  5.96978893e-08  1.00000000e+00 
 6.52432259e-07  5.20006162e-01  3.30622788e-09  3.29712123e-09  5.20006162e-01  3.27859045e-09  3.27299739e-09  3.27202483e-09  6.52432259e-07  6.39447109e-08  1.00000000e+00 
 6.52432295e-07  3.24767439e-09  5.20006169e-01  3.29712133e-09  5.20006169e-01  3.27859044e-09  3.27299749e-09  3.27202482e-09  6.52432295e-07  6.83117705e-08  1.00000000e+00 
 6.52433165e-07  5.20006324e-01  5.20006324e-01  3.29712134e-09  5.20006324e-01  3.27859045e-09  3.27299738e-09  3.27202483e-09  6.52433165e-07  7.26168352e-08  1.00000000e+00 
 6.52432281e-07  3.24767439e-09  3.30622798e-09  5.20006166e-01  5.20006166e-01  3.27859044e-09  3.27299749e-09  3.27202482e-09  6.52432281e-07  7.50862270e-08  1.00000000e+00 
 6.52433155e-07  5.20006322e-01  3.30622799e-09  5.20006322e-01  5.20006322e-01  3.27859045e-09  3.27299738e-09  3.27202471e-09  6.52433155e-07  7.95461190e-08  1.00000000e+00 
 6.52433183e-07  3.24767440e-09  5.20006329e-01  5.20006329e-01  5.20006329e-01  3.27859033e-09  3.27299739e-09  3.27202483e-09  6.52433183e-07  8.38615506e-08  1.00000000e+00 
 6.52434011e-07  5.20006477e-01  5.20006477e-01  5.20006477e-01  5.20006477e-01  3.27859045e-09  3.27299739e-09  3.27202483e-09  6.52434011e-07  8.81163800e-08  1.00000000e+00 
 6.52431453e-07  3.24767439e-09  3.30622787e-09  3.29712133e-09  3.23147630e-09  5.20006016e-01  3.27299738e-09  3.27202482e-09  6.52431453e-07  1.14363019e-07  1.00000000e+00 
 6.52432281e-07  5.20006166e-01  3.30622787e-09  3.29712122e-09  3.23147641e-09  5.20006166e-01  3.27299738e-09  3.27202482e-09  6.52432281e-07  1.19090586e-07  1.00000000e+00 
 6.52432320e-07  3.24767439e-09  5.20006173e-01  3.29712133e-09  3.23147641e-09  5.20006173e-01  3.27299738e-09  3.27202482e-09  6.52432320e-07  1.23889521e-07  1.00000000e+00 
 6.52433169e-07  5.20006326e-01  5.20006326e-01  3.29712123e-09  3.23147642e-09  5.20006326e-01  3.27299739e-09  3.27202483e-09  6.52433169e-07  1.28489383e-07  1.00000000e+00 
