 v-sweep         v(b0)           v(b1)           v(b2)           v(b3)           v(b4)           v(b5)           v(b6)           i(vbias)        i(viout)        v(vout)        
 0.00000000e+00  2.09863790e-21  2.09863790e-21  2.09863787e-21  2.09863790e-21  2.09863787e-21  2.09863790e-21  2.09863790e-21 -5.51377469e-31 -2.61796146e-03  1.00000000e+00 
 1.00000000e-02  2.55789045e-03  2.55789045e-03  2.55789045e-03  2.55789045e-03  2.55789045e-03  2.55789045e-03  2.55789045e-03  8.08735346e-15 -2.28599999e-03  1.00000000e+00 
 2.00000000e-02  5.17186946e-03  5.17186946e-03  5.17186946e-03  5.17186946e-03  5.17186946e-03  5.17186946e-03  5.17186946e-03  1.60971292e-14 -1.97656739e-03  1.00000000e+00 
 3.00000000e-02  7.85026652e-03  7.85026652e-03  7.85026652e-03  7.85026652e-03  7.85026653e-03  7.85026652e-03  7.85026652e-03  2.40514597e-14 -1.69109873e-03  1.00000000e+00 
 4.00000000e-02  1.05985518e-02  1.05985518e-02  1.05985518e-02  1.05985518e-02  1.05985518e-02  1.05985518e-02  1.05985518e-02  3.19822252e-14 -1.43107272e-03  1.00000000e+00 
 5.00000000e-02  1.34278701e-02  1.34278701e-02  1.34278701e-02  1.34278701e-02  1.34278701e-02  1.34278701e-02  1.34278701e-02  3.98692031e-14 -1.19721511e-03  1.00000000e+00 
 6.00000000e-02  1.63120130e-02  1.63120130e-02  1.63120130e-02  1.63120130e-02  1.63120130e-02  1.63120130e-02  1.63120130e-02  4.77309481e-14 -9.90189826e-04  1.00000000e+00 
 7.00000000e-02  1.92945355e-02  1.92945355e-02  1.92945355e-02  1.92945355e-02  1.92945355e-02  1.92945355e-02  1.92945355e-02  5.56133977e-14 -8.09643468e-04  1.00000000e+00 
 8.00000000e-02  2.23642484e-02  2.23642484e-02  2.23642484e-02  2.23642484e-02  2.23642484e-02  2.23642484e-02  2.23642484e-02  6.34591038e-14 -6.54897462e-04  1.00000000e+00 
 9.00000000e-02  2.54988667e-02  2.54988667e-02  2.54988667e-02  2.54988667e-02  2.54988668e-02  2.54988668e-02  2.54988667e-02  7.13128517e-14 -5.24430472e-04  1.00000000e+00 
 1.00000000e-01  2.87528338e-02  2.87528338e-02  2.87528338e-02  2.87528338e-02  2.87528339e-02  2.87528338e-02  2.87528338e-02  7.91992655e-14 -4.16204990e-04  1.00000000e+00 
 1.10000000e-01  3.20412562e-02  3.20412562e-02  3.20412562e-02  3.20412562e-02  3.20412563e-02  3.20412562e-02  3.20412562e-02  8.70695143e-14 -3.27795021e-04  1.00000000e+00 
 1.20000000e-01  3.53961192e-02  3.53961192e-02  3.53961192e-02  3.53961192e-02  3.53961193e-02  3.53961192e-02  3.53961192e-02  9.49070701e-14 -2.56561216e-04  1.00000000e+00 
