 b0              v(b0)           v(b1)           v(b2)           i(vbias)        i(viout)        v(vbout)       
 3.26871936e-09  3.26871936e-09  3.30342615e-09  3.29950429e-09  6.29520961e-07  3.21703411e-08  4.19159764e-01 
 5.68546889e-01  5.68546889e-01  3.30342606e-09  3.29950431e-09  6.29521897e-07  9.31034538e-08  4.60734314e-01 
 3.26871937e-09  3.26871937e-09  5.68546890e-01  3.29950431e-09  6.29521899e-07  1.82772688e-07  4.88178215e-01 
 5.68547062e-01  5.68547062e-01  5.68547062e-01  3.29950432e-09  6.29522823e-07  2.55157079e-07  5.02104539e-01 
 3.26871926e-09  3.26871926e-09  3.30342618e-09  5.68546879e-01  6.29521844e-07  3.78838898e-07  5.18932484e-01 
 5.68547056e-01  5.68547056e-01  3.30342617e-09  5.68547056e-01  6.29522795e-07  4.51665972e-07  5.26542506e-01 
 3.26871936e-09  3.26871936e-09  5.68547054e-01  5.68547054e-01  6.29522781e-07  5.38330337e-07  5.34221017e-01 
 5.68547228e-01  5.68547228e-01  5.68547228e-01  5.68547227e-01  6.29523717e-07  6.09302301e-07  5.39690373e-01 
