 b0              v(b0)           v(b1)           v(b2)           i(Vbias)        i(viout)        v(vbout)       
 1.60507568e-09  1.60507568e-09  1.59265468e-09  1.59982425e-09  7.63981159e-07  8.41549053e-12  9.77868353e-02 
 5.72616818e-01  5.72616818e-01  1.59265469e-09  1.59982414e-09  7.63981872e-07  1.26301025e-07  4.62372637e-01 
 1.60507569e-09  1.60507569e-09  5.72616816e-01  1.59982425e-09  7.63981863e-07  2.43355657e-07  4.89791878e-01 
 5.72616941e-01  5.72616941e-01  5.72616941e-01  1.59982426e-09  7.63982568e-07  3.59871116e-07  5.06455412e-01 
 1.60507568e-09  1.60507568e-09  1.59265468e-09  5.72616822e-01  7.63981891e-07  4.90755760e-07  5.19865667e-01 
 5.72616949e-01  5.72616949e-01  1.59265469e-09  5.72616949e-01  7.63982611e-07  6.11541342e-07  5.29507423e-01 
 1.60507569e-09  1.60507569e-09  5.72616946e-01  5.72616946e-01  7.63982596e-07  7.23900499e-07  5.36985550e-01 
 5.72617073e-01  5.72617073e-01  5.72617073e-01  5.72617073e-01  7.63983312e-07  8.34806400e-07  5.43373824e-01 
