 vbias#branch    v(b0)           v(b1)           v(b2)           v(b3)           v(b4)           v(b5)           v(b6)           i(vbias)        i(viout)        v(vout)        
 7.38359002e-07  3.29169743e-09  3.24920622e-09  3.27302118e-09  3.30134168e-09  3.26810613e-09  3.25150396e-09  3.25002139e-09  7.38359002e-07  4.52122038e-08  1.00000000e+00 
 7.38359642e-07  5.19057129e-01  3.24920623e-09  3.27302119e-09  3.30134169e-09  3.26810614e-09  3.25150397e-09  3.25002140e-09  7.38359642e-07  4.74550745e-08  1.00000000e+00 
 7.38359649e-07  3.29169744e-09  5.19057131e-01  3.27302119e-09  3.30134157e-09  3.26810614e-09  3.25150397e-09  3.25002140e-09  7.38359649e-07  5.05691702e-08  1.00000000e+00 
 7.38360274e-07  5.19057238e-01  5.19057238e-01  3.27302120e-09  3.30134169e-09  3.26810614e-09  3.25150397e-09  3.25002140e-09  7.38360274e-07  5.30788782e-08  1.00000000e+00 
 7.38359631e-07  3.29169744e-09  3.24920623e-09  5.19057128e-01  3.30134169e-09  3.26810603e-09  3.25150397e-09  3.25002140e-09  7.38359631e-07  5.58563755e-08  1.00000000e+00 
 7.38360274e-07  5.19057239e-01  3.24920623e-09  5.19057239e-01  3.30134169e-09  3.26810614e-09  3.25150397e-09  3.25002140e-09  7.38360274e-07  5.88354254e-08  1.00000000e+00 
 7.38360285e-07  3.29169733e-09  5.19057241e-01  5.19057241e-01  3.30134158e-09  3.26810615e-09  3.25150398e-09  3.25002140e-09  7.38360285e-07  6.25975929e-08  1.00000000e+00 
 7.38360917e-07  5.19057350e-01  5.19057350e-01  5.19057350e-01  3.30134157e-09  3.26810614e-09  3.25150397e-09  3.25002140e-09  7.38360917e-07  6.56280861e-08  1.00000000e+00 
 7.38359642e-07  3.29169733e-09  3.24920634e-09  3.27302120e-09  5.19057130e-01  3.26810614e-09  3.25150386e-09  3.25002140e-09  7.38359642e-07  8.12760987e-08  1.00000000e+00 
 7.38360267e-07  5.19057237e-01  3.24920623e-09  3.27302120e-09  5.19057237e-01  3.26810614e-09  3.25150397e-09  3.25002151e-09  7.38360267e-07  8.52515285e-08  1.00000000e+00 
 7.38360274e-07  3.29169744e-09  5.19057240e-01  3.27302120e-09  5.19057240e-01  3.26810614e-09  3.25150397e-09  3.25002151e-09  7.38360274e-07  9.02262656e-08  1.00000000e+00 
 7.38360896e-07  5.19057347e-01  5.19057347e-01  3.27302120e-09  5.19057347e-01  3.26810614e-09  3.25150397e-09  3.25002140e-09  7.38360896e-07  9.40467970e-08  1.00000000e+00 
 7.38360274e-07  3.29169744e-09  3.24920623e-09  5.19057239e-01  5.19057239e-01  3.26810614e-09  3.25150397e-09  3.25002151e-09  7.38360274e-07  9.75666410e-08  1.00000000e+00 
 7.38360914e-07  5.19057349e-01  3.24920623e-09  5.19057349e-01  5.19057349e-01  3.26810614e-09  3.25150397e-09  3.25002151e-09  7.38360914e-07  1.01538248e-07  1.00000000e+00 
 7.38360921e-07  3.29169744e-09  5.19057351e-01  5.19057351e-01  5.19057351e-01  3.26810614e-09  3.25150397e-09  3.25002151e-09  7.38360921e-07  1.06169580e-07  1.00000000e+00 
 7.38361560e-07  5.19057461e-01  5.19057461e-01  5.19057461e-01  5.19057461e-01  3.26810615e-09  3.25150398e-09  3.25002141e-09  7.38361560e-07  1.09751085e-07  1.00000000e+00 
 7.38359628e-07  3.29169733e-09  3.24920623e-09  3.27302120e-09  3.30134158e-09  5.19057127e-01  3.25150397e-09  3.25002140e-09  7.38359628e-07  1.21918703e-07  1.00000000e+00 
 7.38360260e-07  5.19057236e-01  3.24920623e-09  3.27302120e-09  3.30134169e-09  5.19057236e-01  3.25150397e-09  3.25002151e-09  7.38360260e-07  1.26349832e-07  1.00000000e+00 
 7.38360281e-07  3.29169744e-09  5.19057241e-01  3.27302119e-09  3.30134158e-09  5.19057241e-01  3.25150397e-09  3.25002139e-09  7.38360281e-07  1.31907242e-07  1.00000000e+00 
 7.38360903e-07  5.19057348e-01  5.19057348e-01  3.27302120e-09  3.30134170e-09  5.19057348e-01  3.25150398e-09  3.25002141e-09  7.38360903e-07  1.36078611e-07  1.00000000e+00 
 7.38360288e-07  3.29169744e-09  3.24920623e-09  5.19057242e-01  3.30134169e-09  5.19057242e-01  3.25150397e-09  3.25002151e-09  7.38360288e-07  1.40186046e-07  1.00000000e+00 
 7.38360914e-07  5.19057350e-01  3.24920623e-09  5.19057350e-01  3.30134169e-09  5.19057350e-01  3.25150397e-09  3.25002140e-09  7.38360914e-07  1.44519547e-07  1.00000000e+00 
 7.38360924e-07  3.29169733e-09  5.19057351e-01  5.19057351e-01  3.30134170e-09  5.19057351e-01  3.25150398e-09  3.25002141e-09  7.38360924e-07  1.49593760e-07  1.00000000e+00 
 7.38361560e-07  5.19057461e-01  5.19057462e-01  5.19057461e-01  3.30134169e-09  5.19057461e-01  3.25150397e-09  3.25002140e-09  7.38361560e-07  1.53452589e-07  1.00000000e+00 
 7.38360281e-07  3.29169744e-09  3.24920623e-09  3.27302120e-09  5.19057241e-01  5.19057241e-01  3.25150398e-09  3.25002140e-09  7.38360281e-07  1.69866297e-07  1.00000000e+00 
 7.38360910e-07  5.19057348e-01  3.24920634e-09  3.27302120e-09  5.19057348e-01  5.19057348e-01  3.25150397e-09  3.25002140e-09  7.38360910e-07  1.74024507e-07  1.00000000e+00 
 7.38360917e-07  3.29169744e-09  5.19057350e-01  3.27302120e-09  5.19057350e-01  5.19057350e-01  3.25150397e-09  3.25002151e-09  7.38360917e-07  1.79057409e-07  1.00000000e+00 
 7.38361553e-07  5.19057460e-01  5.19057460e-01  3.27302120e-09  5.19057460e-01  5.19057460e-01  3.25150397e-09  3.25002140e-09  7.38361553e-07  1.82888385e-07  1.00000000e+00 
 7.38360921e-07  3.29169745e-09  3.24920635e-09  5.19057351e-01  5.19057351e-01  5.19057351e-01  3.25150398e-09  3.25002141e-09  7.38360921e-07  1.86233322e-07  1.00000000e+00 
 7.38361560e-07  5.19057461e-01  3.24920624e-09  5.19057462e-01  5.19057462e-01  5.19057462e-01  3.25150398e-09  3.25002141e-09  7.38361560e-07  1.90133164e-07  1.00000000e+00 
 7.38361585e-07  3.29169745e-09  5.19057466e-01  5.19057466e-01  5.19057466e-01  5.19057466e-01  3.25150397e-09  3.25002151e-09  7.38361585e-07  1.94591138e-07  1.00000000e+00 
 7.38362196e-07  5.19057572e-01  5.19057572e-01  5.19057572e-01  5.19057572e-01  5.19057572e-01  3.25150398e-09  3.25002140e-09  7.38362196e-07  1.98018796e-07  1.00000000e+00 
