 vbias#branch    v(b0)           v(b1)           v(b2)           v(b3)           v(b4)           v(b5)           v(b6)           i(vbias)        i(viout)        v(vout)        
 7.81824145e-07  3.25781839e-09  3.24223399e-09  3.31764286e-09  3.23435325e-09  3.26815778e-09  3.28578937e-09  3.17647383e-09  7.81824145e-07  5.96611045e-08  1.00000000e+00 
 7.81824703e-07  5.42712670e-01  3.24223399e-09  3.31764287e-09  3.23435325e-09  3.26815778e-09  3.28578938e-09  3.17647384e-09  7.81824703e-07  6.39942570e-08  1.00000000e+00 
 7.81824710e-07  3.25781850e-09  5.42712672e-01  3.31764298e-09  3.23435325e-09  3.26815778e-09  3.28578938e-09  3.17647373e-09  7.81824710e-07  6.90458037e-08  1.00000000e+00 
 7.81825250e-07  5.42712763e-01  5.42712763e-01  3.31764287e-09  3.23435325e-09  3.26815779e-09  3.28578938e-09  3.17647384e-09  7.81825250e-07  7.41879234e-08  1.00000000e+00 
 7.81824717e-07  3.25781839e-09  3.24223388e-09  5.42712672e-01  3.23435325e-09  3.26815778e-09  3.28578938e-09  3.17647373e-09  7.81824717e-07  7.98404542e-08  1.00000000e+00 
 7.81825264e-07  5.42712765e-01  3.24223399e-09  5.42712765e-01  3.23435325e-09  3.26815779e-09  3.28578927e-09  3.17647384e-09  7.81825264e-07  8.60071623e-08  1.00000000e+00 
 7.81825278e-07  3.25781839e-09  5.42712768e-01  5.42712768e-01  3.23435325e-09  3.26815779e-09  3.28578938e-09  3.17647384e-09  7.81825278e-07  9.24567587e-08  1.00000000e+00 
 7.81825829e-07  5.42712861e-01  5.42712861e-01  5.42712861e-01  3.23435325e-09  3.26815779e-09  3.28578927e-09  3.17647384e-09  7.81825829e-07  9.88265469e-08  1.00000000e+00 
 7.81824713e-07  3.25781850e-09  3.24223399e-09  3.31764298e-09  5.42712672e-01  3.26815778e-09  3.28578938e-09  3.17647384e-09  7.81824713e-07  1.17335077e-07  1.00000000e+00 
 7.81825246e-07  5.42712762e-01  3.24223399e-09  3.31764287e-09  5.42712762e-01  3.26815779e-09  3.28578938e-09  3.17647384e-09  7.81825246e-07  1.24880508e-07  1.00000000e+00 
 7.81825257e-07  3.25781850e-09  5.42712765e-01  3.31764287e-09  5.42712765e-01  3.26815779e-09  3.28578938e-09  3.17647384e-09  7.81825257e-07  1.32584084e-07  1.00000000e+00 
 7.81825808e-07  5.42712857e-01  5.42712857e-01  3.31764299e-09  5.42712857e-01  3.26815779e-09  3.28578939e-09  3.17647384e-09  7.81825808e-07  1.39853050e-07  1.00000000e+00 
 7.81825275e-07  3.25781839e-09  3.24223388e-09  5.42712767e-01  5.42712767e-01  3.26815779e-09  3.28578927e-09  3.17647384e-09  7.81825275e-07  1.46450162e-07  1.00000000e+00 
 7.81825825e-07  5.42712860e-01  3.24223400e-09  5.42712860e-01  5.42712860e-01  3.26815779e-09  3.28578939e-09  3.17647384e-09  7.81825825e-07  1.53793835e-07  1.00000000e+00 
 7.81825843e-07  3.25781840e-09  5.42712863e-01  5.42712863e-01  5.42712863e-01  3.26815780e-09  3.28578928e-09  3.17647385e-09  7.81825843e-07  1.60915860e-07  1.00000000e+00 
 7.81826365e-07  5.42712952e-01  5.42712952e-01  5.42712952e-01  5.42712952e-01  3.26815779e-09  3.28578928e-09  3.17647384e-09  7.81826365e-07  1.67695013e-07  1.00000000e+00 
 7.81824692e-07  3.25781839e-09  3.24223388e-09  3.31764287e-09  3.23435325e-09  5.42712669e-01  3.28578927e-09  3.17647384e-09  7.81824692e-07  1.83863449e-07  1.00000000e+00 
