 vmeas#branch    v(b0)           v(b1)           v(b2)           v(b3)           v(b4)           v(b5)           v(b6)           i(vbias)        i(viout)        v(vout)        
 9.89075488e-12  3.29093929e-09  3.26996138e-09  3.25100270e-09  3.28124131e-09  3.28373966e-09  3.21494848e-09  3.24804928e-09  7.27086231e-07  1.29887212e-11  5.00000000e-01 
 7.69503572e-09  5.27028393e-01  3.26996140e-09  3.25100272e-09  3.28124133e-09  3.28373968e-09  3.21494839e-09  3.24804929e-09  7.27086999e-07  7.68936559e-09  5.00000000e-01 
 1.54950612e-08  3.29093931e-09  5.27028395e-01  3.25100272e-09  3.28124133e-09  3.28373968e-09  3.21494839e-09  3.24804929e-09  7.27087006e-07  1.54821578e-08  5.00000000e-01 
 2.32245156e-08  5.27028533e-01  5.27028533e-01  3.25100261e-09  3.28124133e-09  3.28373968e-09  3.21494850e-09  3.24804918e-09  7.27087773e-07  2.32036115e-08  5.00000000e-01 
 3.12126076e-08  3.29093931e-09  3.26996140e-09  5.27028387e-01  3.28124133e-09  3.28373968e-09  3.21494839e-09  3.24804929e-09  7.27086963e-07  3.11829069e-08  5.00000000e-01 
 3.89536012e-08  5.27028523e-01  3.26996140e-09  5.27028523e-01  3.28124133e-09  3.28373957e-09  3.21494850e-09  3.24804929e-09  7.27087723e-07  3.89149761e-08  5.00000000e-01 
 4.66476138e-08  3.29093931e-09  5.27028528e-01  5.27028528e-01  3.28124133e-09  3.28373957e-09  3.21494850e-09  3.24804929e-09  7.27087745e-07  4.65997232e-08  5.00000000e-01 
 5.41928955e-08  5.27028662e-01  5.27028662e-01  5.27028662e-01  3.28124134e-09  3.28373957e-09  3.21494850e-09  3.24804930e-09  7.27088498e-07  5.41355689e-08  5.00000000e-01 
 5.92084746e-08  3.29093931e-09  3.26996140e-09  3.25100261e-09  5.27028397e-01  3.28373957e-09  3.21494850e-09  3.24804929e-09  7.27087020e-07  5.91448384e-08  5.00000000e-01 
 6.69688234e-08  5.27028531e-01  3.26996140e-09  3.25100261e-09  5.27028531e-01  3.28373968e-09  3.21494850e-09  3.24804918e-09  7.27087766e-07  6.68950548e-08  5.00000000e-01 
 7.47076569e-08  3.29093931e-09  5.27028536e-01  3.25100261e-09  5.27028536e-01  3.28373968e-09  3.21494850e-09  3.24804918e-09  7.27087794e-07  7.46237419e-08  5.00000000e-01 
 8.23170012e-08  5.27028667e-01  5.27028667e-01  3.25100261e-09  5.27028667e-01  3.28373957e-09  3.21494850e-09  3.24804918e-09  7.27088519e-07  8.22228969e-08  5.00000000e-01 
 9.01479495e-08  3.29093931e-09  3.26996140e-09  5.27028527e-01  5.27028527e-01  3.28373969e-09  3.21494839e-09  3.24804929e-09  7.27087745e-07  9.00431587e-08  5.00000000e-01 
 9.76933734e-08  5.27028663e-01  3.26996140e-09  5.27028663e-01  5.27028663e-01  3.28373969e-09  3.21494839e-09  3.24804930e-09  7.27088498e-07  9.75780949e-08  5.00000000e-01 
 1.05237746e-07  3.29093932e-09  5.27028665e-01  5.27028665e-01  5.27028665e-01  3.28373957e-09  3.21494839e-09  3.24804930e-09  7.27088505e-07  1.05112036e-07  5.00000000e-01 
 1.12592119e-07  5.27028801e-01  5.27028801e-01  5.27028801e-01  5.27028801e-01  3.28373958e-09  3.21494839e-09  3.24804930e-09  7.27089265e-07  1.12455979e-07  5.00000000e-01 
 1.20988148e-07  3.29093931e-09  3.26996140e-09  3.25100261e-09  3.28124133e-09  5.27028398e-01  3.21494850e-09  3.24804929e-09  7.27087027e-07  1.20840070e-07  5.00000000e-01 
 1.28691511e-07  5.27028533e-01  3.26996140e-09  3.25100261e-09  3.28124133e-09  5.27028533e-01  3.21494839e-09  3.24804929e-09  7.27087780e-07  1.28532406e-07  5.00000000e-01 
 1.36430401e-07  3.29093931e-09  5.27028531e-01  3.25100261e-09  3.28124133e-09  5.27028531e-01  3.21494839e-09  3.24804929e-09  7.27087766e-07  1.36260027e-07  5.00000000e-01 
 1.44055804e-07  5.27028668e-01  5.27028668e-01  3.25100261e-09  3.28124134e-09  5.27028668e-01  3.21494839e-09  3.24804930e-09  7.27088526e-07  1.43874274e-07  5.00000000e-01 
 1.51918783e-07  3.29093931e-09  3.26996140e-09  5.27028526e-01  3.28124133e-09  5.27028526e-01  3.21494839e-09  3.24804929e-09  7.27087745e-07  1.51725715e-07  5.00000000e-01 
 1.59521164e-07  5.27028662e-01  3.26996140e-09  5.27028662e-01  3.28124134e-09  5.27028662e-01  3.21494839e-09  3.24804930e-09  7.27088498e-07  1.59316784e-07  5.00000000e-01 
 1.67080771e-07  3.29093932e-09  5.27028664e-01  5.27028664e-01  3.28124134e-09  5.27028664e-01  3.21494850e-09  3.24804918e-09  7.27088505e-07  1.66865135e-07  5.00000000e-01 
 1.74435684e-07  5.27028797e-01  5.27028797e-01  5.27028797e-01  3.28124134e-09  5.27028797e-01  3.21494839e-09  3.24804930e-09  7.27089237e-07  1.74209035e-07  5.00000000e-01 
 1.79458908e-07  3.29093931e-09  3.26996140e-09  3.25100261e-09  5.27028532e-01  5.27028532e-01  3.21494839e-09  3.24804929e-09  7.27087766e-07  1.79224728e-07  5.00000000e-01 
 1.87023659e-07  5.27028667e-01  3.26996140e-09  3.25100261e-09  5.27028667e-01  5.27028667e-01  3.21494839e-09  3.24804930e-09  7.27088519e-07  1.86778067e-07  5.00000000e-01 
 1.94559618e-07  3.29093932e-09  5.27028671e-01  3.25100261e-09  5.27028671e-01  5.27028671e-01  3.21494839e-09  3.24804930e-09  7.27088533e-07  1.94302572e-07  5.00000000e-01 
 2.01981265e-07  5.27028808e-01  5.27028808e-01  3.25100262e-09  5.27028808e-01  5.27028808e-01  3.21494839e-09  3.24804930e-09  7.27089294e-07  2.01712936e-07  5.00000000e-01 
 2.09684856e-07  3.29093932e-09  3.26996140e-09  5.27028665e-01  5.27028665e-01  5.27028665e-01  3.21494850e-09  3.24804918e-09  7.27088505e-07  2.09404732e-07  5.00000000e-01 
 2.17059323e-07  5.27028804e-01  3.26996141e-09  5.27028804e-01  5.27028804e-01  5.27028804e-01  3.21494839e-09  3.24804930e-09  7.27089272e-07  2.16767916e-07  5.00000000e-01 
 2.24412275e-07  3.29093932e-09  5.27028805e-01  5.27028805e-01  5.27028805e-01  5.27028805e-01  3.21494839e-09  3.24804930e-09  7.27089287e-07  2.24109570e-07  5.00000000e-01 
 2.31574745e-07  5.27028937e-01  5.27028937e-01  5.27028937e-01  5.27028937e-01  5.27028937e-01  3.21494851e-09  3.24804919e-09  7.27090018e-07  2.31260927e-07  5.00000000e-01 
 2.38857410e-07  3.29093920e-09  3.26996140e-09  3.25100261e-09  3.28124122e-09  3.28373957e-09  5.27028386e-01  3.24804918e-09  7.27086963e-07  2.38532309e-07  5.00000000e-01 
 2.46464964e-07  5.27028525e-01  3.26996140e-09  3.25100261e-09  3.28124133e-09  3.28373957e-09  5.27028525e-01  3.24804929e-09  7.27087730e-07  2.46128081e-07  5.00000000e-01 
 2.54175859e-07  3.29093931e-09  5.27028529e-01  3.25100261e-09  3.28124133e-09  3.28373957e-09  5.27028529e-01  3.24804929e-09  7.27087759e-07  2.53826983e-07  5.00000000e-01 
 2.61818286e-07  5.27028660e-01  5.27028660e-01  3.25100261e-09  3.28124134e-09  3.28373957e-09  5.27028660e-01  3.24804930e-09  7.27088484e-07  2.61457473e-07  5.00000000e-01 
 2.69676519e-07  3.29093931e-09  3.26996140e-09  5.27028522e-01  3.28124133e-09  3.28373968e-09  5.27028522e-01  3.24804918e-09  7.27087716e-07  2.69303484e-07  5.00000000e-01 
 2.77292628e-07  5.27028655e-01  3.26996140e-09  5.27028655e-01  3.28124134e-09  3.28373957e-09  5.27028655e-01  3.24804930e-09  7.27088462e-07  2.76907613e-07  5.00000000e-01 
 2.84885289e-07  3.29093932e-09  5.27028658e-01  5.27028658e-01  3.28124134e-09  3.28373957e-09  5.27028658e-01  3.24804930e-09  7.27088477e-07  2.84488323e-07  5.00000000e-01 
