 vbias#branch    v(b0)           v(b1)           v(b2)           v(b3)           v(b4)           v(b5)           v(b6)           i(vbias)        i(viout)        v(vout)        
 1.57838366e-07  3.63568986e-09  3.22184141e-09  3.30486260e-09  3.07719139e-09  3.40839338e-09  3.51413703e-09  3.30502846e-09  1.57838366e-07  1.04236619e-09  1.00000000e+00 
 1.57839446e-07  4.50423929e-01  3.22184140e-09  3.30486272e-09  3.07719146e-09  3.40839339e-09  3.51413711e-09  3.30502844e-09  1.57839446e-07  1.66222947e-09  1.00000000e+00 
 1.57839367e-07  3.63568987e-09  4.50423868e-01  3.30486266e-09  3.07719140e-09  3.40839339e-09  3.51413710e-09  3.30502844e-09  1.57839367e-07  2.90464186e-09  1.00000000e+00 
 1.57840386e-07  4.50424632e-01  4.50424632e-01  3.30486275e-09  3.07719145e-09  3.40839342e-09  3.51413721e-09  3.30502851e-09  1.57840386e-07  4.48250148e-09  1.00000000e+00 
 1.57839358e-07  3.63568993e-09  3.22184145e-09  4.50423864e-01  3.07719146e-09  3.40839339e-09  3.51413710e-09  3.30502844e-09  1.57839358e-07  5.93540506e-09  1.00000000e+00 
 1.57840377e-07  4.50424634e-01  3.22184147e-09  4.50424634e-01  3.07719145e-09  3.40839342e-09  3.51413721e-09  3.30502851e-09  1.57840377e-07  7.55240137e-09  1.00000000e+00 
 1.57840414e-07  3.63568996e-09  4.50424659e-01  4.50424659e-01  3.07719149e-09  3.40839346e-09  3.51413725e-09  3.30502844e-09  1.57840414e-07  9.17962950e-09  1.00000000e+00 
 1.57841393e-07  4.50425389e-01  4.50425389e-01  4.50425389e-01  3.07719156e-09  3.40839346e-09  3.51413731e-09  3.30502847e-09  1.57841393e-07  1.07994538e-08  1.00000000e+00 
 1.57839453e-07  3.63568993e-09  3.22184146e-09  3.30486266e-09  4.50423926e-01  3.40839339e-09  3.51413711e-09  3.30502850e-09  1.57839453e-07  1.24803563e-08  1.00000000e+00 
 1.57840360e-07  4.50424622e-01  3.22184141e-09  3.30486269e-09  4.50424622e-01  3.40839342e-09  3.51413721e-09  3.30502845e-09  1.57840360e-07  1.40688172e-08  1.00000000e+00 
 1.57840431e-07  3.63568997e-09  4.50424651e-01  3.30486270e-09  4.50424651e-01  3.40839343e-09  3.51413721e-09  3.30502846e-09  1.57840431e-07  1.56875331e-08  1.00000000e+00 
 1.57841379e-07  4.50425379e-01  4.50425379e-01  3.30486273e-09  4.50425379e-01  3.40839346e-09  3.51413731e-09  3.30502847e-09  1.57841379e-07  1.73052257e-08  1.00000000e+00 
 1.57840473e-07  3.63568998e-09  3.22184147e-09  4.50424686e-01  4.50424686e-01  3.40839343e-09  3.51413721e-09  3.30502846e-09  1.57840473e-07  1.87205842e-08  1.00000000e+00 
 1.57841402e-07  4.50425385e-01  3.22184143e-09  4.50425385e-01  4.50425385e-01  3.40839346e-09  3.51413731e-09  3.30502847e-09  1.57841402e-07  2.03156674e-08  1.00000000e+00 
 1.57841377e-07  3.63569002e-09  4.50425376e-01  4.50425376e-01  4.50425375e-01  3.40839346e-09  3.51413731e-09  3.30502847e-09  1.57841377e-07  2.19335590e-08  1.00000000e+00 
 1.57842512e-07  4.50426174e-01  4.50426174e-01  4.50426174e-01  4.50426174e-01  3.40839350e-09  3.51413742e-09  3.30502848e-09  1.57842512e-07  2.35449420e-08  1.00000000e+00 
 1.57839424e-07  3.63568994e-09  3.22184145e-09  3.30486266e-09  3.07719146e-09  4.50423907e-01  3.51413710e-09  3.30502850e-09  1.57839424e-07  2.39005260e-08  1.00000000e+00 
 1.57840328e-07  4.50424598e-01  3.22184147e-09  3.30486269e-09  3.07719151e-09  4.50424598e-01  3.51413720e-09  3.30502845e-09  1.57840328e-07  2.54600252e-08  1.00000000e+00 
 1.57840331e-07  3.63568997e-09  4.50424597e-01  3.30486269e-09  3.07719151e-09  4.50424597e-01  3.51413720e-09  3.30502845e-09  1.57840331e-07  2.70632796e-08  1.00000000e+00 
 1.57841455e-07  4.50425413e-01  4.50425413e-01  3.30486273e-09  3.07719156e-09  4.50425413e-01  3.51413732e-09  3.30502847e-09  1.57841455e-07  2.86684809e-08  1.00000000e+00 
 1.57840344e-07  3.63568997e-09  3.22184147e-09  4.50424600e-01  3.07719151e-09  4.50424600e-01  3.51413720e-09  3.30502845e-09  1.57840344e-07  3.00896090e-08  1.00000000e+00 
 1.57841395e-07  4.50425379e-01  3.22184143e-09  4.50425379e-01  3.07719156e-09  4.50425379e-01  3.51413731e-09  3.30502847e-09  1.57841395e-07  3.16898792e-08  1.00000000e+00 
 1.57841347e-07  3.63569001e-09  4.50425340e-01  4.50425340e-01  3.07719155e-09  4.50425340e-01  3.51413731e-09  3.30502847e-09  1.57841347e-07  3.33058381e-08  1.00000000e+00 
 1.57842314e-07  4.50426080e-01  4.50426080e-01  4.50426080e-01  3.07719159e-09  4.50426080e-01  3.51413746e-09  3.30502854e-09  1.57842314e-07  3.49116505e-08  1.00000000e+00 
 1.57840417e-07  3.63568998e-09  3.22184147e-09  3.30486270e-09  4.50424659e-01  4.50424660e-01  3.51413721e-09  3.30502846e-09  1.57840417e-07  3.65340043e-08  1.00000000e+00 
 1.57841381e-07  4.50425376e-01  3.22184143e-09  3.30486273e-09  4.50425375e-01  4.50425376e-01  3.51413731e-09  3.30502847e-09  1.57841381e-07  3.81079985e-08  1.00000000e+00 
 1.57841458e-07  3.63569002e-09  4.50425433e-01  3.30486273e-09  4.50425433e-01  4.50425433e-01  3.51413732e-09  3.30502847e-09  1.57841458e-07  3.97128304e-08  1.00000000e+00 
 1.57842427e-07  4.50426147e-01  4.50426147e-01  3.30486277e-09  4.50426147e-01  4.50426147e-01  3.51413747e-09  3.30502854e-09  1.57842427e-07  4.13254355e-08  1.00000000e+00 
 1.57841371e-07  3.63569002e-09  3.22184143e-09  4.50425363e-01  4.50425362e-01  4.50425363e-01  3.51413736e-09  3.30502852e-09  1.57841371e-07  4.27397424e-08  1.00000000e+00 
 1.57842414e-07  4.50426141e-01  3.22184144e-09  4.50426141e-01  4.50426141e-01  4.50426141e-01  3.51413747e-09  3.30502854e-09  1.57842414e-07  4.43343424e-08  1.00000000e+00 
 1.57842405e-07  3.63569006e-09  4.50426122e-01  4.50426122e-01  4.50426122e-01  4.50426122e-01  3.51413747e-09  3.30502854e-09  1.57842405e-07  4.59455407e-08  1.00000000e+00 
 1.57843408e-07  4.50426873e-01  4.50426873e-01  4.50426873e-01  4.50426873e-01  4.50426873e-01  3.51413757e-09  3.30502855e-09  1.57843408e-07  4.75514383e-08  1.00000000e+00 
