 v-sweep         v(b0)           v(b1)           v(b2)           v(b3)           v(b4)           v(b5)           v(b6)           i(vbias)        i(viout)        v(vout)        
 0.00000000e+00  4.58608971e-01  3.30640740e-09  4.58608971e-01  4.58608971e-01  4.58608971e-01  4.58608972e-01  4.58608971e-01  1.60279151e-07  1.89780544e-07  0.00000000e+00 
 1.00000000e-02  4.58609019e-01  3.30640740e-09  4.58609019e-01  4.58609019e-01  4.58609019e-01  4.58609019e-01  4.58609019e-01  1.60279233e-07  1.89780335e-07  1.00000000e-02 
 2.00000000e-02  4.58608975e-01  3.30640739e-09  4.58608975e-01  4.58608975e-01  4.58608975e-01  4.58608975e-01  4.58608975e-01  1.60279167e-07  1.89779740e-07  2.00000000e-02 
 3.00000000e-02  4.58608979e-01  3.30640739e-09  4.58608979e-01  4.58608978e-01  4.58608979e-01  4.58608979e-01  4.58608979e-01  1.60279165e-07  1.89779235e-07  3.00000000e-02 
 4.00000000e-02  4.58608975e-01  3.30640745e-09  4.58608975e-01  4.58608975e-01  4.58608975e-01  4.58608975e-01  4.58608975e-01  1.60279153e-07  1.89778864e-07  4.00000000e-02 
 5.00000000e-02  4.58608998e-01  3.30640739e-09  4.58608998e-01  4.58608998e-01  4.58608998e-01  4.58608999e-01  4.58608998e-01  1.60279203e-07  1.89778396e-07  5.00000000e-02 
 6.00000000e-02  4.58608993e-01  3.30640739e-09  4.58608993e-01  4.58608993e-01  4.58608994e-01  4.58608994e-01  4.58608993e-01  1.60279204e-07  1.89778009e-07  6.00000000e-02 
 7.00000000e-02  4.58609001e-01  3.30640739e-09  4.58609001e-01  4.58609001e-01  4.58609001e-01  4.58609001e-01  4.58609001e-01  1.60279210e-07  1.89777634e-07  7.00000000e-02 
 8.00000000e-02  4.58608992e-01  3.30640739e-09  4.58608992e-01  4.58608992e-01  4.58608992e-01  4.58608992e-01  4.58608992e-01  1.60279191e-07  1.89777368e-07  8.00000000e-02 
 9.00000000e-02  4.58609005e-01  3.30640739e-09  4.58609005e-01  4.58609005e-01  4.58609005e-01  4.58609005e-01  4.58609005e-01  1.60279197e-07  1.89776976e-07  9.00000000e-02 
 1.00000000e-01  4.58609011e-01  3.30640739e-09  4.58609011e-01  4.58609011e-01  4.58609011e-01  4.58609011e-01  4.58609011e-01  1.60279223e-07  1.89776837e-07  1.00000000e-01 
 1.10000000e-01  4.58608989e-01  3.30640739e-09  4.58608989e-01  4.58608989e-01  4.58608989e-01  4.58608989e-01  4.58608989e-01  1.60279196e-07  1.89776261e-07  1.10000000e-01 
 1.20000000e-01  4.58608991e-01  3.30640739e-09  4.58608991e-01  4.58608991e-01  4.58608991e-01  4.58608991e-01  4.58608991e-01  1.60279193e-07  1.89776145e-07  1.20000000e-01 
 1.30000000e-01  4.58608985e-01  3.30640739e-09  4.58608985e-01  4.58608985e-01  4.58608985e-01  4.58608985e-01  4.58608985e-01  1.60279186e-07  1.89775667e-07  1.30000000e-01 
 1.40000000e-01  4.58608977e-01  3.30640739e-09  4.58608977e-01  4.58608977e-01  4.58608977e-01  4.58608977e-01  4.58608977e-01  1.60279174e-07  1.89775364e-07  1.40000000e-01 
 1.50000000e-01  4.58608986e-01  3.30640739e-09  4.58608986e-01  4.58608986e-01  4.58608986e-01  4.58608986e-01  4.58608986e-01  1.60279170e-07  1.89775109e-07  1.50000000e-01 
 1.60000000e-01  4.58608980e-01  3.30640739e-09  4.58608980e-01  4.58608980e-01  4.58608980e-01  4.58608980e-01  4.58608980e-01  1.60279163e-07  1.89774727e-07  1.60000000e-01 
 1.70000000e-01  4.58608990e-01  3.30640739e-09  4.58608990e-01  4.58608990e-01  4.58608990e-01  4.58608990e-01  4.58608990e-01  1.60279197e-07  1.89774655e-07  1.70000000e-01 
 1.80000000e-01  4.58608998e-01  3.30640739e-09  4.58608998e-01  4.58608998e-01  4.58608998e-01  4.58608998e-01  4.58608998e-01  1.60279203e-07  1.89774456e-07  1.80000000e-01 
 1.90000000e-01  4.58609010e-01  3.30640739e-09  4.58609010e-01  4.58609010e-01  4.58609010e-01  4.58609010e-01  4.58609010e-01  1.60279207e-07  1.89774182e-07  1.90000000e-01 
