 v-sweep         v(b0)           v(b1)           v(b2)           v(b3)           v(b4)           v(b5)           v(b6)           i(vbias)        i(viout)        v(vout)        
 0.00000000e+00  4.57841376e-01  4.57841376e-01  4.57841376e-01  4.57841376e-01  3.43412637e-09  4.57841376e-01  3.37621482e-09  1.58549078e-07  7.36837664e-08  0.00000000e+00 
 1.00000000e-02  4.57841378e-01  4.57841378e-01  4.57841378e-01  4.57841378e-01  3.43412641e-09  4.57841378e-01  3.37621475e-09  1.58549082e-07  7.36833962e-08  1.00000000e-02 
 2.00000000e-02  4.57841395e-01  4.57841395e-01  4.57841395e-01  4.57841395e-01  3.43412641e-09  4.57841395e-01  3.37621475e-09  1.58549102e-07  7.36830308e-08  2.00000000e-02 
 3.00000000e-02  4.57841373e-01  4.57841373e-01  4.57841373e-01  4.57841373e-01  3.43412641e-09  4.57841373e-01  3.37621480e-09  1.58549090e-07  7.36825869e-08  3.00000000e-02 
 4.00000000e-02  4.57841381e-01  4.57841381e-01  4.57841381e-01  4.57841381e-01  3.43412641e-09  4.57841381e-01  3.37621480e-09  1.58549093e-07  7.36822385e-08  4.00000000e-02 
 5.00000000e-02  4.57841387e-01  4.57841387e-01  4.57841387e-01  4.57841387e-01  3.43412641e-09  4.57841387e-01  3.37621480e-09  1.58549085e-07  7.36818713e-08  5.00000000e-02 
 6.00000000e-02  4.57841368e-01  4.57841367e-01  4.57841368e-01  4.57841368e-01  3.43412641e-09  4.57841368e-01  3.37621480e-09  1.58549061e-07  7.36816408e-08  6.00000000e-02 
 7.00000000e-02  4.57841399e-01  4.57841399e-01  4.57841399e-01  4.57841399e-01  3.43412641e-09  4.57841399e-01  3.37621480e-09  1.58549111e-07  7.36812891e-08  7.00000000e-02 
 8.00000000e-02  4.57841409e-01  4.57841409e-01  4.57841409e-01  4.57841409e-01  3.43412641e-09  4.57841409e-01  3.37621481e-09  1.58549123e-07  7.36810311e-08  8.00000000e-02 
 9.00000000e-02  4.57841401e-01  4.57841401e-01  4.57841401e-01  4.57841401e-01  3.43412641e-09  4.57841401e-01  3.37621480e-09  1.58549114e-07  7.36807575e-08  9.00000000e-02 
 1.00000000e-01  4.57841408e-01  4.57841408e-01  4.57841408e-01  4.57841408e-01  3.43412641e-09  4.57841408e-01  3.37621480e-09  1.58549147e-07  7.36805319e-08  1.00000000e-01 
 1.10000000e-01  4.57841381e-01  4.57841381e-01  4.57841381e-01  4.57841381e-01  3.43412635e-09  4.57841381e-01  3.37621480e-09  1.58549081e-07  7.36801624e-08  1.10000000e-01 
 1.20000000e-01  4.57841383e-01  4.57841383e-01  4.57841383e-01  4.57841383e-01  3.43412641e-09  4.57841383e-01  3.37621480e-09  1.58549097e-07  7.36799741e-08  1.20000000e-01 
