 v-sweep         v(b0)           v(b1)           v(b2)           v(b3)           v(b4)           v(b5)           v(b6)           i(vbias)        i(viout)        v(vout)        
 0.00000000e+00  4.58268794e-01  3.38703501e-09  3.45427016e-09  4.58268795e-01  4.58268794e-01  3.26474076e-09  3.16313336e-09  1.59044909e-07  3.69168368e-08  0.00000000e+00 
 1.00000000e-02  4.58268797e-01  3.38703498e-09  3.45427013e-09  4.58268797e-01  4.58268797e-01  3.26474073e-09  3.16313339e-09  1.59044892e-07  3.69164258e-08  1.00000000e-02 
 2.00000000e-02  4.58268809e-01  3.38703498e-09  3.45427013e-09  4.58268809e-01  4.58268809e-01  3.26474079e-09  3.16313333e-09  1.59044932e-07  3.69160089e-08  2.00000000e-02 
 3.00000000e-02  4.58268775e-01  3.38703498e-09  3.45427012e-09  4.58268775e-01  4.58268775e-01  3.26474078e-09  3.16313339e-09  1.59044869e-07  3.69156392e-08  3.00000000e-02 
 4.00000000e-02  4.58268793e-01  3.38703498e-09  3.45427013e-09  4.58268794e-01  4.58268793e-01  3.26474073e-09  3.16313333e-09  1.59044897e-07  3.69154338e-08  4.00000000e-02 
 5.00000000e-02  4.58268803e-01  3.38703493e-09  3.45427013e-09  4.58268804e-01  4.58268803e-01  3.26474079e-09  3.16313333e-09  1.59044906e-07  3.69150026e-08  5.00000000e-02 
 6.00000000e-02  4.58268812e-01  3.38703498e-09  3.45427013e-09  4.58268812e-01  4.58268812e-01  3.26474073e-09  3.16313333e-09  1.59044916e-07  3.69146451e-08  6.00000000e-02 
 7.00000000e-02  4.58268782e-01  3.38703498e-09  3.45427012e-09  4.58268782e-01  4.58268782e-01  3.26474073e-09  3.16313333e-09  1.59044874e-07  3.69143631e-08  7.00000000e-02 
 8.00000000e-02  4.58268802e-01  3.38703493e-09  3.45427013e-09  4.58268802e-01  4.58268802e-01  3.26474073e-09  3.16313333e-09  1.59044911e-07  3.69141224e-08  8.00000000e-02 
 9.00000000e-02  4.58268803e-01  3.38703498e-09  3.45427013e-09  4.58268803e-01  4.58268802e-01  3.26474073e-09  3.16313333e-09  1.59044905e-07  3.69138720e-08  9.00000000e-02 
 1.00000000e-01  4.58268786e-01  3.38703498e-09  3.45427013e-09  4.58268786e-01  4.58268786e-01  3.26474073e-09  3.16313333e-09  1.59044898e-07  3.69135176e-08  1.00000000e-01 
 1.10000000e-01  4.58268799e-01  3.38703498e-09  3.45427013e-09  4.58268799e-01  4.58268799e-01  3.26474073e-09  3.16313339e-09  1.59044913e-07  3.69132245e-08  1.10000000e-01 
